series,episode,mean,std
nomtrain:escalation_cost,314,0.000000,0.000000
nomtrain:escalation_cost,315,0.000000,0.000000
nomtrain:escalation_cost,316,0.000000,0.000000
nomtrain:escalation_cost,317,0.000000,0.000000
nomtrain:escalation_cost,318,0.000000,0.000000
nomtrain:escalation_cost,319,0.000000,0.000000
nomtrain:escalation_cost,320,0.000000,0.000000
nomtrain:escalation_cost,321,0.000000,0.000000
nomtrain:escalation_cost,322,0.000000,0.000000
nomtrain:escalation_cost,323,0.000000,0.000000
nomtrain:escalation_cost,324,0.000000,0.000000
nomtrain:escalation_cost,325,0.000000,0.000000
nomtrain:escalation_cost,326,0.000000,0.000000
nomtrain:escalation_cost,327,0.000000,0.000000
nomtrain:escalation_cost,328,0.000000,0.000000
nomtrain:escalation_cost,329,0.000000,0.000000
nomtrain:escalation_cost,330,0.000000,0.000000
nomtrain:escalation_cost,331,0.000000,0.000000
nomtrain:escalation_cost,332,0.000000,0.000000
nomtrain:escalation_cost,333,0.000000,0.000000
nomtrain:escalation_cost,334,0.000000,0.000000
nomtrain:escalation_cost,335,0.000000,0.000000
nomtrain:escalation_cost,336,0.000000,0.000000
nomtrain:escalation_cost,337,0.000000,0.000000
nomtrain:escalation_cost,338,0.000000,0.000000
nomtrain:escalation_cost,339,0.000000,0.000000
nomtrain:escalation_cost,340,0.000000,0.000000
nomtrain:escalation_cost,341,0.000000,0.000000
nomtrain:escalation_cost,342,0.000000,0.000000
nomtrain:escalation_cost,343,0.000000,0.000000
nomtrain:escalation_cost,344,0.000000,0.000000
nomtrain:escalation_cost,345,0.000000,0.000000
nomtrain:escalation_cost,346,0.000000,0.000000
nomtrain:escalation_cost,347,0.000000,0.000000
nomtrain:escalation_cost,348,0.000000,0.000000
nomtrain:escalation_cost,349,0.000000,0.000000
nomtrain:escalation_cost,350,0.000000,0.000000
nomtrain:escalation_cost,351,0.000000,0.000000
nomtrain:escalation_cost,352,0.000000,0.000000
nomtrain:escalation_cost,353,0.000000,0.000000
nomtrain:escalation_cost,354,0.000000,0.000000
nomtrain:escalation_cost,355,0.000000,0.000000
nomtrain:escalation_cost,356,0.000000,0.000000
nomtrain:escalation_cost,357,0.000000,0.000000
nomtrain:escalation_cost,358,0.000000,0.000000
nomtrain:escalation_cost,359,0.000000,0.000000
nomtrain:escalation_cost,360,0.000000,0.000000
nomtrain:escalation_cost,361,0.000000,0.000000
nomtrain:escalation_cost,362,0.000000,0.000000
nomtrain:escalation_cost,363,0.000000,0.000000
nomtrain:escalation_cost,364,0.000000,0.000000
nomtrain:escalation_cost,365,0.000000,0.000000
nomtrain:escalation_cost,366,0.000000,0.000000
nomtrain:escalation_cost,367,0.000000,0.000000
nomtrain:escalation_cost,368,0.000000,0.000000
nomtrain:escalation_cost,369,0.000000,0.000000
nomtrain:escalation_cost,370,0.000000,0.000000
nomtrain:escalation_cost,371,0.000000,0.000000
nomtrain:escalation_cost,372,0.000000,0.000000
nomtrain:escalation_cost,373,0.000000,0.000000
nomtrain:escalation_cost,374,0.000000,0.000000
nomtrain:escalation_cost,375,0.000000,0.000000
nomtrain:escalation_cost,376,0.000000,0.000000
nomtrain:escalation_cost,377,0.000000,0.000000
nomtrain:escalation_cost,378,0.000000,0.000000
nomtrain:escalation_cost,379,0.000000,0.000000
nomtrain:escalation_cost,380,0.000000,0.000000
nomtrain:escalation_cost,381,0.000000,0.000000
nomtrain:escalation_cost,382,0.000000,0.000000
nomtrain:escalation_cost,383,0.000000,0.000000
nomtrain:escalation_cost,384,0.000000,0.000000
nomtrain:escalation_cost,385,0.000000,0.000000
nomtrain:escalation_cost,386,0.000000,0.000000
nomtrain:escalation_cost,387,0.000000,0.000000
nomtrain:escalation_cost,388,0.000000,0.000000
nomtrain:escalation_cost,389,0.000000,0.000000
nomtrain:escalation_cost,390,0.000000,0.000000
nomtrain:escalation_cost,391,0.000000,0.000000
nomtrain:escalation_cost,392,0.000000,0.000000
nomtrain:escalation_cost,393,0.000000,0.000000
nomtrain:escalation_cost,394,0.000000,0.000000
nomtrain:escalation_cost,395,0.000000,0.000000
nomtrain:escalation_cost,396,0.000000,0.000000
nomtrain:escalation_cost,397,0.000000,0.000000
nomtrain:escalation_cost,398,0.000000,0.000000
nomtrain:escalation_cost,399,0.000000,0.000000
nomtrain:escalation_cost,400,0.000000,0.000000
nomtrain:escalation_cost,401,0.000000,0.000000
nomtrain:escalation_cost,402,0.000000,0.000000
nomtrain:escalation_cost,403,0.000000,0.000000
nomtrain:escalation_cost,404,0.000000,0.000000
nomtrain:escalation_cost,405,0.000000,0.000000
nomtrain:escalation_cost,406,0.000000,0.000000
nomtrain:escalation_cost,407,0.000000,0.000000
nomtrain:escalation_cost,408,0.000000,0.000000
nomtrain:escalation_cost,409,0.000000,0.000000
nomtrain:escalation_cost,410,0.000000,0.000000
nomtrain:escalation_cost,411,0.000000,0.000000
nomtrain:escalation_cost,412,0.000000,0.000000
nomtrain:escalation_cost,413,0.000000,0.000000
nomtrain:escalation_cost,414,0.000000,0.000000
nomtrain:escalation_cost,415,0.000000,0.000000
nomtrain:escalation_cost,416,0.000000,0.000000
nomtrain:escalation_cost,417,0.000000,0.000000
nomtrain:escalation_cost,418,0.000000,0.000000
nomtrain:escalation_cost,419,0.000000,0.000000
nomtrain:escalation_cost,420,0.000000,0.000000
nomtrain:escalation_cost,421,0.000000,0.000000
nomtrain:escalation_cost,422,0.000000,0.000000
nomtrain:escalation_cost,423,0.000000,0.000000
nomtrain:escalation_cost,424,0.000000,0.000000
nomtrain:escalation_cost,425,0.000000,0.000000
nomtrain:escalation_cost,426,0.000000,0.000000
nomtrain:escalation_cost,427,0.000000,0.000000
nomtrain:escalation_cost,428,0.000000,0.000000
nomtrain:escalation_cost,429,0.000000,0.000000
nomtrain:escalation_cost,430,0.000000,0.000000
nomtrain:escalation_cost,431,0.000000,0.000000
nomtrain:escalation_cost,432,0.000000,0.000000
nomtrain:escalation_cost,433,0.000000,0.000000
nomtrain:escalation_cost,434,0.000000,0.000000
nomtrain:escalation_cost,435,0.000000,0.000000
nomtrain:escalation_cost,436,0.000000,0.000000
nomtrain:escalation_cost,437,0.000000,0.000000
nomtrain:escalation_cost,438,0.000000,0.000000
nomtrain:escalation_cost,439,0.000000,0.000000
nomtrain:escalation_cost,440,0.000000,0.000000
nomtrain:escalation_cost,441,0.000000,0.000000
nomtrain:escalation_cost,442,0.000000,0.000000
nomtrain:escalation_cost,443,0.000000,0.000000
nomtrain:escalation_cost,444,0.000000,0.000000
nomtrain:escalation_cost,445,0.000000,0.000000
nomtrain:escalation_cost,446,0.000000,0.000000
nomtrain:escalation_cost,447,0.000000,0.000000
nomtrain:escalation_cost,448,0.000000,0.000000
nomtrain:escalation_cost,449,0.000000,0.000000
nomtrain:escalation_cost,450,0.000000,0.000000
nomtrain:escalation_cost,451,0.000000,0.000000
nomtrain:escalation_cost,452,0.000000,0.000000
nomtrain:escalation_cost,453,0.000000,0.000000
nomtrain:escalation_cost,454,0.000000,0.000000
nomtrain:escalation_cost,455,0.000000,0.000000
nomtrain:escalation_cost,456,0.000000,0.000000
nomtrain:escalation_cost,457,0.000000,0.000000
nomtrain:escalation_cost,458,0.000000,0.000000
nomtrain:escalation_cost,459,0.000000,0.000000
nomtrain:escalation_cost,460,0.000000,0.000000
nomtrain:escalation_cost,461,0.000000,0.000000
nomtrain:escalation_cost,462,0.000000,0.000000
nomtrain:escalation_cost,463,0.000000,0.000000
nomtrain:escalation_cost,464,0.000000,0.000000
nomtrain:escalation_cost,465,0.000000,0.000000
nomtrain:escalation_cost,466,0.000000,0.000000
nomtrain:escalation_cost,467,0.000000,0.000000
nomtrain:escalation_cost,468,0.000000,0.000000
nomtrain:escalation_cost,469,0.000000,0.000000
nomtrain:escalation_cost,470,0.000000,0.000000
nomtrain:escalation_cost,471,0.000000,0.000000
nomtrain:escalation_cost,472,0.000000,0.000000
nomtrain:escalation_cost,473,0.000000,0.000000
nomtrain:escalation_cost,474,0.000000,0.000000
nomtrain:escalation_cost,475,0.000000,0.000000
nomtrain:escalation_cost,476,0.000000,0.000000
nomtrain:escalation_cost,477,0.000000,0.000000
nomtrain:escalation_cost,478,0.000000,0.000000
nomtrain:escalation_cost,479,0.000000,0.000000
nomtrain:escalation_cost,480,0.000000,0.000000
nomtrain:escalation_cost,481,0.000000,0.000000
nomtrain:escalation_cost,482,0.000000,0.000000
nomtrain:escalation_cost,483,0.000000,0.000000
nomtrain:escalation_cost,484,0.000000,0.000000
nomtrain:escalation_cost,485,0.000000,0.000000
nomtrain:escalation_cost,486,0.000000,0.000000
nomtrain:escalation_cost,487,0.000000,0.000000
nomtrain:escalation_cost,488,0.000000,0.000000
nomtrain:escalation_cost,489,0.000000,0.000000
nomtrain:escalation_cost,490,0.000000,0.000000
nomtrain:escalation_cost,491,0.000000,0.000000
nomtrain:escalation_cost,492,0.000000,0.000000
nomtrain:escalation_cost,493,0.000000,0.000000
nomtrain:escalation_cost,494,0.000000,0.000000
nomtrain:escalation_cost,495,0.000000,0.000000
nomtrain:escalation_cost,496,0.000000,0.000000
nomtrain:escalation_cost,497,0.000000,0.000000
nomtrain:escalation_cost,498,0.000000,0.000000
nomtrain:escalation_cost,499,0.000000,0.000000
nomtrain:lambda_quality_critical,0,0.000000,0.000000
nomtrain:lambda_quality_critical,1,0.000000,0.000000
nomtrain:lambda_quality_critical,2,0.000000,0.000000
nomtrain:lambda_quality_critical,3,0.000000,0.000000
nomtrain:lambda_quality_critical,4,0.000000,0.000000
nomtrain:lambda_quality_critical,5,0.000000,0.000000
nomtrain:lambda_quality_critical,6,0.000000,0.000000
nomtrain:lambda_quality_critical,7,0.000000,0.000000
nomtrain:lambda_quality_critical,8,0.000000,0.000000
nomtrain:lambda_quality_critical,9,0.000000,0.000000
nomtrain:lambda_quality_critical,10,0.000000,0.000000
nomtrain:lambda_quality_critical,11,0.000000,0.000000
nomtrain:lambda_quality_critical,12,0.000000,0.000000
nomtrain:lambda_quality_critical,13,0.000000,0.000000
nomtrain:lambda_quality_critical,14,0.000000,0.000000
nomtrain:lambda_quality_critical,15,0.000000,0.000000
nomtrain:lambda_quality_critical,16,0.000000,0.000000
nomtrain:lambda_quality_critical,17,0.000000,0.000000
nomtrain:lambda_quality_critical,18,0.000000,0.000000
nomtrain:lambda_quality_critical,19,0.000000,0.000000
nomtrain:lambda_quality_critical,20,0.000000,0.000000
nomtrain:lambda_quality_critical,21,0.000000,0.000000
nomtrain:lambda_quality_critical,22,0.000000,0.000000
nomtrain:lambda_quality_critical,23,0.000000,0.000000
nomtrain:lambda_quality_critical,24,0.000000,0.000000
nomtrain:lambda_quality_critical,25,0.000000,0.000000
nomtrain:lambda_quality_critical,26,0.000000,0.000000
nomtrain:lambda_quality_critical,27,0.000000,0.000000
nomtrain:lambda_quality_critical,28,0.000000,0.000000
nomtrain:lambda_quality_critical,29,0.000000,0.000000
nomtrain:lambda_quality_critical,30,0.000000,0.000000
nomtrain:lambda_quality_critical,31,0.000000,0.000000
nomtrain:lambda_quality_critical,32,0.000000,0.000000
nomtrain:lambda_quality_critical,33,0.000000,0.000000
nomtrain:lambda_quality_critical,34,0.000000,0.000000
nomtrain:lambda_quality_critical,35,0.000000,0.000000
nomtrain:lambda_quality_critical,36,0.000000,0.000000
nomtrain:lambda_quality_critical,37,0.000000,0.000000
nomtrain:lambda_quality_critical,38,0.000000,0.000000
nomtrain:lambda_quality_critical,39,0.000000,0.000000
nomtrain:lambda_quality_critical,40,0.000000,0.000000
nomtrain:lambda_quality_critical,41,0.000000,0.000000
nomtrain:lambda_quality_critical,42,0.000000,0.000000
nomtrain:lambda_quality_critical,43,0.000000,0.000000
nomtrain:lambda_quality_critical,44,0.000000,0.000000
nomtrain:lambda_quality_critical,45,0.000000,0.000000
nomtrain:lambda_quality_critical,46,0.000000,0.000000
nomtrain:lambda_quality_critical,47,0.000000,0.000000
nomtrain:lambda_quality_critical,48,0.000000,0.000000
nomtrain:lambda_quality_critical,49,0.000000,0.000000
nomtrain:lambda_quality_critical,50,0.000000,0.000000
nomtrain:lambda_quality_critical,51,0.000000,0.000000
nomtrain:lambda_quality_critical,52,0.000000,0.000000
nomtrain:lambda_quality_critical,53,0.000000,0.000000
nomtrain:lambda_quality_critical,54,0.000000,0.000000
nomtrain:lambda_quality_critical,55,0.000000,0.000000
nomtrain:lambda_quality_critical,56,0.000000,0.000000
nomtrain:lambda_quality_critical,57,0.000000,0.000000
nomtrain:lambda_quality_critical,58,0.000000,0.000000
nomtrain:lambda_quality_critical,59,0.000000,0.000000
nomtrain:lambda_quality_critical,60,0.000000,0.000000
nomtrain:lambda_quality_critical,61,0.000000,0.000000
nomtrain:lambda_quality_critical,62,0.000000,0.000000
nomtrain:lambda_quality_critical,63,0.000000,0.000000
nomtrain:lambda_quality_critical,64,0.000000,0.000000
nomtrain:lambda_quality_critical,65,0.000000,0.000000
nomtrain:lambda_quality_critical,66,0.000000,0.000000
nomtrain:lambda_quality_critical,67,0.000000,0.000000
nomtrain:lambda_quality_critical,68,0.000000,0.000000
nomtrain:lambda_quality_critical,69,0.000000,0.000000
nomtrain:lambda_quality_critical,70,0.000000,0.000000
nomtrain:lambda_quality_critical,71,0.000000,0.000000
nomtrain:lambda_quality_critical,72,0.000000,0.000000
nomtrain:lambda_quality_critical,73,0.000000,0.000000
nomtrain:lambda_quality_critical,74,0.000000,0.000000
nomtrain:lambda_quality_critical,75,0.000000,0.000000
nomtrain:lambda_quality_critical,76,0.000000,0.000000
nomtrain:lambda_quality_critical,77,0.000000,0.000000
nomtrain:lambda_quality_critical,78,0.000000,0.000000
nomtrain:lambda_quality_critical,79,0.000000,0.000000
nomtrain:lambda_quality_critical,80,0.000000,0.000000
nomtrain:lambda_quality_critical,81,0.000000,0.000000
nomtrain:lambda_quality_critical,82,0.000000,0.000000
nomtrain:lambda_quality_critical,83,0.000000,0.000000
nomtrain:lambda_quality_critical,84,0.000000,0.000000
nomtrain:lambda_quality_critical,85,0.000000,0.000000
nomtrain:lambda_quality_critical,86,0.000000,0.000000
nomtrain:lambda_quality_critical,87,0.000000,0.000000
nomtrain:lambda_quality_critical,88,0.000000,0.000000
nomtrain:lambda_quality_critical,89,0.000000,0.000000
nomtrain:lambda_quality_critical,90,0.000000,0.000000
nomtrain:lambda_quality_critical,91,0.000000,0.000000
nomtrain:lambda_quality_critical,92,0.000000,0.000000
nomtrain:lambda_quality_critical,93,0.000000,0.000000
nomtrain:lambda_quality_critical,94,0.000000,0.000000
nomtrain:lambda_quality_critical,95,0.000000,0.000000
nomtrain:lambda_quality_critical,96,0.000000,0.000000
nomtrain:lambda_quality_critical,97,0.000000,0.000000
nomtrain:lambda_quality_critical,98,0.000000,0.000000
nomtrain:lambda_quality_critical,99,0.000000,0.000000
nomtrain:lambda_quality_critical,100,0.000000,0.000000
nomtrain:lambda_quality_critical,101,0.000000,0.000000
nomtrain:lambda_quality_critical,102,0.000000,0.000000
nomtrain:lambda_quality_critical,103,0.000000,0.000000
nomtrain:lambda_quality_critical,104,0.000000,0.000000
nomtrain:lambda_quality_critical,105,0.000000,0.000000
nomtrain:lambda_quality_critical,106,0.000000,0.000000
nomtrain:lambda_quality_critical,107,0.000000,0.000000
nomtrain:lambda_quality_critical,108,0.000000,0.000000
nomtrain:lambda_quality_critical,109,0.000000,0.000000
nomtrain:lambda_quality_critical,110,0.000000,0.000000
nomtrain:lambda_quality_critical,111,0.000000,0.000000
nomtrain:lambda_quality_critical,112,0.000000,0.000000
nomtrain:lambda_quality_critical,113,0.000000,0.000000
nomtrain:lambda_quality_critical,114,0.000000,0.000000
nomtrain:lambda_quality_critical,115,0.000000,0.000000
nomtrain:lambda_quality_critical,116,0.000000,0.000000
nomtrain:lambda_quality_critical,117,0.000000,0.000000
nomtrain:lambda_quality_critical,118,0.000000,0.000000
nomtrain:lambda_quality_critical,119,0.000000,0.000000
nomtrain:lambda_quality_critical,120,0.000000,0.000000
nomtrain:lambda_quality_critical,121,0.000000,0.000000
nomtrain:lambda_quality_critical,122,0.000000,0.000000
nomtrain:lambda_quality_critical,123,0.000000,0.000000
nomtrain:lambda_quality_critical,124,0.000000,0.000000
nomtrain:lambda_quality_critical,125,0.000000,0.000000
nomtrain:lambda_quality_critical,126,0.000000,0.000000
nomtrain:lambda_quality_critical,127,0.000000,0.000000
nomtrain:lambda_quality_critical,128,0.000000,0.000000
nomtrain:lambda_quality_critical,129,0.000000,0.000000
nomtrain:lambda_quality_critical,130,0.000000,0.000000
nomtrain:lambda_quality_critical,131,0.000000,0.000000
nomtrain:lambda_quality_critical,132,0.000000,0.000000
nomtrain:lambda_quality_critical,133,0.000000,0.000000
nomtrain:lambda_quality_critical,134,0.000000,0.000000
nomtrain:lambda_quality_critical,135,0.000000,0.000000
nomtrain:lambda_quality_critical,136,0.000000,0.000000
nomtrain:lambda_quality_critical,137,0.000000,0.000000
nomtrain:lambda_quality_critical,138,0.000000,0.000000
nomtrain:lambda_quality_critical,139,0.000000,0.000000
nomtrain:lambda_quality_critical,140,0.000000,0.000000
nomtrain:lambda_quality_critical,141,0.000000,0.000000
nomtrain:lambda_quality_critical,142,0.000000,0.000000
nomtrain:lambda_quality_critical,143,0.000000,0.000000
nomtrain:lambda_quality_critical,144,0.000000,0.000000
nomtrain:lambda_quality_critical,145,0.000000,0.000000
nomtrain:lambda_quality_critical,146,0.000000,0.000000
nomtrain:lambda_quality_critical,147,0.000000,0.000000
nomtrain:lambda_quality_critical,148,0.000000,0.000000
nomtrain:lambda_quality_critical,149,0.000000,0.000000
nomtrain:lambda_quality_critical,150,0.008263,0.003979
nomtrain:lambda_quality_critical,151,0.026614,0.010518
nomtrain:lambda_quality_critical,152,0.038035,0.006288
nomtrain:lambda_quality_critical,153,0.049895,0.004683
nomtrain:lambda_quality_critical,154,0.061491,0.014899
nomtrain:lambda_quality_critical,155,0.069754,0.011126
nomtrain:lambda_quality_critical,156,0.076526,0.017651
nomtrain:lambda_quality_critical,157,0.077860,0.017155
nomtrain:lambda_quality_critical,158,0.079193,0.016975
nomtrain:lambda_quality_critical,159,0.082193,0.015375
nomtrain:lambda_quality_critical,160,0.085281,0.016867
nomtrain:lambda_quality_critical,161,0.095873,0.005804
nomtrain:lambda_quality_critical,162,0.102850,0.011190
nomtrain:lambda_quality_critical,163,0.113072,0.002467
nomtrain:lambda_quality_critical,164,0.117914,0.006385
nomtrain:lambda_quality_critical,165,0.136616,0.007008
nomtrain:lambda_quality_critical,166,0.148300,0.012730
nomtrain:lambda_quality_critical,167,0.161914,0.013361
nomtrain:lambda_quality_critical,168,0.182107,0.014348
nomtrain:lambda_quality_critical,169,0.186949,0.011785
nomtrain:lambda_quality_critical,170,0.193370,0.011276
nomtrain:lambda_quality_critical,171,0.198212,0.015918
nomtrain:lambda_quality_critical,172,0.199634,0.015421
nomtrain:lambda_quality_critical,173,0.211230,0.009678
nomtrain:lambda_quality_critical,174,0.219318,0.005971
nomtrain:lambda_quality_critical,175,0.232756,0.004256
nomtrain:lambda_quality_critical,176,0.240756,0.001734
nomtrain:lambda_quality_critical,177,0.254019,0.001542
nomtrain:lambda_quality_critical,178,0.267195,0.005322
nomtrain:lambda_quality_critical,179,0.280468,0.010362
nomtrain:lambda_quality_critical,180,0.297240,0.019047
nomtrain:lambda_quality_critical,181,0.312628,0.023078
nomtrain:lambda_quality_critical,182,0.319322,0.021344
nomtrain:lambda_quality_critical,183,0.327945,0.031320
nomtrain:lambda_quality_critical,184,0.336384,0.035956
nomtrain:lambda_quality_critical,185,0.334384,0.035956
nomtrain:lambda_quality_critical,186,0.334051,0.036914
nomtrain:lambda_quality_critical,187,0.339166,0.038089
nomtrain:lambda_quality_critical,188,0.346327,0.044510
nomtrain:lambda_quality_critical,189,0.351550,0.041751
nomtrain:lambda_quality_critical,190,0.358068,0.040611
nomtrain:lambda_quality_critical,191,0.366439,0.044479
nomtrain:lambda_quality_critical,192,0.379526,0.051798
nomtrain:lambda_quality_critical,193,0.387702,0.054818
nomtrain:lambda_quality_critical,194,0.396228,0.047376
nomtrain:lambda_quality_critical,195,0.408750,0.051192
nomtrain:lambda_quality_critical,196,0.424294,0.062864
nomtrain:lambda_quality_critical,197,0.432821,0.058988
nomtrain:lambda_quality_critical,198,0.443101,0.063942
nomtrain:lambda_quality_critical,199,0.465244,0.057015
nomtrain:lambda_quality_critical,200,0.473419,0.064820
nomtrain:lambda_quality_critical,201,0.484752,0.065730
nomtrain:lambda_quality_critical,202,0.493308,0.061858
nomtrain:lambda_quality_critical,203,0.509164,0.064579
nomtrain:lambda_quality_critical,204,0.521784,0.069552
nomtrain:lambda_quality_critical,205,0.531713,0.063838
nomtrain:lambda_quality_critical,206,0.539713,0.063966
nomtrain:lambda_quality_critical,207,0.554380,0.061415
nomtrain:lambda_quality_critical,208,0.564047,0.062659
nomtrain:lambda_quality_critical,209,0.575380,0.058308
nomtrain:lambda_quality_critical,210,0.580047,0.063581
nomtrain:lambda_quality_critical,211,0.591468,0.072081
nomtrain:lambda_quality_critical,212,0.598152,0.067059
nomtrain:lambda_quality_critical,213,0.599573,0.069476
nomtrain:lambda_quality_critical,214,0.599240,0.067120
nomtrain:lambda_quality_critical,215,0.603906,0.057693
nomtrain:lambda_quality_critical,216,0.611906,0.054398
nomtrain:lambda_quality_critical,217,0.628425,0.063991
nomtrain:lambda_quality_critical,218,0.636600,0.066869
nomtrain:lambda_quality_critical,219,0.643567,0.073312
nomtrain:lambda_quality_critical,220,0.646830,0.076862
nomtrain:lambda_quality_critical,221,0.653164,0.075677
nomtrain:lambda_quality_critical,222,0.654497,0.078180
nomtrain:lambda_quality_critical,223,0.654164,0.079507
nomtrain:lambda_quality_critical,224,0.659376,0.077265
nomtrain:lambda_quality_critical,225,0.668097,0.077437
nomtrain:lambda_quality_critical,226,0.680425,0.076080
nomtrain:lambda_quality_critical,227,0.692460,0.071154
nomtrain:lambda_quality_critical,228,0.700723,0.067584
nomtrain:lambda_quality_critical,229,0.705565,0.072379
nomtrain:lambda_quality_critical,230,0.706899,0.074480
nomtrain:lambda_quality_critical,231,0.711828,0.068324
nomtrain:lambda_quality_critical,232,0.711583,0.069734
nomtrain:lambda_quality_critical,233,0.720109,0.065694
nomtrain:lambda_quality_critical,234,0.743635,0.053552
nomtrain:lambda_quality_critical,235,0.756899,0.062640
nomtrain:lambda_quality_critical,236,0.768758,0.049469
nomtrain:lambda_quality_critical,237,0.777285,0.040147
nomtrain:lambda_quality_critical,238,0.791074,0.032672
nomtrain:lambda_quality_critical,239,0.804250,0.041587
nomtrain:lambda_quality_critical,240,0.810934,0.039283
nomtrain:lambda_quality_critical,241,0.815951,0.048225
nomtrain:lambda_quality_critical,242,0.835969,0.046291
nomtrain:lambda_quality_critical,243,0.842302,0.053417
nomtrain:lambda_quality_critical,244,0.847144,0.055919
nomtrain:lambda_quality_critical,245,0.850320,0.057121
nomtrain:lambda_quality_critical,246,0.856653,0.056491
nomtrain:lambda_quality_critical,247,0.857986,0.060806
nomtrain:lambda_quality_critical,248,0.865986,0.052715
nomtrain:lambda_quality_critical,249,0.877320,0.058767
nomtrain:lambda_quality_critical,250,0.882074,0.058040
nomtrain:lambda_quality_critical,251,0.893846,0.051591
nomtrain:lambda_quality_critical,252,0.903864,0.058288
nomtrain:lambda_quality_critical,253,0.908706,0.061648
nomtrain:lambda_quality_critical,254,0.913635,0.059853
nomtrain:lambda_quality_critical,255,0.916899,0.062892
nomtrain:lambda_quality_critical,256,0.921916,0.061208
nomtrain:lambda_quality_critical,257,0.928600,0.066152
nomtrain:lambda_quality_critical,258,0.935372,0.059659
nomtrain:lambda_quality_critical,259,0.942144,0.065391
nomtrain:lambda_quality_critical,260,0.957337,0.060917
nomtrain:lambda_quality_critical,261,0.960425,0.060884
nomtrain:lambda_quality_critical,262,0.966758,0.063823
nomtrain:lambda_quality_critical,263,0.968092,0.061610
nomtrain:lambda_quality_critical,264,0.976092,0.059250
nomtrain:lambda_quality_critical,265,0.991021,0.061298
nomtrain:lambda_quality_critical,266,1.007706,0.063390
nomtrain:lambda_quality_critical,267,1.019302,0.064950
nomtrain:lambda_quality_critical,268,1.029232,0.063029
nomtrain:lambda_quality_critical,269,1.033986,0.061540
nomtrain:lambda_quality_critical,270,1.040758,0.055028
nomtrain:lambda_quality_critical,271,1.049285,0.069682
nomtrain:lambda_quality_critical,272,1.066495,0.058820
nomtrain:lambda_quality_critical,273,1.082634,0.073447
nomtrain:lambda_quality_critical,274,1.094337,0.071614
nomtrain:lambda_quality_critical,275,1.108058,0.071216
nomtrain:lambda_quality_critical,276,1.114392,0.075818
nomtrain:lambda_quality_critical,277,1.132567,0.069120
nomtrain:lambda_quality_critical,278,1.135830,0.065578
nomtrain:lambda_quality_critical,279,1.135497,0.064637
nomtrain:lambda_quality_critical,280,1.136918,0.062253
nomtrain:lambda_quality_critical,281,1.145006,0.056990
nomtrain:lambda_quality_critical,282,1.154673,0.058243
nomtrain:lambda_quality_critical,283,1.161181,0.051978
nomtrain:lambda_quality_critical,284,1.164366,0.051803
nomtrain:lambda_quality_critical,285,1.169033,0.047195
nomtrain:lambda_quality_critical,286,1.175727,0.047699
nomtrain:lambda_quality_critical,287,1.182411,0.052636
nomtrain:lambda_quality_critical,288,1.197955,0.058507
nomtrain:lambda_quality_critical,289,1.204552,0.056628
nomtrain:lambda_quality_critical,290,1.215885,0.054314
nomtrain:lambda_quality_critical,291,1.225727,0.053428
nomtrain:lambda_quality_critical,292,1.242236,0.048519
nomtrain:lambda_quality_critical,293,1.246990,0.053584
nomtrain:lambda_quality_critical,294,1.250078,0.054779
nomtrain:lambda_quality_critical,295,1.253439,0.054678
nomtrain:lambda_quality_critical,296,1.267228,0.046335
nomtrain:lambda_quality_critical,297,1.279263,0.052313
nomtrain:lambda_quality_critical,298,1.292877,0.053995
nomtrain:lambda_quality_critical,299,1.305107,0.049283
nomtrain:lambda_quality_critical,300,1.313565,0.052083
nomtrain:lambda_quality_critical,301,1.318788,0.051621
nomtrain:lambda_quality_critical,302,1.335209,0.053749
nomtrain:lambda_quality_critical,303,1.348559,0.049237
nomtrain:lambda_quality_critical,304,1.358402,0.055262
nomtrain:lambda_quality_critical,305,1.368682,0.054857
nomtrain:lambda_quality_critical,306,1.377209,0.043910
nomtrain:lambda_quality_critical,307,1.385647,0.048689
nomtrain:lambda_quality_critical,308,1.401191,0.056758
nomtrain:lambda_quality_critical,309,1.411472,0.060924
nomtrain:lambda_quality_critical,310,1.418068,0.060003
nomtrain:lambda_quality_critical,311,1.427998,0.068528
nomtrain:lambda_quality_critical,312,1.436086,0.071784
nomtrain:lambda_quality_critical,313,1.444437,0.075736
nomtrain:lambda_quality_critical,314,1.454366,0.069860
nomtrain:lambda_quality_critical,315,1.468556,0.061736
nomtrain:lambda_quality_critical,316,1.485415,0.068643
nomtrain:lambda_quality_critical,317,1.488776,0.064724
nomtrain:lambda_quality_critical,318,1.495109,0.056300
nomtrain:lambda_quality_critical,319,1.498109,0.053040
nomtrain:lambda_quality_critical,320,1.502776,0.053955
nomtrain:lambda_quality_critical,321,1.512530,0.058522
nomtrain:lambda_quality_critical,322,1.520706,0.052256
nomtrain:lambda_quality_critical,323,1.529144,0.057529
nomtrain:lambda_quality_critical,324,1.535828,0.062072
nomtrain:lambda_quality_critical,325,1.547250,0.069986
nomtrain:lambda_quality_critical,326,1.554021,0.058208
nomtrain:lambda_quality_critical,327,1.574390,0.064593
nomtrain:lambda_quality_critical,328,1.591337,0.072814
nomtrain:lambda_quality_critical,329,1.597671,0.074842
nomtrain:lambda_quality_critical,330,1.611109,0.070337
nomtrain:lambda_quality_critical,331,1.617706,0.072297
nomtrain:lambda_quality_critical,332,1.630969,0.068225
