scenario,seed,step,task_id,semantic_path,feasible,deadline_feasible,semantic_feasible,energy_feasible,utm_feasible,joint_feasible,resource_feasible,accuracy_lcb,accuracy_mean,quality_gap,payload_kb,delay_s,energy_j,deadline_slack_s,tx_delay_s,queue_delay_s,infer_delay_s,load_delay_s,arrival_delay_s,bottleneck_type,required_deadline_reduction_s,required_rate_mbps,required_bandwidth_hz,edge_queue_pressure,model_cache_hit,cache_eligible,utm_constraint_violation,utm_conflict_violation,service_level
low_snr_soft,1,6,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.089493,79.61,3.410507,0.0,0.029493,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.03930457937418749,1,0,0,0,0
low_snr_soft,1,6,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.01371,0.076923,0.68329,1.035382,8.706421,2359.793081,-5.206421000000001,0.014583,0.029493,0.272,0.04,8.140345,semantic_quality,5.206421000000001,8283056.0,14241500376538.393,0.03930457937418749,1,0,0,0,1
low_snr_soft,1,6,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.697,38.225285,11.75335,2534.399565,-8.25335,0.538401,0.029493,2.255111,0.38,8.140345,semantic_quality,8.25335,305802279.99999994,525782185435701.3,0.03930457937418749,0,0,0,0,2
low_snr_soft,1,6,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.03930457937418749,1,0,0,0,0
low_snr_soft,1,6,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.01371,0.076923,0.68329,1.035382,8.706421,2359.793081,-5.206421000000001,0.014583,0.029493,0.272,0.04,8.140345,semantic_quality,5.206421000000001,8283056.0,14241500376538.393,0.03930457937418749,1,0,0,0,1
low_snr_soft,1,7,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.087816,79.61,2.412184,0.0,0.027816,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.03604797659322187,1,0,0,0,0
low_snr_soft,1,7,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.700025,2359.788362,-6.200025,0.009865,0.027816,0.272,0.04,8.140345,semantic_quality,6.200025,8676679.999999998,9633444841303.764,0.03604797659322187,1,0,0,0,1
low_snr_soft,1,7,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.697,56.50631,11.727214,2534.375107,-9.227214,0.513943,0.027816,2.255111,0.38,8.140345,semantic_quality,9.227214,452050479.99999994,501897426730603.3,0.03604797659322187,0,0,0,0,2
low_snr_soft,1,7,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.03604797659322187,1,0,0,0,0
low_snr_soft,1,7,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.700025,2359.788362,-6.200025,0.009865,0.027816,0.272,0.04,8.140345,semantic_quality,6.200025,8676679.999999998,9633444841303.764,0.03604797659322187,1,0,0,0,1
low_snr_soft,1,8,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.086725,79.61,1.413275,0.0,0.026725,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.03393118478559421,1,0,0,0,0
low_snr_soft,1,8,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.700916,2359.790343,-7.200915999999999,0.011846,0.026725,0.272,0.04,8.140345,semantic_quality,7.200915999999999,8676679.999999998,11567873269987.877,0.03393118478559421,1,0,0,0,1
low_snr_soft,1,8,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.697,56.50631,11.829326,2534.478309,-10.329326,0.617145,0.026725,2.255111,0.38,8.140345,semantic_quality,10.329326,452050479.99999994,602680133908037.4,0.03393118478559421,0,0,0,0,2
low_snr_soft,1,8,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.03393118478559421,1,0,0,0,0
low_snr_soft,1,8,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.700916,2359.790343,-7.200915999999999,0.011846,0.026725,0.272,0.04,8.140345,semantic_quality,7.200915999999999,8676679.999999998,11567873269987.877,0.03393118478559421,1,0,0,0,1
low_snr_soft,1,9,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.086016,79.61,0.413984,0.0,0.026016,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.03255527011063624,1,0,0,0,0
low_snr_soft,1,9,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.700284,2359.79042,-8.200284,0.011922,0.026016,0.272,0.04,8.140345,semantic_quality,8.200284,8676679.999999998,11642987112668.871,0.03255527011063624,1,0,0,0,1
low_snr_soft,1,9,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.697,56.50631,11.832624,2534.482316,-11.332624,0.621152,0.026016,2.255111,0.38,8.140345,semantic_quality,11.332624,452050479.99999994,606593525739773.5,0.03255527011063624,0,0,0,0,2
low_snr_soft,1,9,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.03255527011063624,1,0,0,0,0
low_snr_soft,1,9,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.700284,2359.79042,-8.200284,0.011922,0.026016,0.272,0.04,8.140345,semantic_quality,8.200284,8676679.999999998,11642987112668.871,0.03255527011063624,1,0,0,0,1
low_snr_soft,1,10,0000359_00785_d_0000703_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.085556,79.61,0.41444400000000003,0.0,0.025556,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.03166092557191355,1,0,0,0,0
low_snr_soft,1,10,0000359_00785_d_0000703_9,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.126953,8.615347,2337.361665,-8.115347,0.005957,0.025556,0.272,0.04,8.061834,mobility,8.115347,9015624.000000002,5817830302764.359,0.03166092557191355,1,0,0,0,1
low_snr_soft,1,10,0000359_00785_d_0000703_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,80.068434,11.55577,2511.861643,-11.05577,0.423269,0.025556,2.255111,0.38,8.061834,mobility,11.05577,640547471.9999999,413348703646104.1,0.03166092557191355,0,0,0,0,2
low_snr_soft,1,10,0000359_00785_d_0000703_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.03166092557191355,1,0,0,0,0
low_snr_soft,1,10,0000359_00785_d_0000703_9,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.126953,8.615347,2337.361665,-8.115347,0.005957,0.025556,0.272,0.04,8.061834,mobility,8.115347,9015624.000000002,5817830302764.359,0.03166092557191355,1,0,0,0,1
low_snr_soft,1,11,0000001_03499_d_0000006_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.085256,79.61,0.414744,0.0,0.025256,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.03107960162174381,1,0,0,0,0
low_snr_soft,1,11,0000001_03499_d_0000006_13,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,7.500587,2018.241267,-7.000587,0.008875,0.025256,0.272,0.04,6.944455,mobility,7.000587,8720551.999999998,8667188122728.36,0.03107960162174381,1,0,0,0,1
low_snr_soft,1,11,0000001_03499_d_0000006_13,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,61.810096,10.518072,2192.818308,-10.018072,0.50325,0.025256,2.255111,0.38,6.944455,mobility,10.018072,494480768.0,491454880301980.75,0.03107960162174381,0,0,0,0,2
low_snr_soft,1,11,0000001_03499_d_0000006_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.03107960162174381,1,0,0,0,0
low_snr_soft,1,11,0000001_03499_d_0000006_13,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,7.500587,2018.241267,-7.000587,0.008875,0.025256,0.272,0.04,6.944455,mobility,7.000587,8720551.999999998,8667188122728.36,0.03107960162174381,1,0,0,0,1
low_snr_soft,2,0,0000194_00000_d_0000119_1,cache,1,1,1,1,1,1,1,0.75,0.75,0.0,0.0,0.264039,79.61,8.235961,0.0,0.204039,0.02,0.04,0.0,none,0.0,0.0,50000.0,0.287666,1,1,0,0,0
low_snr_soft,2,0,0000194_00000_d_0000119_1,token,1,1,1,1,1,1,1,0.771898,1.0,0.0,1.090069,8.123088,2145.146461,0.3769120000000008,0.008245,0.204039,0.272,0.04,7.388803,none,0.0,0.0226415513673644,1000000.0,0.287666,1,1,0,0,1
low_snr_soft,2,0,0000194_00000_d_0000119_1,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,61.810096,11.105483,2319.688411,-2.6054829999999995,0.467529,0.204039,2.255111,0.38,7.388803,mobility,2.6054829999999995,494480768.0,456571625901406.25,0.287666,0,1,0,0,2
low_snr_soft,2,0,0000194_00000_d_0000119_1,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.287666,1,1,0,0,0
low_snr_soft,2,0,0000194_00000_d_0000119_1,cache_update,1,1,1,1,1,1,1,0.771898,1.0,0.0,1.090069,8.123088,2145.146461,0.3769120000000008,0.008245,0.204039,0.272,0.04,7.388803,none,0.0,0.0226415513673644,1000000.0,0.287666,1,1,0,0,1
low_snr_soft,2,1,0000289_05401_d_0000838_5,cache,1,1,1,1,1,1,1,0.771898,0.771898,0.0,0.0,0.267176,79.61,8.232824,0.0,0.207176,0.02,0.04,0.0,none,0.0,0.0,50000.0,0.2832329,1,1,0,0,0
low_snr_soft,2,1,0000289_05401_d_0000838_5,token,1,1,1,1,1,1,1,0.771898,1.0,0.0,1.090069,6.598611,1709.233121,1.901389,0.006935,0.207176,0.272,0.04,5.862501,none,0.0,0.004569743921891669,1000000.0,0.2832329,1,1,0,0,1
low_snr_soft,2,1,0000289_05401_d_0000838_5,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,61.810096,9.508004,1883.702069,-1.0080039999999997,0.393216,0.207176,2.255111,0.38,5.862501,mobility,1.0080039999999997,494480768.0,384000397605359.6,0.2832329,0,1,0,0,2
low_snr_soft,2,1,0000289_05401_d_0000838_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.2832329,1,1,0,0,0
low_snr_soft,2,1,0000289_05401_d_0000838_5,cache_update,1,1,1,1,1,1,1,0.771898,1.0,0.0,1.090069,6.598611,1709.233121,1.901389,0.006935,0.207176,0.272,0.04,5.862501,none,0.0,0.004569743921891669,1000000.0,0.2832329,1,1,0,0,1
low_snr_soft,2,2,0000249_01514_d_0000005_9,cache,1,1,1,1,1,1,1,0.771898,0.771898,0.0,0.0,0.203309,79.61,8.296691,0.0,0.143309,0.02,0.04,0.0,none,0.0,0.0,50000.0,0.19460138500000002,1,1,0,0,0
low_snr_soft,2,2,0000249_01514_d_0000005_9,token,1,1,1,1,1,1,1,0.771898,1.0,0.0,1.126953,6.361692,1660.724731,2.1383080000000003,0.003718,0.143309,0.272,0.04,5.692665,none,0.0,0.004208923701206241,1000000.0,0.19460138500000002,1,1,0,0,1
low_snr_soft,2,2,0000249_01514_d_0000005_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,80.068434,9.145228,1835.067823,-0.6452279999999995,0.264143,0.143309,2.255111,0.38,5.692665,mobility,0.6452279999999995,640547471.9999999,257952533002791.9,0.19460138500000002,0,1,0,0,2
low_snr_soft,2,2,0000249_01514_d_0000005_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.19460138500000002,1,1,0,0,0
low_snr_soft,2,2,0000249_01514_d_0000005_9,cache_update,1,1,1,1,1,1,1,0.771898,1.0,0.0,1.126953,6.361692,1660.724731,2.1383080000000003,0.003718,0.143309,0.272,0.04,5.692665,none,0.0,0.004208923701206241,1000000.0,0.19460138500000002,1,1,0,0,1
low_snr_soft,2,3,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.161796,79.61,8.338204,0.0,0.101796,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.13699090025000002,1,0,0,0,0
low_snr_soft,2,3,0000313_06401_d_0000468_13,token,0,1,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,7.564049,2014.968601,0.9359510000000002,0.007251,0.101796,0.272,0.04,6.933002,semantic_quality,0.0,0.009199174726092604,1000000.0,0.13699090025000002,1,0,0,0,1
low_snr_soft,2,3,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.697,56.50631,10.457696,2189.421803,-1.9576960000000003,0.377787,0.101796,2.255111,0.38,6.933002,semantic_quality,1.9576960000000003,452050479.99999994,368932256258497.9,0.13699090025000002,0,0,0,0,2
low_snr_soft,2,3,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.13699090025000002,1,0,0,0,0
low_snr_soft,2,3,0000313_06401_d_0000468_13,cache_update,0,1,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,7.564049,2014.968601,0.9359510000000002,0.007251,0.101796,0.272,0.04,6.933002,semantic_quality,0.0,0.009199174726092604,1000000.0,0.13699090025000002,1,0,0,0,1
low_snr_soft,2,4,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.200717,79.61,7.299283,0.0,0.140717,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.1852940851625,1,0,0,0,0
low_snr_soft,2,4,0000313_06401_d_0000468_13,token,0,1,0,1,1,0,1,0.291434,0.538462,0.4055659999999999,1.128831,6.600288,1729.365918,0.8997120000000001,0.004568,0.140717,0.272,0.04,5.933002,semantic_quality,0.0,0.009986561684434023,1000000.0,0.1852940851625,1,0,0,0,1
low_snr_soft,2,4,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.697,73.247972,9.41526,1903.740446,-1.91526,0.296429,0.140717,2.255111,0.38,5.933002,semantic_quality,1.91526,585983776.0,289481633709636.94,0.1852940851625,0,0,0,0,2
low_snr_soft,2,4,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.1852940851625,1,0,0,0,0
low_snr_soft,2,4,0000313_06401_d_0000468_13,cache_update,0,1,0,1,1,0,1,0.291434,0.538462,0.4055659999999999,1.128831,6.600288,1729.365918,0.8997120000000001,0.004568,0.140717,0.272,0.04,5.933002,semantic_quality,0.0,0.009986561684434023,1000000.0,0.1852940851625,1,0,0,0,1
low_snr_soft,2,5,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.226016,79.61,6.2739840000000004,0.0,0.166016,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.216691155355625,1,0,0,0,0
low_snr_soft,2,5,0000313_06401_d_0000468_13,token,0,1,0,1,1,0,1,0.291434,0.538462,0.4055659999999999,1.136418,5.624144,1443.764476,0.8758559999999997,0.003126,0.166016,0.272,0.04,4.933002,semantic_quality,0.0,0.0103430377413872,1000000.0,0.216691155355625,1,0,0,0,1
low_snr_soft,2,5,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.697,99.344877,8.417389,1618.117276,-1.917389,0.27326,0.166016,2.255111,0.38,4.933002,semantic_quality,1.917389,794759015.9999999,266854993363536.8,0.216691155355625,0,0,0,0,2
low_snr_soft,2,5,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.216691155355625,1,0,0,0,0
low_snr_soft,2,5,0000313_06401_d_0000468_13,cache_update,0,1,0,1,1,0,1,0.291434,0.538462,0.4055659999999999,1.136418,5.624144,1443.764476,0.8758559999999997,0.003126,0.166016,0.272,0.04,4.933002,semantic_quality,0.0,0.0103430377413872,1000000.0,0.216691155355625,1,0,0,0,1
low_snr_soft,2,6,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.242461,79.61,5.257539,0.0,0.182461,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.23709925098115622,1,0,0,0,0
low_snr_soft,2,6,0000313_06401_d_0000468_13,token,0,1,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.173302,4.639728,1158.163615,0.8602720000000001,0.002265,0.182461,0.272,0.04,3.933002,semantic_quality,0.0,0.010882334323049322,1000000.0,0.23709925098115622,1,0,0,0,1
low_snr_soft,2,6,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.697,137.070463,7.425236,1332.508679,-1.925236,0.264662,0.182461,2.255111,0.38,3.933002,semantic_quality,1.925236,1096563703.9999998,258459295909627.16,0.23709925098115622,0,0,0,0,2
low_snr_soft,2,6,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.23709925098115622,1,0,0,0,0
low_snr_soft,2,6,0000313_06401_d_0000468_13,cache_update,0,1,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.173302,4.639728,1158.163615,0.8602720000000001,0.002265,0.182461,0.272,0.04,3.933002,semantic_quality,0.0,0.010882334323049322,1000000.0,0.23709925098115622,1,0,0,0,1
low_snr_soft,2,7,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.253149,79.61,4.246851,0.0,0.193149,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.25036451313775154,1,0,0,0,0
low_snr_soft,2,7,0000313_06401_d_0000468_13,token,0,1,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.188401,3.64952,872.562719,0.8504800000000001,0.001369,0.193149,0.272,0.04,2.933002,semantic_quality,0.0,0.011160672842252558,1000000.0,0.25036451313775154,1,0,0,0,1
low_snr_soft,2,7,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.697,191.093224,6.391348,1046.864102,-1.8913479999999998,0.220086,0.193149,2.255111,0.38,2.933002,semantic_quality,1.8913479999999998,1528745792.0,214927471637579.6,0.25036451313775154,0,0,0,0,2
low_snr_soft,2,7,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.25036451313775154,1,0,0,0,0
low_snr_soft,2,7,0000313_06401_d_0000468_13,cache_update,0,1,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.188401,3.64952,872.562719,0.8504800000000001,0.001369,0.193149,0.272,0.04,2.933002,semantic_quality,0.0,0.011160672842252558,1000000.0,0.25036451313775154,1,0,0,0,1
low_snr_soft,2,8,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.260097,79.61,3.239903,0.0,0.200097,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.2589869335395385,1,0,0,0,0
low_snr_soft,2,8,0000313_06401_d_0000468_13,token,0,1,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.188401,2.656129,586.96238,0.843871,0.00103,0.200097,0.272,0.04,1.933002,semantic_quality,0.0,0.01125245206243098,1000000.0,0.2589869335395385,1,0,0,0,1
low_snr_soft,2,8,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.697,191.093224,5.343844,761.209651,-1.8438439999999998,0.165634,0.200097,2.255111,0.38,1.933002,semantic_quality,1.8438439999999998,1528745792.0,161752186186669.16,0.2589869335395385,0,0,0,0,2
low_snr_soft,2,8,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.2589869335395385,1,0,0,0,0
low_snr_soft,2,8,0000313_06401_d_0000468_13,cache_update,0,1,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.188401,2.656129,586.96238,0.843871,0.00103,0.200097,0.272,0.04,1.933002,semantic_quality,0.0,0.01125245206243098,1000000.0,0.2589869335395385,1,0,0,0,1
low_snr_soft,2,9,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.264613,79.61,2.2353870000000002,0.0,0.204613,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.26459150680070004,1,0,0,0,0
low_snr_soft,2,9,0000313_06401_d_0000468_13,token,0,1,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.188401,1.660509,301.362244,0.839491,0.000894,0.204613,0.272,0.04,0.933002,semantic_quality,0.0,0.011312919673720974,1000000.0,0.26459150680070004,1,0,0,0,1
low_snr_soft,2,9,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.697,191.093224,4.326523,475.587814,-1.826523,0.143797,0.204613,2.255111,0.38,0.933002,semantic_quality,1.826523,1528745792.0,140426977449225.44,0.26459150680070004,0,0,0,0,2
low_snr_soft,2,9,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.26459150680070004,1,0,0,0,0
low_snr_soft,2,9,0000313_06401_d_0000468_13,cache_update,0,1,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.188401,1.660509,301.362244,0.839491,0.000894,0.204613,0.272,0.04,0.933002,semantic_quality,0.0,0.011312919673720974,1000000.0,0.26459150680070004,1,0,0,0,1
low_snr_soft,2,10,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.267549,79.61,1.232451,0.0,0.207549,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.26823447942045503,1,0,0,0,0
low_snr_soft,2,10,0000313_06401_d_0000468_13,token,0,1,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.188401,0.730384,34.896836,0.769616,0.000836,0.207549,0.272,0.04,0.0,semantic_quality,0.0,0.012339779765644064,1000000.0,0.26823447942045503,1,0,0,0,1
low_snr_soft,2,10,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.697,191.093224,3.387075,209.113082,-1.8870749999999998,0.134415,0.207549,2.255111,0.38,0.0,semantic_quality,1.8870749999999998,1528745792.0,131264954758008.16,0.26823447942045503,0,0,0,0,2
low_snr_soft,2,10,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.26823447942045503,1,0,0,0,0
low_snr_soft,2,10,0000313_06401_d_0000468_13,cache_update,0,1,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.188401,0.730384,34.896836,0.769616,0.000836,0.207549,0.272,0.04,0.0,semantic_quality,0.0,0.012339779765644064,1000000.0,0.26823447942045503,1,0,0,0,1
low_snr_soft,2,11,0000313_06401_d_0000468_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.269457,79.61,0.230543,0.0,0.209457,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.27060241162329574,1,0,0,0,0
low_snr_soft,2,11,0000313_06401_d_0000468_13,token,0,0,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.188401,0.732282,34.896825,-0.232282,0.000825,0.209457,0.272,0.04,0.0,semantic_quality,0.232282,9507207.999999998,806146625425.5134,0.27060241162329574,1,0,0,0,1
low_snr_soft,2,11,0000313_06401_d_0000468_13,image,0,0,0,1,1,0,1,0.0,0.0,0.697,191.093224,3.387306,209.111405,-2.887306,0.132738,0.209457,2.255111,0.38,0.0,semantic_quality,2.887306,1528745792.0,129627253485382.25,0.27060241162329574,0,0,0,0,2
low_snr_soft,2,11,0000313_06401_d_0000468_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.27060241162329574,1,0,0,0,0
low_snr_soft,2,11,0000313_06401_d_0000468_13,cache_update,0,0,0,1,1,0,1,0.355225,0.615385,0.34177499999999994,1.188401,0.732282,34.896825,-0.232282,0.000825,0.209457,0.272,0.04,0.0,semantic_quality,0.232282,9507207.999999998,806146625425.5134,0.27060241162329574,1,0,0,0,1
low_snr_blockage,0,0,0000103_03349_d_0000031_1,cache,1,1,1,1,1,1,1,0.78,0.87948,0.0,0.0,0.239782,79.61,5.260218,0.0,0.179782,0.02,0.04,0.0,none,0.0,0.0,32500.0,0.2500385,1,1,0,0,0
low_snr_blockage,0,0,0000103_03349_d_0000031_1,token,0,0,0,1,1,0,1,0.167003,0.201814,0.612997,1.029653,17.689166,2466.544357,-12.189166,0.911079,0.179782,0.272,0.04,16.076305,semantic_quality,12.189166,8237223.999999999,578331777921797.2,0.2500385,1,1,0,0,1
low_snr_blockage,0,0,0000103_03349_d_0000031_1,image,0,0,0,1,1,0,1,0.0,0.0,0.78,37.365826,52.364003,2672.778749,-46.864003,33.062805,0.179782,2.255111,0.38,16.076305,semantic_quality,46.864003,298926607.99999994,2.0987502181896732e+16,0.2500385,0,1,0,0,2
low_snr_blockage,0,0,0000103_03349_d_0000031_1,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.2500385,1,1,0,0,0
low_snr_blockage,0,0,0000103_03349_d_0000031_1,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.612997,1.029653,17.689166,2466.544357,-12.189166,0.911079,0.179782,0.272,0.04,16.076305,semantic_quality,12.189166,8237223.999999999,578331777921797.2,0.2500385,1,1,0,0,1
low_snr_blockage,0,1,0000330_00001_d_0000800_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.185503,79.61,3.114497,0.0,0.125503,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.173025025,1,0,0,0,0
