scenario,seed,step,task_id,semantic_path,mobility_mode,utm_feasible,arrival_delay_s,tx_delay_s,total_delay_s,deadline_slack_s,semantic_feasible,deadline_feasible,energy_feasible,resource_feasible,joint_feasible,semantic_accuracy_lcb,utm_conflict_risk
edge_overload,1,3,0000360_00001_d_0000713_3,token,stay,1,0.0,0.0008,0.779582,0.8704179999999999,0,1,1,1,0,0.300636,0.6
edge_overload,1,3,0000360_00001_d_0000713_3,token,serve_task,1,4.761213,0.0008,5.540795,-3.8907950000000002,0,0,1,1,0,0.300636,0.6
edge_overload,1,3,0000360_00001_d_0000713_3,token,avoid_conflict,1,1.021471,0.0008,1.801053,-0.1510530000000001,0,0,1,1,0,0.300636,0.25
edge_overload,1,3,0000360_00001_d_0000713_3,token,reposition,1,1.0,0.0008,1.779582,-0.12958200000000009,0,0,1,1,0,0.300636,0.6
edge_overload,1,3,0000360_00001_d_0000713_3,image,stay,1,0.0,0.111991,3.543884,-1.893884,0,0,1,0,0,0.0,0.6
edge_overload,1,3,0000360_00001_d_0000713_3,image,serve_task,1,4.761213,0.111991,8.305096,-6.655096,0,0,1,0,0,0.0,0.6
edge_overload,1,3,0000360_00001_d_0000713_3,image,avoid_conflict,1,1.021471,0.111991,4.565355,-2.9153550000000004,0,0,1,0,0,0.0,0.25
edge_overload,1,3,0000360_00001_d_0000713_3,image,reposition,1,1.0,0.111991,4.543884,-2.8938840000000003,0,0,1,0,0,0.0,0.6
edge_overload,1,3,0000360_00001_d_0000713_3,cache_update,stay,1,0.0,0.0008,0.779582,0.8704179999999999,0,1,1,1,0,0.300636,0.6
edge_overload,1,3,0000360_00001_d_0000713_3,cache_update,serve_task,1,4.761213,0.0008,5.540795,-3.8907950000000002,0,0,1,1,0,0.300636,0.6
edge_overload,1,3,0000360_00001_d_0000713_3,cache_update,avoid_conflict,1,1.021471,0.0008,1.801053,-0.1510530000000001,0,0,1,1,0,0.300636,0.25
edge_overload,1,3,0000360_00001_d_0000713_3,cache_update,reposition,1,1.0,0.0008,1.779582,-0.12958200000000009,0,0,1,1,0,0.300636,0.6
edge_overload,1,4,0000360_00001_d_0000713_3,cache,stay,1,0.0,0.0,0.253438,0.396562,0,1,1,1,0,0.0,0.0
edge_overload,1,4,0000360_00001_d_0000713_3,cache,serve_task,1,4.761213,0.0,5.014651,-4.364650999999999,0,0,1,1,0,0.0,0.0
edge_overload,1,4,0000360_00001_d_0000713_3,cache,avoid_conflict,1,1.021471,0.0,1.274909,-0.624909,0,0,1,1,0,0.0,0.0
edge_overload,1,4,0000360_00001_d_0000713_3,cache,reposition,1,1.0,0.0,1.253438,-0.603438,0,0,1,1,0,0.0,0.0
edge_overload,1,4,0000360_00001_d_0000713_3,token,stay,1,0.0,0.000795,0.716233,-0.06623299999999999,0,0,1,1,0,0.300636,0.631579
edge_overload,1,4,0000360_00001_d_0000713_3,token,serve_task,1,4.761213,0.000795,5.477445,-4.827445,0,0,1,1,0,0.300636,0.631579
edge_overload,1,4,0000360_00001_d_0000713_3,token,avoid_conflict,1,1.021471,0.000795,1.737704,-1.087704,0,0,1,1,0,0.300636,0.281579
edge_overload,1,4,0000360_00001_d_0000713_3,token,reposition,1,1.0,0.000795,1.716233,-1.066233,0,0,1,1,0,0.300636,0.631579
edge_overload,1,4,0000360_00001_d_0000713_3,image,stay,1,0.0,0.111213,3.479763,-2.8297630000000003,0,0,1,0,0,0.0,0.631579
edge_overload,1,4,0000360_00001_d_0000713_3,image,serve_task,1,4.761213,0.111213,8.240975,-7.590975,0,0,1,0,0,0.0,0.631579
edge_overload,1,4,0000360_00001_d_0000713_3,image,avoid_conflict,1,1.021471,0.111213,4.501233,-3.851233,0,0,1,0,0,0.0,0.281579
edge_overload,1,4,0000360_00001_d_0000713_3,image,reposition,1,1.0,0.111213,4.479763,-3.8297630000000003,0,0,1,0,0,0.0,0.631579
edge_overload,1,4,0000360_00001_d_0000713_3,cache_update,stay,1,0.0,0.000795,0.716233,-0.06623299999999999,0,0,1,1,0,0.300636,0.631579
edge_overload,1,4,0000360_00001_d_0000713_3,cache_update,serve_task,1,4.761213,0.000795,5.477445,-4.827445,0,0,1,1,0,0.300636,0.631579
edge_overload,1,4,0000360_00001_d_0000713_3,cache_update,avoid_conflict,1,1.021471,0.000795,1.737704,-1.087704,0,0,1,1,0,0.300636,0.281579
edge_overload,1,4,0000360_00001_d_0000713_3,cache_update,reposition,1,1.0,0.000795,1.716233,-1.066233,0,0,1,1,0,0.300636,0.631579
edge_overload,1,5,0000359_00785_d_0000703_9,cache,stay,1,0.0,0.0,0.212265,4.537735,0,1,1,1,0,0.0,0.0
edge_overload,1,5,0000359_00785_d_0000703_9,cache,serve_task,1,4.990128,0.0,5.202393,-0.4523929999999998,0,0,1,1,0,0.0,0.0
edge_overload,1,5,0000359_00785_d_0000703_9,cache,avoid_conflict,1,1.021471,0.0,1.233736,3.516264,0,1,1,1,0,0.0,0.0
edge_overload,1,5,0000359_00785_d_0000703_9,cache,reposition,1,1.0,0.0,1.212265,3.537735,0,1,1,1,0,0.0,0.0
edge_overload,1,5,0000359_00785_d_0000703_9,token,stay,1,0.0,0.000708,0.674973,4.075027,0,1,1,1,0,0.5101,0.631579
edge_overload,1,5,0000359_00785_d_0000703_9,token,serve_task,1,4.990128,0.000708,5.665102,-0.9151020000000001,0,0,1,1,0,0.5101,0.631579
edge_overload,1,5,0000359_00785_d_0000703_9,token,avoid_conflict,1,1.021471,0.000708,1.696444,3.053556,0,1,1,1,0,0.5101,0.281579
edge_overload,1,5,0000359_00785_d_0000703_9,token,reposition,1,1.0,0.000708,1.674973,3.075027,0,1,1,1,0,0.5101,0.631579
edge_overload,1,5,0000359_00785_d_0000703_9,image,stay,1,0.0,0.099127,3.426503,1.3234970000000001,0,1,1,0,0,0.5101,0.631579
edge_overload,1,5,0000359_00785_d_0000703_9,image,serve_task,1,4.990128,0.099127,8.416631,-3.6666310000000006,0,0,1,0,0,0.5101,0.631579
edge_overload,1,5,0000359_00785_d_0000703_9,image,avoid_conflict,1,1.021471,0.099127,4.447973,0.3020269999999998,0,1,1,0,0,0.5101,0.281579
edge_overload,1,5,0000359_00785_d_0000703_9,image,reposition,1,1.0,0.099127,4.426503,0.3234969999999997,0,1,1,0,0,0.5101,0.631579
edge_overload,1,5,0000359_00785_d_0000703_9,cache_update,stay,1,0.0,0.000708,0.674973,4.075027,0,1,1,1,0,0.5101,0.631579
edge_overload,1,5,0000359_00785_d_0000703_9,cache_update,serve_task,1,4.990128,0.000708,5.665102,-0.9151020000000001,0,0,1,1,0,0.5101,0.631579
edge_overload,1,5,0000359_00785_d_0000703_9,cache_update,avoid_conflict,1,1.021471,0.000708,1.696444,3.053556,0,1,1,1,0,0.5101,0.281579
edge_overload,1,5,0000359_00785_d_0000703_9,cache_update,reposition,1,1.0,0.000708,1.674973,3.075027,0,1,1,1,0,0.5101,0.631579
edge_overload,1,6,0000359_00785_d_0000703_9,cache,stay,1,0.0,0.0,0.185502,3.564498,0,1,1,1,0,0.0,0.0
edge_overload,1,6,0000359_00785_d_0000703_9,cache,serve_task,1,4.990128,0.0,5.175631,-1.425631,0,0,1,1,0,0.0,0.0
edge_overload,1,6,0000359_00785_d_0000703_9,cache,avoid_conflict,1,1.021471,0.0,1.206973,2.543027,0,1,1,1,0,0.0,0.0
edge_overload,1,6,0000359_00785_d_0000703_9,cache,reposition,1,1.0,0.0,1.185502,2.564498,0,1,1,1,0,0.0,0.0
edge_overload,1,6,0000359_00785_d_0000703_9,token,stay,1,0.0,0.000709,0.648211,3.101789,0,1,1,1,0,0.5101,0.611111
edge_overload,1,6,0000359_00785_d_0000703_9,token,serve_task,1,4.990128,0.000709,5.638339,-1.8883390000000002,0,0,1,1,0,0.5101,0.611111
edge_overload,1,6,0000359_00785_d_0000703_9,token,avoid_conflict,1,1.021471,0.000709,1.669682,2.080318,0,1,1,1,0,0.5101,0.261111
edge_overload,1,6,0000359_00785_d_0000703_9,token,reposition,1,1.0,0.000709,1.648211,2.101789,0,1,1,1,0,0.5101,0.611111
edge_overload,1,6,0000359_00785_d_0000703_9,image,stay,1,0.0,0.099185,3.399798,0.3502019999999999,0,1,1,0,0,0.5101,0.611111
edge_overload,1,6,0000359_00785_d_0000703_9,image,serve_task,1,4.990128,0.099185,8.389926,-4.639926000000001,0,0,1,0,0,0.5101,0.611111
edge_overload,1,6,0000359_00785_d_0000703_9,image,avoid_conflict,1,1.021471,0.099185,4.421269,-0.6712689999999997,0,0,1,0,0,0.5101,0.261111
edge_overload,1,6,0000359_00785_d_0000703_9,image,reposition,1,1.0,0.099185,4.399798,-0.6497979999999997,0,0,1,0,0,0.5101,0.611111
edge_overload,1,6,0000359_00785_d_0000703_9,cache_update,stay,1,0.0,0.000709,0.648211,3.101789,0,1,1,1,0,0.5101,0.611111
edge_overload,1,6,0000359_00785_d_0000703_9,cache_update,serve_task,1,4.990128,0.000709,5.638339,-1.8883390000000002,0,0,1,1,0,0.5101,0.611111
edge_overload,1,6,0000359_00785_d_0000703_9,cache_update,avoid_conflict,1,1.021471,0.000709,1.669682,2.080318,0,1,1,1,0,0.5101,0.261111
edge_overload,1,6,0000359_00785_d_0000703_9,cache_update,reposition,1,1.0,0.000709,1.648211,2.101789,0,1,1,1,0,0.5101,0.611111
edge_overload,1,7,0000359_00785_d_0000703_9,cache,stay,1,0.0,0.0,0.168106,2.581894,0,1,1,1,0,0.0,0.0
edge_overload,1,7,0000359_00785_d_0000703_9,cache,serve_task,1,4.990128,0.0,5.158235,-2.4082350000000003,0,0,1,1,0,0.0,0.0
edge_overload,1,7,0000359_00785_d_0000703_9,cache,avoid_conflict,1,1.021471,0.0,1.189577,1.560423,0,1,1,1,0,0.0,0.0
edge_overload,1,7,0000359_00785_d_0000703_9,cache,reposition,1,1.0,0.0,1.168106,1.581894,0,1,1,1,0,0.0,0.0
edge_overload,1,7,0000359_00785_d_0000703_9,token,stay,1,0.0,0.000705,0.630811,2.119189,0,1,1,1,0,0.5101,0.625
edge_overload,1,7,0000359_00785_d_0000703_9,token,serve_task,1,4.990128,0.000705,5.62094,-2.87094,0,0,1,1,0,0.5101,0.625
edge_overload,1,7,0000359_00785_d_0000703_9,token,avoid_conflict,1,1.021471,0.000705,1.652282,1.097718,0,1,1,1,0,0.5101,0.275
edge_overload,1,7,0000359_00785_d_0000703_9,token,reposition,1,1.0,0.000705,1.630811,1.119189,0,1,1,1,0,0.5101,0.625
edge_overload,1,7,0000359_00785_d_0000703_9,image,stay,1,0.0,0.098656,3.381874,-0.6318739999999998,0,0,1,0,0,0.5101,0.625
edge_overload,1,7,0000359_00785_d_0000703_9,image,serve_task,1,4.990128,0.098656,8.372002,-5.622002,0,0,1,0,0,0.5101,0.625
edge_overload,1,7,0000359_00785_d_0000703_9,image,avoid_conflict,1,1.021471,0.098656,4.403345,-1.6533449999999998,0,0,1,0,0,0.5101,0.275
edge_overload,1,7,0000359_00785_d_0000703_9,image,reposition,1,1.0,0.098656,4.381874,-1.6318739999999998,0,0,1,0,0,0.5101,0.625
edge_overload,1,7,0000359_00785_d_0000703_9,cache_update,stay,1,0.0,0.000705,0.630811,2.119189,0,1,1,1,0,0.5101,0.625
edge_overload,1,7,0000359_00785_d_0000703_9,cache_update,serve_task,1,4.990128,0.000705,5.62094,-2.87094,0,0,1,1,0,0.5101,0.625
edge_overload,1,7,0000359_00785_d_0000703_9,cache_update,avoid_conflict,1,1.021471,0.000705,1.652282,1.097718,0,1,1,1,0,0.5101,0.275
edge_overload,1,7,0000359_00785_d_0000703_9,cache_update,reposition,1,1.0,0.000705,1.630811,1.119189,0,1,1,1,0,0.5101,0.625
edge_overload,1,8,0000359_00785_d_0000703_9,cache,stay,1,0.0,0.0,0.156799,1.593201,0,1,1,1,0,0.0,0.0
edge_overload,1,8,0000359_00785_d_0000703_9,cache,serve_task,1,4.990128,0.0,5.146928,-3.396928,0,0,1,1,0,0.0,0.0
edge_overload,1,8,0000359_00785_d_0000703_9,cache,avoid_conflict,1,1.021471,0.0,1.17827,0.5717300000000001,0,1,1,1,0,0.0,0.0
edge_overload,1,8,0000359_00785_d_0000703_9,cache,reposition,1,1.0,0.0,1.156799,0.5932010000000001,0,1,1,1,0,0.0,0.0
edge_overload,1,8,0000359_00785_d_0000703_9,token,stay,1,0.0,0.000705,0.619504,1.130496,0,1,1,1,0,0.5101,0.625
edge_overload,1,8,0000359_00785_d_0000703_9,token,serve_task,1,4.990128,0.000705,5.609633,-3.8596329999999996,0,0,1,1,0,0.5101,0.625
edge_overload,1,8,0000359_00785_d_0000703_9,token,avoid_conflict,1,1.021471,0.000705,1.640975,0.10902499999999993,0,1,1,1,0,0.5101,0.275
edge_overload,1,8,0000359_00785_d_0000703_9,token,reposition,1,1.0,0.000705,1.619504,0.13049599999999995,0,1,1,1,0,0.5101,0.625
edge_overload,1,8,0000359_00785_d_0000703_9,image,stay,1,0.0,0.098661,3.370572,-1.6205720000000001,0,0,1,0,0,0.5101,0.625
edge_overload,1,8,0000359_00785_d_0000703_9,image,serve_task,1,4.990128,0.098661,8.3607,-6.6107,0,0,1,0,0,0.5101,0.625
edge_overload,1,8,0000359_00785_d_0000703_9,image,avoid_conflict,1,1.021471,0.098661,4.392043,-2.642043,0,0,1,0,0,0.5101,0.275
edge_overload,1,8,0000359_00785_d_0000703_9,image,reposition,1,1.0,0.098661,4.370572,-2.620572,0,0,1,0,0,0.5101,0.625
edge_overload,1,8,0000359_00785_d_0000703_9,cache_update,stay,1,0.0,0.000705,0.619504,1.130496,0,1,1,1,0,0.5101,0.625
edge_overload,1,8,0000359_00785_d_0000703_9,cache_update,serve_task,1,4.990128,0.000705,5.609633,-3.8596329999999996,0,0,1,1,0,0.5101,0.625
edge_overload,1,8,0000359_00785_d_0000703_9,cache_update,avoid_conflict,1,1.021471,0.000705,1.640975,0.10902499999999993,0,1,1,1,0,0.5101,0.275
edge_overload,1,8,0000359_00785_d_0000703_9,cache_update,reposition,1,1.0,0.000705,1.619504,0.13049599999999995,0,1,1,1,0,0.5101,0.625
edge_overload,1,9,0000359_00785_d_0000703_9,cache,stay,1,0.0,0.0,0.149449,0.6005510000000001,0,1,1,1,0,0.0,0.0
edge_overload,1,9,0000359_00785_d_0000703_9,cache,serve_task,1,4.990128,0.0,5.139578,-4.389578,0,0,1,1,0,0.0,0.0
edge_overload,1,9,0000359_00785_d_0000703_9,cache,avoid_conflict,1,1.021471,0.0,1.17092,-0.42091999999999996,0,0,1,1,0,0.0,0.0
edge_overload,1,9,0000359_00785_d_0000703_9,cache,reposition,1,1.0,0.0,1.149449,-0.39944899999999994,0,0,1,1,0,0.0,0.0
edge_overload,1,9,0000359_00785_d_0000703_9,token,stay,1,0.0,0.000706,0.612155,0.137845,0,1,1,1,0,0.5101,0.545455
edge_overload,1,9,0000359_00785_d_0000703_9,token,serve_task,1,4.990128,0.000706,5.602284,-4.852284,0,0,1,1,0,0.5101,0.545455
edge_overload,1,9,0000359_00785_d_0000703_9,token,avoid_conflict,1,1.021471,0.000706,1.633626,-0.883626,0,0,1,1,0,0.5101,0.195455
edge_overload,1,9,0000359_00785_d_0000703_9,token,reposition,1,1.0,0.000706,1.612155,-0.862155,0,0,1,1,0,0.5101,0.545455
edge_overload,1,9,0000359_00785_d_0000703_9,image,stay,1,0.0,0.098762,3.363323,-2.613323,0,0,1,0,0,0.5101,0.545455
edge_overload,1,9,0000359_00785_d_0000703_9,image,serve_task,1,4.990128,0.098762,8.353451,-7.603451,0,0,1,0,0,0.5101,0.545455
edge_overload,1,9,0000359_00785_d_0000703_9,image,avoid_conflict,1,1.021471,0.098762,4.384794,-3.6347940000000003,0,0,1,0,0,0.5101,0.195455
edge_overload,1,9,0000359_00785_d_0000703_9,image,reposition,1,1.0,0.098762,4.363323,-3.6133230000000003,0,0,1,0,0,0.5101,0.545455
edge_overload,1,9,0000359_00785_d_0000703_9,cache_update,stay,1,0.0,0.000706,0.612155,0.137845,0,1,1,1,0,0.5101,0.545455
edge_overload,1,9,0000359_00785_d_0000703_9,cache_update,serve_task,1,4.990128,0.000706,5.602284,-4.852284,0,0,1,1,0,0.5101,0.545455
edge_overload,1,9,0000359_00785_d_0000703_9,cache_update,avoid_conflict,1,1.021471,0.000706,1.633626,-0.883626,0,0,1,1,0,0.5101,0.195455
edge_overload,1,9,0000359_00785_d_0000703_9,cache_update,reposition,1,1.0,0.000706,1.612155,-0.862155,0,0,1,1,0,0.5101,0.545455
edge_overload,1,10,0000287_00601_d_0000762_15,cache,stay,1,0.0,0.0,0.144672,0.605328,0,1,1,1,0,0.0,0.0
edge_overload,1,10,0000287_00601_d_0000762_15,cache,serve_task,1,4.368978,0.0,4.51365,-3.76365,0,0,1,1,0,0.0,0.0
edge_overload,1,10,0000287_00601_d_0000762_15,cache,avoid_conflict,1,1.021471,0.0,1.166143,-0.41614299999999993,0,0,1,1,0,0.0,0.0
edge_overload,1,10,0000287_00601_d_0000762_15,cache,reposition,1,1.0,0.0,1.144672,-0.3946719999999999,0,0,1,1,0,0.0,0.0
edge_overload,1,10,0000287_00601_d_0000762_15,token,stay,1,0.0,0.000696,0.607368,0.14263199999999998,0,1,1,1,0,0.5101,0.25
edge_overload,1,10,0000287_00601_d_0000762_15,token,serve_task,1,4.368978,0.000696,4.976346,-4.226346,0,0,1,1,0,0.5101,0.25
edge_overload,1,10,0000287_00601_d_0000762_15,token,avoid_conflict,1,1.021471,0.000696,1.628839,-0.8788389999999999,0,0,1,1,0,0.5101,0.0
edge_overload,1,10,0000287_00601_d_0000762_15,token,reposition,1,1.0,0.000696,1.607368,-0.8573679999999999,0,0,1,1,0,0.5101,0.25
edge_overload,1,10,0000287_00601_d_0000762_15,image,stay,1,0.0,0.09738,3.357163,-2.607163,0,0,1,0,0,0.5101,0.25
edge_overload,1,10,0000287_00601_d_0000762_15,image,serve_task,1,4.368978,0.09738,7.726141,-6.976141,0,0,1,0,0,0.5101,0.25
edge_overload,1,10,0000287_00601_d_0000762_15,image,avoid_conflict,1,1.021471,0.09738,4.378634,-3.628634,0,0,1,0,0,0.5101,0.0
edge_overload,1,10,0000287_00601_d_0000762_15,image,reposition,1,1.0,0.09738,4.357163,-3.607163,0,0,1,0,0,0.5101,0.25
edge_overload,1,10,0000287_00601_d_0000762_15,cache_update,stay,1,0.0,0.000696,0.607368,0.14263199999999998,0,1,1,1,0,0.5101,0.25
edge_overload,1,10,0000287_00601_d_0000762_15,cache_update,serve_task,1,4.368978,0.000696,4.976346,-4.226346,0,0,1,1,0,0.5101,0.25
edge_overload,1,10,0000287_00601_d_0000762_15,cache_update,avoid_conflict,1,1.021471,0.000696,1.628839,-0.8788389999999999,0,0,1,1,0,0.5101,0.0
edge_overload,1,10,0000287_00601_d_0000762_15,cache_update,reposition,1,1.0,0.000696,1.607368,-0.8573679999999999,0,0,1,1,0,0.5101,0.25
edge_overload,1,11,0000026_04978_d_0000034_21,cache,stay,1,0.0,0.0,0.141567,1.608433,0,1,1,1,0,0.0,0.0
edge_overload,1,11,0000026_04978_d_0000034_21,cache,serve_task,1,4.781141,0.0,4.922708,-3.172708,0,0,1,1,0,0.0,0.0
edge_overload,1,11,0000026_04978_d_0000034_21,cache,avoid_conflict,1,1.021471,0.0,1.163038,0.586962,0,1,1,1,0,0.0,0.0
edge_overload,1,11,0000026_04978_d_0000034_21,cache,reposition,1,1.0,0.0,1.141567,0.608433,0,1,1,1,0,0.0,0.0
edge_overload,1,11,0000026_04978_d_0000034_21,token,stay,1,0.0,0.000688,0.604255,1.145745,0,1,1,1,0,0.5101,0.25
edge_overload,1,11,0000026_04978_d_0000034_21,token,serve_task,1,4.781141,0.000688,5.385395,-3.635395,0,0,1,1,0,0.5101,0.25
edge_overload,1,11,0000026_04978_d_0000034_21,token,avoid_conflict,1,1.021471,0.000688,1.625726,0.124274,0,1,1,1,0,0.5101,0.0
edge_overload,1,11,0000026_04978_d_0000034_21,token,reposition,1,1.0,0.000688,1.604255,0.145745,0,1,1,1,0,0.5101,0.25
edge_overload,1,11,0000026_04978_d_0000034_21,image,stay,1,0.0,0.096266,3.352944,-1.602944,0,0,1,0,0,0.5101,0.25
edge_overload,1,11,0000026_04978_d_0000034_21,image,serve_task,1,4.781141,0.096266,8.134085,-6.384085000000001,0,0,1,0,0,0.5101,0.25
edge_overload,1,11,0000026_04978_d_0000034_21,image,avoid_conflict,1,1.021471,0.096266,4.374415,-2.624415,0,0,1,0,0,0.5101,0.0
edge_overload,1,11,0000026_04978_d_0000034_21,image,reposition,1,1.0,0.096266,4.352944,-2.602944,0,0,1,0,0,0.5101,0.25
edge_overload,1,11,0000026_04978_d_0000034_21,cache_update,stay,1,0.0,0.000688,0.604255,1.145745,0,1,1,1,0,0.5101,0.25
edge_overload,1,11,0000026_04978_d_0000034_21,cache_update,serve_task,1,4.781141,0.000688,5.385395,-3.635395,0,0,1,1,0,0.5101,0.25
edge_overload,1,11,0000026_04978_d_0000034_21,cache_update,avoid_conflict,1,1.021471,0.000688,1.625726,0.124274,0,1,1,1,0,0.5101,0.0
edge_overload,1,11,0000026_04978_d_0000034_21,cache_update,reposition,1,1.0,0.000688,1.604255,0.145745,0,1,1,1,0,0.5101,0.25
edge_overload,2,0,0000301_01201_d_0000162_3,cache,stay,1,0.0,0.0,0.90634,6.84366,0,1,1,1,0,0.0,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,cache,serve_task,1,4.579375,0.0,5.485714,2.2642860000000002,0,1,1,1,0,0.0,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,cache,avoid_conflict,1,1.021471,0.0,1.92781,5.82219,0,1,1,1,0,0.0,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,cache,reposition,1,1.0,0.0,1.90634,5.84366,0,1,1,1,0,0.0,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,token,stay,1,0.0,0.000745,1.369085,6.380915,0,1,1,1,0,0.300636,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,token,serve_task,1,4.579375,0.000745,5.94846,1.8015400000000001,0,1,1,1,0,0.300636,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,token,avoid_conflict,1,1.021471,0.000745,2.390556,5.359444,0,1,1,1,0,0.300636,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,token,reposition,1,1.0,0.000745,2.369085,5.380915,0,1,1,1,0,0.300636,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,image,stay,1,0.0,0.104335,4.125786,3.6242140000000003,0,1,1,0,0,0.0,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,image,serve_task,1,4.579375,0.104335,8.70516,-0.9551599999999993,0,0,1,0,0,0.0,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,image,avoid_conflict,1,1.021471,0.104335,5.147256,2.6027440000000004,0,1,1,0,0,0.0,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,image,reposition,1,1.0,0.104335,5.125786,2.6242140000000003,0,1,1,0,0,0.0,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,cache_update,stay,1,0.0,0.000745,1.369085,6.380915,0,1,1,1,0,0.300636,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,cache_update,serve_task,1,4.579375,0.000745,5.94846,1.8015400000000001,0,1,1,1,0,0.300636,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,cache_update,avoid_conflict,1,1.021471,0.000745,2.390556,5.359444,0,1,1,1,0,0.300636,0.0
edge_overload,2,0,0000301_01201_d_0000162_3,cache_update,reposition,1,1.0,0.000745,2.369085,5.380915,0,1,1,1,0,0.300636,0.0
edge_overload,2,1,0000301_01201_d_0000162_3,cache,stay,1,0.0,0.0,0.736121,6.013879,0,1,1,1,0,0.0,0.0
edge_overload,2,1,0000301_01201_d_0000162_3,cache,serve_task,1,3.579375,0.0,4.315496,2.4345039999999996,0,1,1,1,0,0.0,0.0
edge_overload,2,1,0000301_01201_d_0000162_3,cache,avoid_conflict,1,1.021471,0.0,1.757592,4.992408,0,1,1,1,0,0.0,0.0
edge_overload,2,1,0000301_01201_d_0000162_3,cache,reposition,1,1.0,0.0,1.736121,5.013879,0,1,1,1,0,0.0,0.0
edge_overload,2,1,0000301_01201_d_0000162_3,token,stay,1,0.0,0.00068,1.1988,5.5512,0,1,1,1,0,0.300636,0.428571
edge_overload,2,1,0000301_01201_d_0000162_3,token,serve_task,1,3.579375,0.00068,4.778175,1.971825,0,1,1,1,0,0.300636,0.428571
edge_overload,2,1,0000301_01201_d_0000162_3,token,avoid_conflict,1,1.021471,0.00068,2.220271,4.529729,0,1,1,1,0,0.300636,0.078571
edge_overload,2,1,0000301_01201_d_0000162_3,token,reposition,1,1.0,0.00068,2.1988,4.5512,0,1,1,1,0,0.300636,0.428571
edge_overload,2,1,0000301_01201_d_0000162_3,image,stay,1,0.0,0.095124,3.946356,2.803644,0,1,1,0,0,0.0,0.428571
edge_overload,2,1,0000301_01201_d_0000162_3,image,serve_task,1,3.579375,0.095124,7.525731,-0.7757310000000004,0,0,1,0,0,0.0,0.428571
edge_overload,2,1,0000301_01201_d_0000162_3,image,avoid_conflict,1,1.021471,0.095124,4.967827,1.7821730000000002,0,1,1,0,0,0.0,0.078571
edge_overload,2,1,0000301_01201_d_0000162_3,image,reposition,1,1.0,0.095124,4.946356,1.8036440000000002,0,1,1,0,0,0.0,0.428571
edge_overload,2,1,0000301_01201_d_0000162_3,cache_update,stay,1,0.0,0.00068,1.1988,5.5512,0,1,1,1,0,0.300636,0.428571
edge_overload,2,1,0000301_01201_d_0000162_3,cache_update,serve_task,1,3.579375,0.00068,4.778175,1.971825,0,1,1,1,0,0.300636,0.428571
edge_overload,2,1,0000301_01201_d_0000162_3,cache_update,avoid_conflict,1,1.021471,0.00068,2.220271,4.529729,0,1,1,1,0,0.300636,0.078571
edge_overload,2,1,0000301_01201_d_0000162_3,cache_update,reposition,1,1.0,0.00068,2.1988,4.5512,0,1,1,1,0,0.300636,0.428571
edge_overload,2,2,0000301_01201_d_0000162_3,cache,stay,1,0.0,0.0,0.625478,5.124522,0,1,1,1,0,0.0,0.0
edge_overload,2,2,0000301_01201_d_0000162_3,cache,serve_task,1,2.579375,0.0,3.204853,2.545147,0,1,1,1,0,0.0,0.0
edge_overload,2,2,0000301_01201_d_0000162_3,cache,avoid_conflict,1,1.021471,0.0,1.646949,4.103051,0,1,1,1,0,0.0,0.0
edge_overload,2,2,0000301_01201_d_0000162_3,cache,reposition,1,1.0,0.0,1.625478,4.124522,0,1,1,1,0,0.0,0.0
edge_overload,2,2,0000301_01201_d_0000162_3,token,stay,1,0.0,0.000628,1.088107,4.661893,0,1,1,1,0,0.300636,0.545455
edge_overload,2,2,0000301_01201_d_0000162_3,token,serve_task,1,2.579375,0.000628,3.667482,2.082518,0,1,1,1,0,0.300636,0.545455
edge_overload,2,2,0000301_01201_d_0000162_3,token,avoid_conflict,1,1.021471,0.000628,2.109578,3.640422,0,1,1,1,0,0.300636,0.195455
edge_overload,2,2,0000301_01201_d_0000162_3,token,reposition,1,1.0,0.000628,2.088107,3.661893,0,1,1,1,0,0.300636,0.545455
edge_overload,2,2,0000301_01201_d_0000162_3,image,stay,1,0.0,0.087937,3.828527,1.9214730000000002,0,1,1,0,0,0.0,0.545455
edge_overload,2,2,0000301_01201_d_0000162_3,image,serve_task,1,2.579375,0.087937,6.407902,-0.657902,0,0,1,0,0,0.0,0.545455
edge_overload,2,2,0000301_01201_d_0000162_3,image,avoid_conflict,1,1.021471,0.087937,4.849998,0.9000019999999997,0,1,1,0,0,0.0,0.195455
edge_overload,2,2,0000301_01201_d_0000162_3,image,reposition,1,1.0,0.087937,4.828527,0.9214729999999998,0,1,1,0,0,0.0,0.545455
