question_type,service_level,channel_bin,snr_bin,view_quality_bin,freshness_bin,risk_level,sample_count,accuracy_mean,accuracy_ci_low,accuracy_ci_high,accuracy_lcb,payload_kb,uncertainty,raw_accuracy_mean,raw_accuracy_ci_low,raw_accuracy_ci_high,raw_payload_kb,payload_bytes,calibration_note
presence,1,medium,10dB,medium,stale,critical,13,1.0,0.771898,1.0,0.771898,1.130258,0.391401,1.0,0.771898,1.0,1.130258,1157.384,raw
presence,1,good,15dB,medium,stale,critical,13,1.0,0.771898,1.0,0.771898,1.169697,0.391401,1.0,0.771898,1.0,1.169697,1197.77,raw
presence,1,good,20dB,medium,stale,critical,13,1.0,0.771898,1.0,0.771898,1.188101,0.391401,1.0,0.771898,1.0,1.188101,1216.615,raw
presence,1,bad,-5dB,medium,stale,normal,87,0.804598,0.709166,0.874267,0.709166,0.709613,0.189762,0.804598,0.709166,0.874267,0.709613,726.644,raw
presence,1,bad,0dB,medium,stale,normal,87,0.827586,0.734828,0.892638,0.734828,0.725272,0.186116,0.827586,0.734828,0.892638,0.725272,742.679,raw
presence,1,medium,5dB,medium,stale,normal,87,0.83908,0.747828,0.901654,0.747828,0.733309,0.184124,0.83908,0.747828,0.901654,0.733309,750.908,raw
presence,1,medium,10dB,medium,stale,normal,87,0.83908,0.747828,0.892638,0.747828,0.735004,0.179616,0.827586,0.734828,0.892638,0.735004,752.644,snr_monotonic_adjusted
presence,1,good,15dB,medium,stale,normal,87,0.83908,0.747828,0.901654,0.747828,0.743703,0.184124,0.83908,0.747828,0.901654,0.743703,761.552,raw
presence,1,good,20dB,medium,stale,normal,87,0.850575,0.760952,0.910546,0.760952,0.745409,0.182008,0.850575,0.760952,0.910546,0.745409,763.299,raw
presence,1,bad,-5dB,poor,expired,critical,281,0.896797,0.855712,0.927179,0.855712,1.027361,0.095388,0.896797,0.855712,0.927179,1.027361,1052.018,raw
presence,1,bad,0dB,poor,expired,critical,281,0.911032,0.871964,0.939013,0.871964,1.076919,0.093179,0.911032,0.871964,0.939013,1.076919,1102.765,raw
presence,1,medium,5dB,poor,expired,critical,281,0.921708,0.88431,0.947732,0.88431,1.113733,0.091366,0.921708,0.88431,0.947732,1.113733,1140.463,raw
presence,1,medium,10dB,poor,expired,critical,281,0.935943,0.901027,0.959101,0.901027,1.134599,0.088692,0.935943,0.901027,0.959101,1.134599,1161.829,raw
presence,1,good,15dB,poor,expired,critical,281,0.935943,0.901027,0.959101,0.901027,1.141855,0.088692,0.935943,0.901027,0.959101,1.141855,1169.26,raw
presence,1,good,20dB,poor,expired,critical,281,0.935943,0.901027,0.959101,0.901027,1.141775,0.088692,0.935943,0.901027,0.959101,1.141775,1169.178,raw
presence,1,bad,-5dB,poor,expired,normal,1508,0.591512,0.5665,0.616059,0.5665,0.70649,0.050531,0.591512,0.5665,0.616059,0.70649,723.446,raw
presence,1,bad,0dB,poor,expired,normal,1508,0.604775,0.579862,0.629154,0.579862,0.71993,0.050397,0.604775,0.579862,0.629154,0.71993,737.208,raw
presence,1,medium,5dB,poor,expired,normal,1508,0.624668,0.599941,0.648762,0.599941,0.735036,0.050162,0.624668,0.599941,0.648762,0.735036,752.677,raw
presence,1,medium,10dB,poor,expired,normal,1508,0.625332,0.600611,0.649415,0.600611,0.740977,0.050153,0.625332,0.600611,0.649415,0.740977,758.76,raw
presence,1,good,15dB,poor,expired,normal,1508,0.629973,0.605303,0.653983,0.605303,0.742952,0.050091,0.629973,0.605303,0.653983,0.742952,760.783,raw
presence,1,good,20dB,poor,expired,normal,1508,0.63992,0.615365,0.663765,0.615365,0.740488,0.049951,0.63992,0.615365,0.663765,0.740488,758.26,raw
presence,1,bad,-5dB,poor,fresh,critical,281,0.896797,0.855712,0.927179,0.855712,1.027361,0.095388,0.896797,0.855712,0.927179,1.027361,1052.018,raw
presence,1,bad,0dB,poor,fresh,critical,281,0.911032,0.871964,0.939013,0.871964,1.076919,0.093179,0.911032,0.871964,0.939013,1.076919,1102.765,raw
presence,1,medium,5dB,poor,fresh,critical,281,0.921708,0.88431,0.947732,0.88431,1.113733,0.091366,0.921708,0.88431,0.947732,1.113733,1140.463,raw
presence,1,medium,10dB,poor,fresh,critical,281,0.935943,0.901027,0.959101,0.901027,1.134599,0.088692,0.935943,0.901027,0.959101,1.134599,1161.829,raw
presence,1,good,15dB,poor,fresh,critical,281,0.935943,0.901027,0.959101,0.901027,1.141855,0.088692,0.935943,0.901027,0.959101,1.141855,1169.26,raw
presence,1,good,20dB,poor,fresh,critical,281,0.935943,0.901027,0.959101,0.901027,1.141775,0.088692,0.935943,0.901027,0.959101,1.141775,1169.178,raw
presence,1,bad,-5dB,poor,fresh,normal,1508,0.591512,0.5665,0.616059,0.5665,0.70649,0.050531,0.591512,0.5665,0.616059,0.70649,723.446,raw
presence,1,bad,0dB,poor,fresh,normal,1508,0.604775,0.579862,0.629154,0.579862,0.71993,0.050397,0.604775,0.579862,0.629154,0.71993,737.208,raw
presence,1,medium,5dB,poor,fresh,normal,1508,0.624668,0.599941,0.648762,0.599941,0.735036,0.050162,0.624668,0.599941,0.648762,0.735036,752.677,raw
presence,1,medium,10dB,poor,fresh,normal,1508,0.625332,0.600611,0.649415,0.600611,0.740977,0.050153,0.625332,0.600611,0.649415,0.740977,758.76,raw
presence,1,good,15dB,poor,fresh,normal,1508,0.629973,0.605303,0.653983,0.605303,0.742952,0.050091,0.629973,0.605303,0.653983,0.742952,760.783,raw
presence,1,good,20dB,poor,fresh,normal,1508,0.63992,0.615365,0.663765,0.615365,0.740488,0.049951,0.63992,0.615365,0.663765,0.740488,758.26,raw
presence,1,bad,-5dB,poor,stale,critical,281,0.896797,0.855712,0.927179,0.855712,1.027361,0.095388,0.896797,0.855712,0.927179,1.027361,1052.018,raw
presence,1,bad,0dB,poor,stale,critical,281,0.911032,0.871964,0.939013,0.871964,1.076919,0.093179,0.911032,0.871964,0.939013,1.076919,1102.765,raw
presence,1,medium,5dB,poor,stale,critical,281,0.921708,0.88431,0.947732,0.88431,1.113733,0.091366,0.921708,0.88431,0.947732,1.113733,1140.463,raw
presence,1,medium,10dB,poor,stale,critical,281,0.935943,0.901027,0.959101,0.901027,1.134599,0.088692,0.935943,0.901027,0.959101,1.134599,1161.829,raw
presence,1,good,15dB,poor,stale,critical,281,0.935943,0.901027,0.959101,0.901027,1.141855,0.088692,0.935943,0.901027,0.959101,1.141855,1169.26,raw
presence,1,good,20dB,poor,stale,critical,281,0.935943,0.901027,0.959101,0.901027,1.141775,0.088692,0.935943,0.901027,0.959101,1.141775,1169.178,raw
presence,1,bad,-5dB,poor,stale,normal,1508,0.591512,0.5665,0.616059,0.5665,0.70649,0.050531,0.591512,0.5665,0.616059,0.70649,723.446,raw
presence,1,bad,0dB,poor,stale,normal,1508,0.604775,0.579862,0.629154,0.579862,0.71993,0.050397,0.604775,0.579862,0.629154,0.71993,737.208,raw
presence,1,medium,5dB,poor,stale,normal,1508,0.624668,0.599941,0.648762,0.599941,0.735036,0.050162,0.624668,0.599941,0.648762,0.735036,752.677,raw
presence,1,medium,10dB,poor,stale,normal,1508,0.625332,0.600611,0.649415,0.600611,0.740977,0.050153,0.625332,0.600611,0.649415,0.740977,758.76,raw
presence,1,good,15dB,poor,stale,normal,1508,0.629973,0.605303,0.653983,0.605303,0.742952,0.050091,0.629973,0.605303,0.653983,0.742952,760.783,raw
presence,1,good,20dB,poor,stale,normal,1508,0.63992,0.615365,0.663765,0.615365,0.740488,0.049951,0.63992,0.615365,0.663765,0.740488,758.26,raw
presence,2,bad,-5dB,good,expired,critical,4,1.0,0.5101,1.0,0.5101,30.261963,0.79495,1.0,0.5101,1.0,30.261963,30988.25,raw;sparse_cell
presence,2,bad,0dB,good,expired,critical,4,1.0,0.5101,1.0,0.5101,45.132324,0.79495,1.0,0.5101,1.0,45.132324,46215.5,raw;sparse_cell
presence,2,medium,5dB,good,expired,critical,4,1.0,0.5101,1.0,0.5101,59.427979,0.79495,1.0,0.5101,1.0,59.427979,60854.25,raw;sparse_cell
presence,2,medium,10dB,good,expired,critical,4,1.0,0.5101,1.0,0.5101,81.722168,0.79495,1.0,0.5101,1.0,81.722168,83683.5,raw;sparse_cell
presence,2,good,15dB,good,expired,critical,4,1.0,0.5101,1.0,0.5101,115.870361,0.79495,1.0,0.5101,1.0,115.870361,118651.25,raw;sparse_cell
presence,2,good,20dB,good,expired,critical,4,1.0,0.5101,1.0,0.5101,161.893799,0.79495,1.0,0.5101,1.0,161.893799,165779.25,raw;sparse_cell
presence,2,bad,-5dB,good,expired,normal,64,0.875,0.772252,0.935278,0.772252,31.0457,0.206513,0.875,0.772252,0.935278,31.0457,31790.797,raw
presence,2,bad,0dB,good,expired,normal,64,0.921875,0.829802,0.966169,0.829802,46.013275,0.193183,0.921875,0.829802,0.966169,46.013275,47117.594,raw
presence,2,medium,5dB,good,expired,normal,64,0.921875,0.829802,0.966169,0.829802,60.087204,0.193183,0.921875,0.829802,0.966169,60.087204,61529.297,raw
presence,2,medium,10dB,good,expired,normal,64,0.921875,0.829802,0.966169,0.829802,82.785767,0.193183,0.921875,0.829802,0.966169,82.785767,84772.625,raw
presence,2,good,15dB,good,expired,normal,64,0.9375,0.850023,0.975429,0.850023,113.801956,0.187703,0.9375,0.850023,0.975429,113.801956,116533.203,raw
presence,2,good,20dB,good,expired,normal,64,0.9375,0.850023,0.975429,0.850023,154.495041,0.187703,0.9375,0.850023,0.975429,154.495041,158202.922,raw
presence,2,bad,-5dB,good,fresh,critical,4,1.0,0.5101,1.0,0.5101,30.261963,0.79495,1.0,0.5101,1.0,30.261963,30988.25,raw;sparse_cell
presence,2,bad,0dB,good,fresh,critical,4,1.0,0.5101,1.0,0.5101,45.132324,0.79495,1.0,0.5101,1.0,45.132324,46215.5,raw;sparse_cell
presence,2,medium,5dB,good,fresh,critical,4,1.0,0.5101,1.0,0.5101,59.427979,0.79495,1.0,0.5101,1.0,59.427979,60854.25,raw;sparse_cell
presence,2,medium,10dB,good,fresh,critical,4,1.0,0.5101,1.0,0.5101,81.722168,0.79495,1.0,0.5101,1.0,81.722168,83683.5,raw;sparse_cell
presence,2,good,15dB,good,fresh,critical,4,1.0,0.5101,1.0,0.5101,115.870361,0.79495,1.0,0.5101,1.0,115.870361,118651.25,raw;sparse_cell
presence,2,good,20dB,good,fresh,critical,4,1.0,0.5101,1.0,0.5101,161.893799,0.79495,1.0,0.5101,1.0,161.893799,165779.25,raw;sparse_cell
presence,2,bad,-5dB,good,fresh,normal,64,0.875,0.772252,0.935278,0.772252,31.0457,0.206513,0.875,0.772252,0.935278,31.0457,31790.797,raw
presence,2,bad,0dB,good,fresh,normal,64,0.921875,0.829802,0.966169,0.829802,46.013275,0.193183,0.921875,0.829802,0.966169,46.013275,47117.594,raw
presence,2,medium,5dB,good,fresh,normal,64,0.921875,0.829802,0.966169,0.829802,60.087204,0.193183,0.921875,0.829802,0.966169,60.087204,61529.297,raw
presence,2,medium,10dB,good,fresh,normal,64,0.921875,0.829802,0.966169,0.829802,82.785767,0.193183,0.921875,0.829802,0.966169,82.785767,84772.625,raw
presence,2,good,15dB,good,fresh,normal,64,0.9375,0.850023,0.975429,0.850023,113.801956,0.187703,0.9375,0.850023,0.975429,113.801956,116533.203,raw
presence,2,good,20dB,good,fresh,normal,64,0.9375,0.850023,0.975429,0.850023,154.495041,0.187703,0.9375,0.850023,0.975429,154.495041,158202.922,raw
presence,2,bad,-5dB,good,stale,critical,4,1.0,0.5101,1.0,0.5101,30.261963,0.79495,1.0,0.5101,1.0,30.261963,30988.25,raw;sparse_cell
presence,2,bad,0dB,good,stale,critical,4,1.0,0.5101,1.0,0.5101,45.132324,0.79495,1.0,0.5101,1.0,45.132324,46215.5,raw;sparse_cell
presence,2,medium,5dB,good,stale,critical,4,1.0,0.5101,1.0,0.5101,59.427979,0.79495,1.0,0.5101,1.0,59.427979,60854.25,raw;sparse_cell
presence,2,medium,10dB,good,stale,critical,4,1.0,0.5101,1.0,0.5101,81.722168,0.79495,1.0,0.5101,1.0,81.722168,83683.5,raw;sparse_cell
presence,2,good,15dB,good,stale,critical,4,1.0,0.5101,1.0,0.5101,115.870361,0.79495,1.0,0.5101,1.0,115.870361,118651.25,raw;sparse_cell
presence,2,good,20dB,good,stale,critical,4,1.0,0.5101,1.0,0.5101,161.893799,0.79495,1.0,0.5101,1.0,161.893799,165779.25,raw;sparse_cell
presence,2,bad,-5dB,good,stale,normal,64,0.875,0.772252,0.935278,0.772252,31.0457,0.206513,0.875,0.772252,0.935278,31.0457,31790.797,raw
presence,2,bad,0dB,good,stale,normal,64,0.921875,0.829802,0.966169,0.829802,46.013275,0.193183,0.921875,0.829802,0.966169,46.013275,47117.594,raw
presence,2,medium,5dB,good,stale,normal,64,0.921875,0.829802,0.966169,0.829802,60.087204,0.193183,0.921875,0.829802,0.966169,60.087204,61529.297,raw
presence,2,medium,10dB,good,stale,normal,64,0.921875,0.829802,0.966169,0.829802,82.785767,0.193183,0.921875,0.829802,0.966169,82.785767,84772.625,raw
presence,2,good,15dB,good,stale,normal,64,0.9375,0.850023,0.975429,0.850023,113.801956,0.187703,0.9375,0.850023,0.975429,113.801956,116533.203,raw
presence,2,good,20dB,good,stale,normal,64,0.9375,0.850023,0.975429,0.850023,154.495041,0.187703,0.9375,0.850023,0.975429,154.495041,158202.922,raw
presence,2,bad,-5dB,medium,expired,critical,13,1.0,0.771898,1.0,0.771898,41.556641,0.391401,1.0,0.771898,1.0,41.556641,42554.0,raw
presence,2,bad,0dB,medium,expired,critical,13,1.0,0.771898,1.0,0.771898,61.810096,0.391401,1.0,0.771898,1.0,61.810096,63293.538,raw
presence,2,medium,5dB,medium,expired,critical,13,1.0,0.771898,1.0,0.771898,80.068434,0.391401,1.0,0.771898,1.0,80.068434,81990.076,raw
presence,2,medium,10dB,medium,expired,critical,13,1.0,0.771898,1.0,0.771898,108.373648,0.391401,1.0,0.771898,1.0,108.373648,110974.616,raw
presence,2,good,15dB,medium,expired,critical,13,1.0,0.771898,1.0,0.771898,149.248122,0.391401,1.0,0.771898,1.0,149.248122,152830.077,raw
presence,2,good,20dB,medium,expired,critical,13,1.0,0.771898,1.0,0.771898,206.76863,0.391401,1.0,0.771898,1.0,206.76863,211731.077,raw
presence,2,bad,-5dB,medium,expired,normal,87,0.804598,0.709166,0.874267,0.709166,33.28996,0.189762,0.804598,0.709166,0.874267,33.28996,34088.919,raw
presence,2,bad,0dB,medium,expired,normal,87,0.804598,0.709166,0.874267,0.709166,49.32029,0.189762,0.804598,0.709166,0.874267,49.32029,50503.977,raw
presence,2,medium,5dB,medium,expired,normal,87,0.816092,0.721943,0.883506,0.721943,63.894049,0.187993,0.816092,0.721943,0.883506,63.894049,65427.506,raw
presence,2,medium,10dB,medium,expired,normal,87,0.816092,0.721943,0.874267,0.721943,86.838474,0.183373,0.804598,0.709166,0.874267,86.838474,88922.597,snr_monotonic_adjusted
presence,2,good,15dB,medium,expired,normal,87,0.850575,0.760952,0.910546,0.760952,119.218986,0.182008,0.850575,0.760952,0.910546,119.218986,122080.242,raw
presence,2,good,20dB,medium,expired,normal,87,0.850575,0.760952,0.892638,0.760952,165.924681,0.173054,0.827586,0.734828,0.892638,165.924681,169906.873,snr_monotonic_adjusted
presence,2,bad,-5dB,medium,fresh,critical,13,1.0,0.771898,1.0,0.771898,41.556641,0.391401,1.0,0.771898,1.0,41.556641,42554.0,raw
presence,2,bad,0dB,medium,fresh,critical,13,1.0,0.771898,1.0,0.771898,61.810096,0.391401,1.0,0.771898,1.0,61.810096,63293.538,raw
presence,2,medium,5dB,medium,fresh,critical,13,1.0,0.771898,1.0,0.771898,80.068434,0.391401,1.0,0.771898,1.0,80.068434,81990.076,raw
presence,2,medium,10dB,medium,fresh,critical,13,1.0,0.771898,1.0,0.771898,108.373648,0.391401,1.0,0.771898,1.0,108.373648,110974.616,raw
presence,2,good,15dB,medium,fresh,critical,13,1.0,0.771898,1.0,0.771898,149.248122,0.391401,1.0,0.771898,1.0,149.248122,152830.077,raw
presence,2,good,20dB,medium,fresh,critical,13,1.0,0.771898,1.0,0.771898,206.76863,0.391401,1.0,0.771898,1.0,206.76863,211731.077,raw
presence,2,bad,-5dB,medium,fresh,normal,87,0.804598,0.709166,0.874267,0.709166,33.28996,0.189762,0.804598,0.709166,0.874267,33.28996,34088.919,raw
presence,2,bad,0dB,medium,fresh,normal,87,0.804598,0.709166,0.874267,0.709166,49.32029,0.189762,0.804598,0.709166,0.874267,49.32029,50503.977,raw
presence,2,medium,5dB,medium,fresh,normal,87,0.816092,0.721943,0.883506,0.721943,63.894049,0.187993,0.816092,0.721943,0.883506,63.894049,65427.506,raw
presence,2,medium,10dB,medium,fresh,normal,87,0.816092,0.721943,0.874267,0.721943,86.838474,0.183373,0.804598,0.709166,0.874267,86.838474,88922.597,snr_monotonic_adjusted
presence,2,good,15dB,medium,fresh,normal,87,0.850575,0.760952,0.910546,0.760952,119.218986,0.182008,0.850575,0.760952,0.910546,119.218986,122080.242,raw
presence,2,good,20dB,medium,fresh,normal,87,0.850575,0.760952,0.892638,0.760952,165.924681,0.173054,0.827586,0.734828,0.892638,165.924681,169906.873,snr_monotonic_adjusted
presence,2,bad,-5dB,medium,stale,critical,13,1.0,0.771898,1.0,0.771898,41.556641,0.391401,1.0,0.771898,1.0,41.556641,42554.0,raw
presence,2,bad,0dB,medium,stale,critical,13,1.0,0.771898,1.0,0.771898,61.810096,0.391401,1.0,0.771898,1.0,61.810096,63293.538,raw
presence,2,medium,5dB,medium,stale,critical,13,1.0,0.771898,1.0,0.771898,80.068434,0.391401,1.0,0.771898,1.0,80.068434,81990.076,raw
presence,2,medium,10dB,medium,stale,critical,13,1.0,0.771898,1.0,0.771898,108.373648,0.391401,1.0,0.771898,1.0,108.373648,110974.616,raw
presence,2,good,15dB,medium,stale,critical,13,1.0,0.771898,1.0,0.771898,149.248122,0.391401,1.0,0.771898,1.0,149.248122,152830.077,raw
presence,2,good,20dB,medium,stale,critical,13,1.0,0.771898,1.0,0.771898,206.76863,0.391401,1.0,0.771898,1.0,206.76863,211731.077,raw
presence,2,bad,-5dB,medium,stale,normal,87,0.804598,0.709166,0.874267,0.709166,33.28996,0.189762,0.804598,0.709166,0.874267,33.28996,34088.919,raw
presence,2,bad,0dB,medium,stale,normal,87,0.804598,0.709166,0.874267,0.709166,49.32029,0.189762,0.804598,0.709166,0.874267,49.32029,50503.977,raw
presence,2,medium,5dB,medium,stale,normal,87,0.816092,0.721943,0.883506,0.721943,63.894049,0.187993,0.816092,0.721943,0.883506,63.894049,65427.506,raw
presence,2,medium,10dB,medium,stale,normal,87,0.816092,0.721943,0.874267,0.721943,86.838474,0.183373,0.804598,0.709166,0.874267,86.838474,88922.597,snr_monotonic_adjusted
presence,2,good,15dB,medium,stale,normal,87,0.850575,0.760952,0.910546,0.760952,119.218986,0.182008,0.850575,0.760952,0.910546,119.218986,122080.242,raw
presence,2,good,20dB,medium,stale,normal,87,0.850575,0.760952,0.892638,0.760952,165.924681,0.173054,0.827586,0.734828,0.892638,165.924681,169906.873,snr_monotonic_adjusted
presence,2,bad,-5dB,poor,expired,critical,281,0.953737,0.922467,0.972767,0.922467,37.48726,0.084805,0.953737,0.922467,0.972767,37.48726,38386.954,raw
presence,2,bad,0dB,poor,expired,critical,281,0.960854,0.931274,0.978004,0.931274,55.509592,0.08302,0.960854,0.931274,0.978004,55.509592,56841.822,raw
presence,2,medium,5dB,poor,expired,critical,281,0.960854,0.931274,0.978004,0.931274,71.743015,0.08302,0.960854,0.931274,0.978004,71.743015,73464.847,raw
presence,2,medium,10dB,poor,expired,critical,281,0.967972,0.94026,0.98306,0.94026,96.307687,0.081055,0.967972,0.94026,0.98306,96.307687,98619.071,raw
presence,2,good,15dB,poor,expired,critical,281,0.97153,0.944837,0.985505,0.944837,131.640611,0.079989,0.97153,0.944837,0.985505,131.640611,134799.986,raw
presence,2,good,20dB,poor,expired,critical,281,0.975089,0.949481,0.987882,0.949481,183.878006,0.078855,0.975089,0.949481,0.987882,183.878006,188291.078,raw
presence,2,bad,-5dB,poor,expired,normal,1508,0.677056,0.65303,0.700181,0.65303,35.822635,0.049327,0.677056,0.65303,0.700181,35.822635,36682.378,raw
presence,2,bad,0dB,poor,expired,normal,1508,0.683687,0.659774,0.706667,0.659774,53.275797,0.049198,0.683687,0.659774,0.706667,53.275797,54554.416,raw
presence,2,medium,5dB,poor,expired,normal,1508,0.692971,0.669224,0.715737,0.669224,68.966889,0.049008,0.692971,0.669224,0.715737,68.966889,70622.094,raw
presence,2,medium,10dB,poor,expired,normal,1508,0.692971,0.669224,0.713794,0.669224,92.667709,0.048036,0.690981,0.667198,0.713794,92.667709,94891.734,snr_monotonic_adjusted
presence,2,good,15dB,poor,expired,normal,1508,0.699602,0.675981,0.722209,0.675981,127.024868,0.048865,0.699602,0.675981,0.722209,127.024868,130073.465,raw
presence,2,good,20dB,poor,expired,normal,1508,0.70756,0.684096,0.729968,0.684096,178.438441,0.048687,0.70756,0.684096,0.729968,178.438441,182720.964,raw
presence,2,bad,-5dB,poor,fresh,critical,281,0.953737,0.922467,0.972767,0.922467,37.48726,0.084805,0.953737,0.922467,0.972767,37.48726,38386.954,raw
presence,2,bad,0dB,poor,fresh,critical,281,0.960854,0.931274,0.978004,0.931274,55.509592,0.08302,0.960854,0.931274,0.978004,55.509592,56841.822,raw
presence,2,medium,5dB,poor,fresh,critical,281,0.960854,0.931274,0.978004,0.931274,71.743015,0.08302,0.960854,0.931274,0.978004,71.743015,73464.847,raw
presence,2,medium,10dB,poor,fresh,critical,281,0.967972,0.94026,0.98306,0.94026,96.307687,0.081055,0.967972,0.94026,0.98306,96.307687,98619.071,raw
presence,2,good,15dB,poor,fresh,critical,281,0.97153,0.944837,0.985505,0.944837,131.640611,0.079989,0.97153,0.944837,0.985505,131.640611,134799.986,raw
presence,2,good,20dB,poor,fresh,critical,281,0.975089,0.949481,0.987882,0.949481,183.878006,0.078855,0.975089,0.949481,0.987882,183.878006,188291.078,raw
presence,2,bad,-5dB,poor,fresh,normal,1508,0.677056,0.65303,0.700181,0.65303,35.822635,0.049327,0.677056,0.65303,0.700181,35.822635,36682.378,raw
presence,2,bad,0dB,poor,fresh,normal,1508,0.683687,0.659774,0.706667,0.659774,53.275797,0.049198,0.683687,0.659774,0.706667,53.275797,54554.416,raw
presence,2,medium,5dB,poor,fresh,normal,1508,0.692971,0.669224,0.715737,0.669224,68.966889,0.049008,0.692971,0.669224,0.715737,68.966889,70622.094,raw
presence,2,medium,10dB,poor,fresh,normal,1508,0.692971,0.669224,0.713794,0.669224,92.667709,0.048036,0.690981,0.667198,0.713794,92.667709,94891.734,snr_monotonic_adjusted
presence,2,good,15dB,poor,fresh,normal,1508,0.699602,0.675981,0.722209,0.675981,127.024868,0.048865,0.699602,0.675981,0.722209,127.024868,130073.465,raw
presence,2,good,20dB,poor,fresh,normal,1508,0.70756,0.684096,0.729968,0.684096,178.438441,0.048687,0.70756,0.684096,0.729968,178.438441,182720.964,raw
presence,2,bad,-5dB,poor,stale,critical,281,0.953737,0.922467,0.972767,0.922467,37.48726,0.084805,0.953737,0.922467,0.972767,37.48726,38386.954,raw
presence,2,bad,0dB,poor,stale,critical,281,0.960854,0.931274,0.978004,0.931274,55.509592,0.08302,0.960854,0.931274,0.978004,55.509592,56841.822,raw
presence,2,medium,5dB,poor,stale,critical,281,0.960854,0.931274,0.978004,0.931274,71.743015,0.08302,0.960854,0.931274,0.978004,71.743015,73464.847,raw
presence,2,medium,10dB,poor,stale,critical,281,0.967972,0.94026,0.98306,0.94026,96.307687,0.081055,0.967972,0.94026,0.98306,96.307687,98619.071,raw
presence,2,good,15dB,poor,stale,critical,281,0.97153,0.944837,0.985505,0.944837,131.640611,0.079989,0.97153,0.944837,0.985505,131.640611,134799.986,raw
presence,2,good,20dB,poor,stale,critical,281,0.975089,0.949481,0.987882,0.949481,183.878006,0.078855,0.975089,0.949481,0.987882,183.878006,188291.078,raw
presence,2,bad,-5dB,poor,stale,normal,1508,0.677056,0.65303,0.700181,0.65303,35.822635,0.049327,0.677056,0.65303,0.700181,35.822635,36682.378,raw
presence,2,bad,0dB,poor,stale,normal,1508,0.683687,0.659774,0.706667,0.659774,53.275797,0.049198,0.683687,0.659774,0.706667,53.275797,54554.416,raw
presence,2,medium,5dB,poor,stale,normal,1508,0.692971,0.669224,0.715737,0.669224,68.966889,0.049008,0.692971,0.669224,0.715737,68.966889,70622.094,raw
presence,2,medium,10dB,poor,stale,normal,1508,0.692971,0.669224,0.713794,0.669224,92.667709,0.048036,0.690981,0.667198,0.713794,92.667709,94891.734,snr_monotonic_adjusted
presence,2,good,15dB,poor,stale,normal,1508,0.699602,0.675981,0.722209,0.675981,127.024868,0.048865,0.699602,0.675981,0.722209,127.024868,130073.465,raw
presence,2,good,20dB,poor,stale,normal,1508,0.70756,0.684096,0.729968,0.684096,178.438441,0.048687,0.70756,0.684096,0.729968,178.438441,182720.964,raw
