image_id,target_class,gt_count,detected_count,count_error,abs_count_error,error_bin,zero_detection,under_count,over_count,mean_confidence
0000312_01201_d_0000420,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000312_01201_d_0000420,truck,1,1,0,0,0,False,False,False,0.383800
0000312_02201_d_0000425,car,33,37,4,4,3-5,False,False,True,0.706419
0000312_02201_d_0000425,motor,9,9,0,0,0,False,False,False,0.328811
0000312_02201_d_0000425,pedestrian,23,19,-4,4,3-5,False,True,False,0.419726
0000312_02201_d_0000425,people,5,1,-4,4,3-5,False,True,False,0.402200
0000312_02201_d_0000425,tricycle,2,1,-1,1,1-2,False,True,False,0.346400
0000312_02401_d_0000426,car,32,33,1,1,1-2,False,False,True,0.811539
0000312_02401_d_0000426,motor,11,5,-6,6,>5,False,True,False,0.507940
0000312_02401_d_0000426,pedestrian,17,9,-8,8,>5,False,True,False,0.444478
0000312_02401_d_0000426,people,8,1,-7,7,>5,False,True,False,0.308000
0000312_02401_d_0000426,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000312_02401_d_0000426,van,2,3,1,1,1-2,False,False,True,0.651300
0000312_04201_d_0000435,car,29,28,-1,1,1-2,False,True,False,0.842646
0000312_04201_d_0000435,motor,9,17,8,8,>5,False,False,True,0.395524
0000312_04201_d_0000435,pedestrian,20,11,-9,9,>5,False,True,False,0.467864
0000312_04201_d_0000435,people,14,0,-14,14,>5,True,True,False,0.000000
0000312_04201_d_0000435,tricycle,1,1,0,0,0,False,False,False,0.324400
0000313_06401_d_0000468,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000313_06401_d_0000468,car,47,45,-2,2,1-2,False,True,False,0.467751
0000313_06401_d_0000468,motor,11,1,-10,10,>5,False,True,False,0.259200
0000313_06401_d_0000468,pedestrian,16,3,-13,13,>5,False,True,False,0.477600
0000313_06401_d_0000468,people,5,0,-5,5,3-5,True,True,False,0.000000
0000313_06401_d_0000468,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000313_06401_d_0000468,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000313_06401_d_0000468,van,9,0,-9,9,>5,True,True,False,0.000000
0000313_06601_d_0000469,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000313_06601_d_0000469,car,96,60,-36,36,>5,False,True,False,0.466923
0000313_06601_d_0000469,motor,10,2,-8,8,>5,False,True,False,0.447850
0000313_06601_d_0000469,pedestrian,34,2,-32,32,>5,False,True,False,0.277400
0000313_06601_d_0000469,people,6,1,-5,5,3-5,False,True,False,0.503800
0000313_06601_d_0000469,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000313_06601_d_0000469,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000313_06601_d_0000469,van,11,2,-9,9,>5,False,True,False,0.467350
0000313_07001_d_0000471,car,5,1,-4,4,3-5,False,True,False,0.333300
0000315_01601_d_0000509,car,34,47,13,13,>5,False,False,True,0.531691
0000315_01601_d_0000509,motor,10,5,-5,5,3-5,False,True,False,0.303000
0000315_01601_d_0000509,pedestrian,30,7,-23,23,>5,False,True,False,0.410986
0000315_01601_d_0000509,people,8,0,-8,8,>5,True,True,False,0.000000
0000315_01601_d_0000509,tricycle,6,0,-6,6,>5,True,True,False,0.000000
0000315_01601_d_0000509,truck,4,0,-4,4,3-5,True,True,False,0.000000
0000315_01601_d_0000509,van,5,1,-4,4,3-5,False,True,False,0.503700
0000316_00001_d_0000519,awning-tricycle,9,0,-9,9,>5,True,True,False,0.000000
0000316_00001_d_0000519,car,17,15,-2,2,1-2,False,True,False,0.474227
0000316_00001_d_0000519,motor,14,2,-12,12,>5,False,True,False,0.320600
0000316_00001_d_0000519,pedestrian,16,4,-12,12,>5,False,True,False,0.487700
0000316_00001_d_0000519,people,6,0,-6,6,>5,True,True,False,0.000000
0000316_00001_d_0000519,van,5,0,-5,5,3-5,True,True,False,0.000000
0000316_00201_d_0000520,awning-tricycle,8,0,-8,8,>5,True,True,False,0.000000
0000316_00201_d_0000520,car,15,16,1,1,1-2,False,False,True,0.515088
0000316_00201_d_0000520,motor,9,3,-6,6,>5,False,True,False,0.416867
0000316_00201_d_0000520,pedestrian,13,3,-10,10,>5,False,True,False,0.431600
0000316_00201_d_0000520,people,3,0,-3,3,3-5,True,True,False,0.000000
0000316_00201_d_0000520,van,5,2,-3,3,3-5,False,True,False,0.441450
0000316_00401_d_0000521,car,16,7,-9,9,>5,False,True,False,0.577871
0000316_00401_d_0000521,motor,1,1,0,0,0,False,False,False,0.278700
0000316_00401_d_0000521,pedestrian,3,0,-3,3,3-5,True,True,False,0.000000
0000316_00401_d_0000521,van,3,2,-1,1,1-2,False,True,False,0.766250
0000316_00601_d_0000522,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000316_00601_d_0000522,car,14,14,0,0,0,False,False,False,0.400264
0000316_00601_d_0000522,motor,5,3,-2,2,1-2,False,True,False,0.430100
0000316_00601_d_0000522,pedestrian,5,2,-3,3,3-5,False,True,False,0.676050
0000316_00601_d_0000522,people,6,1,-5,5,3-5,False,True,False,0.422800
0000316_00601_d_0000522,truck,1,1,0,0,0,False,False,False,0.499200
0000316_00601_d_0000522,van,2,2,0,0,0,False,False,False,0.539950
0000316_00801_d_0000523,car,9,14,5,5,3-5,False,False,True,0.498921
0000316_00801_d_0000523,motor,3,2,-1,1,1-2,False,True,False,0.348000
0000316_00801_d_0000523,pedestrian,4,4,0,0,0,False,False,False,0.553925
0000316_00801_d_0000523,people,3,0,-3,3,3-5,True,True,False,0.000000
0000316_00801_d_0000523,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000316_00801_d_0000523,van,4,1,-3,3,3-5,False,True,False,0.366900
0000316_01001_d_0000524,car,4,1,-3,3,3-5,False,True,False,0.867400
0000316_01001_d_0000524,motor,7,2,-5,5,3-5,False,True,False,0.518100
0000316_01001_d_0000524,pedestrian,6,1,-5,5,3-5,False,True,False,0.269800
0000316_01001_d_0000524,people,1,0,-1,1,1-2,True,True,False,0.000000
0000316_01201_d_0000525,awning-tricycle,3,0,-3,3,3-5,True,True,False,0.000000
0000316_01201_d_0000525,car,12,14,2,2,1-2,False,False,True,0.720786
0000316_01201_d_0000525,motor,3,4,1,1,1-2,False,False,True,0.410125
0000316_01201_d_0000525,pedestrian,15,8,-7,7,>5,False,True,False,0.333225
0000316_01201_d_0000525,people,5,1,-4,4,3-5,False,True,False,0.354900
0000316_01201_d_0000525,truck,3,0,-3,3,3-5,True,True,False,0.000000
0000316_01201_d_0000525,van,2,2,0,0,0,False,False,False,0.604050
0000316_01401_d_0000526,car,10,11,1,1,1-2,False,False,True,0.716500
0000316_01401_d_0000526,motor,3,3,0,0,0,False,False,False,0.305267
0000316_01401_d_0000526,pedestrian,12,13,1,1,1-2,False,False,True,0.452931
0000316_01401_d_0000526,people,4,0,-4,4,3-5,True,True,False,0.000000
0000316_01401_d_0000526,tricycle,1,1,0,0,0,False,False,False,0.459900
0000316_01401_d_0000526,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000316_01401_d_0000526,van,1,3,2,2,1-2,False,False,True,0.505567
0000316_01601_d_0000527,car,7,10,3,3,3-5,False,False,True,0.743390
0000316_01601_d_0000527,motor,1,0,-1,1,1-2,True,True,False,0.000000
0000316_01601_d_0000527,pedestrian,14,7,-7,7,>5,False,True,False,0.426086
0000316_01601_d_0000527,people,2,0,-2,2,1-2,True,True,False,0.000000
0000316_01601_d_0000527,tricycle,2,2,0,0,0,False,False,False,0.288700
0000316_01601_d_0000527,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000316_01601_d_0000527,van,1,0,-1,1,1-2,True,True,False,0.000000
0000316_01801_d_0000528,car,4,4,0,0,0,False,False,False,0.834425
0000316_01801_d_0000528,motor,4,1,-3,3,3-5,False,True,False,0.547500
0000316_01801_d_0000528,pedestrian,2,2,0,0,0,False,False,False,0.427150
0000316_02001_d_0000529,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000316_02001_d_0000529,car,2,5,3,3,3-5,False,False,True,0.478860
0000316_02001_d_0000529,pedestrian,3,2,-1,1,1-2,False,True,False,0.501850
0000316_02001_d_0000529,people,1,0,-1,1,1-2,True,True,False,0.000000
0000316_02001_d_0000529,van,1,0,-1,1,1-2,True,True,False,0.000000
0000316_02201_d_0000530,car,2,2,0,0,0,False,False,False,0.732850
0000316_02201_d_0000530,pedestrian,5,4,-1,1,1-2,False,True,False,0.612075
0000323_02601_d_0000645,bus,1,1,0,0,0,False,False,False,0.631000
0000323_02601_d_0000645,car,48,46,-2,2,1-2,False,True,False,0.414730
0000323_02601_d_0000645,motor,2,2,0,0,0,False,False,False,0.434350
0000323_02601_d_0000645,pedestrian,14,5,-9,9,>5,False,True,False,0.510660
0000323_02601_d_0000645,people,1,1,0,0,0,False,False,False,0.525700
0000323_02601_d_0000645,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000323_02601_d_0000645,truck,4,4,0,0,0,False,False,False,0.700375
0000323_02601_d_0000645,van,15,2,-13,13,>5,False,True,False,0.560750
0000327_00001_d_0000711,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000327_00001_d_0000711,car,26,27,1,1,1-2,False,False,True,0.628193
0000327_00001_d_0000711,motor,7,5,-2,2,1-2,False,True,False,0.445520
0000327_00001_d_0000711,pedestrian,16,17,1,1,1-2,False,False,True,0.492124
0000327_00001_d_0000711,people,6,0,-6,6,>5,True,True,False,0.000000
0000327_00001_d_0000711,truck,2,2,0,0,0,False,False,False,0.660600
0000327_00001_d_0000711,van,5,3,-2,2,1-2,False,True,False,0.613833
0000327_00201_d_0000712,car,31,35,4,4,3-5,False,False,True,0.597289
0000327_00201_d_0000712,motor,5,3,-2,2,1-2,False,True,False,0.509533
0000327_00201_d_0000712,pedestrian,13,3,-10,10,>5,False,True,False,0.483000
0000327_00201_d_0000712,people,4,4,0,0,0,False,False,False,0.351700
0000327_00201_d_0000712,tricycle,1,1,0,0,0,False,False,False,0.369500
0000327_00201_d_0000712,truck,1,1,0,0,0,False,False,False,0.374900
0000327_00201_d_0000712,van,5,4,-1,1,1-2,False,True,False,0.597875
0000327_00401_d_0000713,car,23,27,4,4,3-5,False,False,True,0.574733
0000327_00401_d_0000713,motor,6,2,-4,4,3-5,False,True,False,0.367200
0000327_00401_d_0000713,pedestrian,23,1,-22,22,>5,False,True,False,0.306900
0000327_00401_d_0000713,people,5,4,-1,1,1-2,False,True,False,0.333000
0000327_00401_d_0000713,truck,2,2,0,0,0,False,False,False,0.396350
0000327_00401_d_0000713,van,3,2,-1,1,1-2,False,True,False,0.343450
0000327_00601_d_0000714,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000327_00601_d_0000714,car,35,40,5,5,3-5,False,False,True,0.503690
0000327_00601_d_0000714,motor,11,3,-8,8,>5,False,True,False,0.403167
0000327_00601_d_0000714,pedestrian,19,12,-7,7,>5,False,True,False,0.550108
0000327_00601_d_0000714,people,9,6,-3,3,3-5,False,True,False,0.385033
0000327_00601_d_0000714,van,4,1,-3,3,3-5,False,True,False,0.366700
0000327_00801_d_0000715,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000327_00801_d_0000715,car,39,45,6,6,>5,False,False,True,0.573702
0000327_00801_d_0000715,motor,9,5,-4,4,3-5,False,True,False,0.426440
0000327_00801_d_0000715,pedestrian,14,14,0,0,0,False,False,False,0.424850
0000327_00801_d_0000715,people,9,6,-3,3,3-5,False,True,False,0.363683
0000327_00801_d_0000715,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000327_00801_d_0000715,van,9,4,-5,5,3-5,False,True,False,0.648500
0000327_01001_d_0000716,car,48,52,4,4,3-5,False,False,True,0.605660
0000327_01001_d_0000716,motor,12,4,-8,8,>5,False,True,False,0.344975
0000327_01001_d_0000716,pedestrian,19,3,-16,16,>5,False,True,False,0.496200
0000327_01001_d_0000716,van,4,1,-3,3,3-5,False,True,False,0.503000
0000327_01201_d_0000717,car,38,43,5,5,3-5,False,False,True,0.624421
0000327_01201_d_0000717,motor,10,5,-5,5,3-5,False,True,False,0.382880
0000327_01201_d_0000717,pedestrian,7,6,-1,1,1-2,False,True,False,0.439733
0000327_01201_d_0000717,people,9,2,-7,7,>5,False,True,False,0.277250
0000327_01201_d_0000717,van,5,2,-3,3,3-5,False,True,False,0.725200
0000327_01401_d_0000718,car,40,33,-7,7,>5,False,True,False,0.611158
0000327_01401_d_0000718,motor,9,3,-6,6,>5,False,True,False,0.464800
0000327_01401_d_0000718,pedestrian,21,5,-16,16,>5,False,True,False,0.316100
0000327_01401_d_0000718,people,10,3,-7,7,>5,False,True,False,0.488933
0000327_01401_d_0000718,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000327_01401_d_0000718,van,6,1,-5,5,3-5,False,True,False,0.566100
0000327_01801_d_0000720,car,23,21,-2,2,1-2,False,True,False,0.623814
0000327_01801_d_0000720,motor,10,2,-8,8,>5,False,True,False,0.389700
0000327_01801_d_0000720,pedestrian,16,11,-5,5,3-5,False,True,False,0.479445
0000327_01801_d_0000720,people,8,3,-5,5,3-5,False,True,False,0.497200
0000327_01801_d_0000720,tricycle,1,1,0,0,0,False,False,False,0.307700
0000327_01801_d_0000720,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000327_01801_d_0000720,van,3,1,-2,2,1-2,False,True,False,0.860300
0000327_02601_d_0000724,car,25,24,-1,1,1-2,False,True,False,0.557504
0000327_02601_d_0000724,motor,5,5,0,0,0,False,False,False,0.336500
0000327_02601_d_0000724,pedestrian,22,5,-17,17,>5,False,True,False,0.339560
0000327_02601_d_0000724,people,5,5,0,0,0,False,False,False,0.437200
0000327_02801_d_0000725,car,27,30,3,3,3-5,False,False,True,0.591287
0000327_02801_d_0000725,motor,9,2,-7,7,>5,False,True,False,0.386600
0000327_02801_d_0000725,pedestrian,19,12,-7,7,>5,False,True,False,0.519008
0000327_02801_d_0000725,people,13,1,-12,12,>5,False,True,False,0.257400
0000327_02801_d_0000725,van,4,3,-1,1,1-2,False,True,False,0.482500
0000327_03001_d_0000726,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000327_03001_d_0000726,car,30,26,-4,4,3-5,False,True,False,0.582615
0000327_03001_d_0000726,motor,3,1,-2,2,1-2,False,True,False,0.601400
0000327_03001_d_0000726,pedestrian,21,16,-5,5,3-5,False,True,False,0.416544
0000327_03001_d_0000726,people,8,2,-6,6,>5,False,True,False,0.425650
0000327_03001_d_0000726,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000327_03001_d_0000726,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000327_03001_d_0000726,van,6,3,-3,3,3-5,False,True,False,0.699000
0000327_03201_d_0000727,car,41,15,-26,26,>5,False,True,False,0.587233
0000327_03201_d_0000727,motor,10,4,-6,6,>5,False,True,False,0.368800
0000327_03201_d_0000727,pedestrian,23,3,-20,20,>5,False,True,False,0.409533
0000327_03201_d_0000727,people,9,1,-8,8,>5,False,True,False,0.357600
0000327_03201_d_0000727,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000327_03201_d_0000727,truck,3,1,-2,2,1-2,False,True,False,0.256200
0000327_03201_d_0000727,van,17,1,-16,16,>5,False,True,False,0.393000
0000327_03401_d_0000728,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000327_03401_d_0000728,car,25,23,-2,2,1-2,False,True,False,0.606861
0000327_03401_d_0000728,motor,4,0,-4,4,3-5,True,True,False,0.000000
0000327_03401_d_0000728,pedestrian,20,3,-17,17,>5,False,True,False,0.395067
0000327_03401_d_0000728,people,10,1,-9,9,>5,False,True,False,0.257600
0000327_03401_d_0000728,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000327_03401_d_0000728,truck,3,4,1,1,1-2,False,False,True,0.599175
0000327_03401_d_0000728,van,6,2,-4,4,3-5,False,True,False,0.664800
0000327_03601_d_0000729,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000327_03601_d_0000729,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000327_03601_d_0000729,car,32,25,-7,7,>5,False,True,False,0.516624
0000327_03601_d_0000729,motor,2,4,2,2,1-2,False,False,True,0.405300
0000327_03601_d_0000729,pedestrian,5,5,0,0,0,False,False,False,0.410180
0000327_03601_d_0000729,people,9,3,-6,6,>5,False,True,False,0.418800
0000327_03601_d_0000729,truck,3,3,0,0,0,False,False,False,0.696400
0000327_03601_d_0000729,van,4,0,-4,4,3-5,True,True,False,0.000000
0000327_03801_d_0000730,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000327_03801_d_0000730,car,44,49,5,5,3-5,False,False,True,0.545157
0000327_03801_d_0000730,motor,3,1,-2,2,1-2,False,True,False,0.361400
0000327_03801_d_0000730,pedestrian,32,13,-19,19,>5,False,True,False,0.371677
0000327_03801_d_0000730,people,9,1,-8,8,>5,False,True,False,0.312200
0000327_03801_d_0000730,truck,2,0,-2,2,1-2,True,True,False,0.000000
0000327_03801_d_0000730,van,5,2,-3,3,3-5,False,True,False,0.646700
0000327_04001_d_0000731,awning-tricycle,2,1,-1,1,1-2,False,True,False,0.333900
0000327_04001_d_0000731,bus,3,0,-3,3,3-5,True,True,False,0.000000
0000327_04001_d_0000731,car,47,39,-8,8,>5,False,True,False,0.550313
0000327_04001_d_0000731,motor,9,3,-6,6,>5,False,True,False,0.340433
0000327_04001_d_0000731,pedestrian,34,15,-19,19,>5,False,True,False,0.392827
0000327_04001_d_0000731,people,19,3,-16,16,>5,False,True,False,0.342333
0000327_04001_d_0000731,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000327_04001_d_0000731,truck,3,0,-3,3,3-5,True,True,False,0.000000
0000327_04001_d_0000731,van,5,2,-3,3,3-5,False,True,False,0.355950
0000327_04201_d_0000732,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000327_04201_d_0000732,bus,3,0,-3,3,3-5,True,True,False,0.000000
0000327_04201_d_0000732,car,32,36,4,4,3-5,False,False,True,0.534136
0000327_04201_d_0000732,motor,12,8,-4,4,3-5,False,True,False,0.399275
0000327_04201_d_0000732,pedestrian,35,25,-10,10,>5,False,True,False,0.464568
0000327_04201_d_0000732,people,13,2,-11,11,>5,False,True,False,0.434350
0000327_04201_d_0000732,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000327_04201_d_0000732,truck,2,1,-1,1,1-2,False,True,False,0.386300
0000327_04201_d_0000732,van,3,2,-1,1,1-2,False,True,False,0.471000
0000330_00001_d_0000800,car,52,47,-5,5,3-5,False,True,False,0.563730
0000330_00001_d_0000800,motor,3,3,0,0,0,False,False,False,0.350933
0000330_00001_d_0000800,pedestrian,20,3,-17,17,>5,False,True,False,0.473533
0000330_00001_d_0000800,people,1,1,0,0,0,False,False,False,0.403600
0000330_00001_d_0000800,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000330_00001_d_0000800,van,1,2,1,1,1-2,False,False,True,0.519700
0000330_00201_d_0000801,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000330_00201_d_0000801,car,53,51,-2,2,1-2,False,True,False,0.576776
0000330_00201_d_0000801,motor,8,2,-6,6,>5,False,True,False,0.312350
0000330_00201_d_0000801,pedestrian,32,6,-26,26,>5,False,True,False,0.620667
0000330_00201_d_0000801,people,8,2,-6,6,>5,False,True,False,0.408650
0000330_00201_d_0000801,tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000330_00201_d_0000801,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000330_00201_d_0000801,van,23,0,-23,23,>5,True,True,False,0.000000
0000330_00401_d_0000802,car,54,45,-9,9,>5,False,True,False,0.561367
0000330_00401_d_0000802,motor,10,2,-8,8,>5,False,True,False,0.380900
0000330_00401_d_0000802,pedestrian,28,8,-20,20,>5,False,True,False,0.477900
0000330_00401_d_0000802,people,10,0,-10,10,>5,True,True,False,0.000000
0000330_00401_d_0000802,tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000330_00401_d_0000802,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000330_00401_d_0000802,van,5,0,-5,5,3-5,True,True,False,0.000000
0000330_00601_d_0000803,car,64,37,-27,27,>5,False,True,False,0.598065
0000330_00601_d_0000803,motor,4,2,-2,2,1-2,False,True,False,0.269850
0000330_00601_d_0000803,pedestrian,14,3,-11,11,>5,False,True,False,0.494100
0000330_00601_d_0000803,people,4,1,-3,3,3-5,False,True,False,0.328900
0000330_00601_d_0000803,tricycle,1,1,0,0,0,False,False,False,0.382900
0000330_00601_d_0000803,van,5,1,-4,4,3-5,False,True,False,0.628900
0000330_00801_d_0000804,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000330_00801_d_0000804,car,57,55,-2,2,1-2,False,True,False,0.537607
0000330_00801_d_0000804,motor,9,12,3,3,3-5,False,False,True,0.392200
0000330_00801_d_0000804,pedestrian,11,4,-7,7,>5,False,True,False,0.424950
0000330_00801_d_0000804,people,7,3,-4,4,3-5,False,True,False,0.479633
0000330_00801_d_0000804,tricycle,2,2,0,0,0,False,False,False,0.558950
0000330_00801_d_0000804,van,1,1,0,0,0,False,False,False,0.272000
0000330_01001_d_0000805,car,53,45,-8,8,>5,False,True,False,0.582367
0000330_01001_d_0000805,motor,5,4,-1,1,1-2,False,True,False,0.337175
0000330_01001_d_0000805,pedestrian,22,7,-15,15,>5,False,True,False,0.403857
0000330_01001_d_0000805,people,7,5,-2,2,1-2,False,True,False,0.523420
0000330_01001_d_0000805,tricycle,1,1,0,0,0,False,False,False,0.381100
0000330_01001_d_0000805,van,4,2,-2,2,1-2,False,True,False,0.657350
0000330_01201_d_0000806,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000330_01201_d_0000806,car,55,50,-5,5,3-5,False,True,False,0.540066
0000330_01201_d_0000806,motor,11,2,-9,9,>5,False,True,False,0.577150
0000330_01201_d_0000806,pedestrian,24,4,-20,20,>5,False,True,False,0.460575
0000330_01201_d_0000806,people,10,1,-9,9,>5,False,True,False,0.573300
0000330_01201_d_0000806,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000330_01201_d_0000806,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000330_01201_d_0000806,van,4,1,-3,3,3-5,False,True,False,0.279200
0000330_01401_d_0000807,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000330_01401_d_0000807,car,56,56,0,0,0,False,False,False,0.589964
0000330_01401_d_0000807,motor,31,12,-19,19,>5,False,True,False,0.373475
0000330_01401_d_0000807,pedestrian,37,7,-30,30,>5,False,True,False,0.401000
0000330_01401_d_0000807,people,17,3,-14,14,>5,False,True,False,0.308467
0000330_01401_d_0000807,tricycle,6,2,-4,4,3-5,False,True,False,0.330100
0000330_01401_d_0000807,truck,3,2,-1,1,1-2,False,True,False,0.550450
0000330_01401_d_0000807,van,5,4,-1,1,1-2,False,True,False,0.510625
0000330_01601_d_0000808,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000330_01601_d_0000808,car,47,50,3,3,3-5,False,False,True,0.554508
0000330_01601_d_0000808,motor,17,4,-13,13,>5,False,True,False,0.364375
0000330_01601_d_0000808,pedestrian,20,10,-10,10,>5,False,True,False,0.384930
0000330_01601_d_0000808,people,9,3,-6,6,>5,False,True,False,0.384233
0000330_01601_d_0000808,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000330_01601_d_0000808,van,4,2,-2,2,1-2,False,True,False,0.649000
0000330_01801_d_0000809,car,21,19,-2,2,1-2,False,True,False,0.774979
0000330_01801_d_0000809,motor,13,5,-8,8,>5,False,True,False,0.544500
0000330_01801_d_0000809,pedestrian,16,11,-5,5,3-5,False,True,False,0.418518
0000330_01801_d_0000809,people,13,7,-6,6,>5,False,True,False,0.392329
0000330_02001_d_0000810,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000330_02001_d_0000810,car,33,31,-2,2,1-2,False,True,False,0.657887
0000330_02001_d_0000810,motor,5,1,-4,4,3-5,False,True,False,0.425500
0000330_02001_d_0000810,pedestrian,13,5,-8,8,>5,False,True,False,0.416820
0000330_02001_d_0000810,people,4,3,-1,1,1-2,False,True,False,0.312300
0000330_02001_d_0000810,van,1,1,0,0,0,False,False,False,0.739600
0000330_02201_d_0000811,car,11,17,6,6,>5,False,False,True,0.723071
0000330_02201_d_0000811,motor,6,8,2,2,1-2,False,False,True,0.390338
0000330_02201_d_0000811,pedestrian,12,6,-6,6,>5,False,True,False,0.515217
0000330_02201_d_0000811,people,7,6,-1,1,1-2,False,True,False,0.442300
0000330_02201_d_0000811,van,8,1,-7,7,>5,False,True,False,0.792700
0000330_02801_d_0000814,car,17,17,0,0,0,False,False,False,0.706229
0000330_02801_d_0000814,motor,8,6,-2,2,1-2,False,True,False,0.383067
0000330_02801_d_0000814,pedestrian,12,7,-5,5,3-5,False,True,False,0.466071
0000330_02801_d_0000814,people,6,5,-1,1,1-2,False,True,False,0.398320
0000330_02801_d_0000814,tricycle,2,1,-1,1,1-2,False,True,False,0.368100
0000330_03001_d_0000815,car,20,18,-2,2,1-2,False,True,False,0.700761
0000330_03001_d_0000815,motor,3,2,-1,1,1-2,False,True,False,0.394400
0000330_03001_d_0000815,pedestrian,12,8,-4,4,3-5,False,True,False,0.373138
0000330_03001_d_0000815,people,6,4,-2,2,1-2,False,True,False,0.409575
0000330_03001_d_0000815,tricycle,2,1,-1,1,1-2,False,True,False,0.418500
0000330_03201_d_0000816,car,26,23,-3,3,3-5,False,True,False,0.763430
0000330_03201_d_0000816,motor,3,4,1,1,1-2,False,False,True,0.384200
0000330_03201_d_0000816,pedestrian,18,14,-4,4,3-5,False,True,False,0.441029
0000330_03201_d_0000816,people,9,3,-6,6,>5,False,True,False,0.432367
0000330_03201_d_0000816,tricycle,4,5,1,1,1-2,False,False,True,0.341860
0000330_03201_d_0000816,van,4,3,-1,1,1-2,False,True,False,0.669333
0000330_04001_d_0000820,awning-tricycle,1,1,0,0,0,False,False,False,0.551800
0000330_04001_d_0000820,car,7,10,3,3,3-5,False,False,True,0.701450
0000330_04001_d_0000820,motor,11,10,-1,1,1-2,False,True,False,0.497670
0000330_04001_d_0000820,pedestrian,8,7,-1,1,1-2,False,True,False,0.565157
0000330_04001_d_0000820,people,9,6,-3,3,3-5,False,True,False,0.441633
0000330_04001_d_0000820,truck,1,1,0,0,0,False,False,False,0.321000
0000330_04201_d_0000821,awning-tricycle,4,1,-3,3,3-5,False,True,False,0.674700
0000330_04201_d_0000821,car,27,28,1,1,1-2,False,False,True,0.601457
0000330_04201_d_0000821,motor,49,18,-31,31,>5,False,True,False,0.391411
0000330_04201_d_0000821,pedestrian,55,18,-37,37,>5,False,True,False,0.414394
0000330_04201_d_0000821,people,9,10,1,1,1-2,False,False,True,0.414560
0000330_04201_d_0000821,truck,1,2,1,1,1-2,False,False,True,0.447900
0000330_04201_d_0000821,van,5,2,-3,3,3-5,False,True,False,0.405850
0000330_04401_d_0000822,awning-tricycle,4,0,-4,4,3-5,True,True,False,0.000000
0000330_04401_d_0000822,car,13,14,1,1,1-2,False,False,True,0.685086
0000330_04401_d_0000822,motor,4,4,0,0,0,False,False,False,0.417175
0000330_04401_d_0000822,pedestrian,7,3,-4,4,3-5,False,True,False,0.397267
0000330_04401_d_0000822,people,8,7,-1,1,1-2,False,True,False,0.405500
0000330_04401_d_0000822,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000330_04601_d_0000823,car,24,20,-4,4,3-5,False,True,False,0.562855
0000330_04601_d_0000823,motor,14,8,-6,6,>5,False,True,False,0.464475
0000330_04601_d_0000823,pedestrian,9,3,-6,6,>5,False,True,False,0.330133
