scenario,policy,metric_group,dimension,category,service_level,count,ratio,mean,std,min,p25,median,p75,max,notes
edge_overload,ppo_without_queues,service_event_rate,success,s=1,1,1354,0.752222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_queues,service_event_rate,quality_violation,s=1,1,1354,0.752222,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
edge_overload,ppo_without_queues,service_event_rate,deadline_violation,s=1,1,1354,0.752222,0.731167,0.443353,0.000000,0.000000,1.000000,1.000000,1.000000,
edge_overload,ppo_without_queues,service_event_rate,utm_conflict_violation,s=1,1,1354,0.752222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_queues,service_event_rate,resource_violation,s=1,1,1354,0.752222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_queues,service_semantic_utility,selected_service_level,s=2,2,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
edge_overload,ppo_without_projection,service_semantic_utility,semantic_accuracy_mean,s=0,0,56,0.031111,0.484890,0.182103,0.230769,0.230769,0.615385,0.615385,0.615385,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_accuracy_lcb,s=0,0,56,0.031111,0.384600,0.167215,0.151254,0.151254,0.504426,0.504426,0.504426,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_uncertainty,s=0,0,56,0.031111,0.378350,0.006340,0.369503,0.369503,0.382893,0.382893,0.382893,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_sample_count,s=0,0,56,0.031111,13.000000,0.000000,13.000000,13.000000,13.000000,13.000000,13.000000,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_payload_kb,s=0,0,56,0.031111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_quality_gap,s=0,0,56,0.031111,0.435400,0.167215,0.315574,0.315574,0.315574,0.668746,0.668746,
edge_overload,ppo_without_projection,service_semantic_utility,delay_s,s=0,0,56,0.031111,0.309168,0.033237,0.248448,0.280826,0.311914,0.330577,0.372120,
edge_overload,ppo_without_projection,service_semantic_utility,energy_j,s=0,0,56,0.031111,7.850000,0.000000,7.850000,7.850000,7.850000,7.850000,7.850000,
edge_overload,ppo_without_projection,service_event_rate,semantic_success,s=0,0,56,0.031111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_projection,service_event_rate,success,s=0,0,56,0.031111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_projection,service_event_rate,quality_violation,s=0,0,56,0.031111,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
edge_overload,ppo_without_projection,service_event_rate,deadline_violation,s=0,0,56,0.031111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_projection,service_event_rate,utm_conflict_violation,s=0,0,56,0.031111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_projection,service_event_rate,resource_violation,s=0,0,56,0.031111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_accuracy_mean,s=1,1,1744,0.968889,0.876059,0.179745,0.615385,0.615385,1.000000,1.000000,1.000000,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_accuracy_lcb,s=1,1,1744,0.968889,0.637626,0.194727,0.355225,0.355225,0.771898,0.771898,0.771898,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_uncertainty,s=1,1,1744,0.968889,0.411580,0.029265,0.391401,0.391401,0.391401,0.454021,0.454021,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_sample_count,s=1,1,1744,0.968889,13.000000,0.000000,13.000000,13.000000,13.000000,13.000000,13.000000,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_payload_kb,s=1,1,1744,0.968889,1.188198,0.000140,1.188101,1.188101,1.188101,1.188401,1.188401,
edge_overload,ppo_without_projection,service_semantic_utility,semantic_quality_gap,s=1,1,1744,0.968889,0.175975,0.194798,0.028102,0.048102,0.048102,0.444775,0.464775,
edge_overload,ppo_without_projection,service_semantic_utility,delay_s,s=1,1,1744,0.968889,9.063479,3.297203,4.452198,6.138295,8.769676,11.750582,15.812559,
edge_overload,ppo_without_projection,service_semantic_utility,energy_j,s=1,1,1744,0.968889,926.933131,439.676694,325.000829,513.207655,902.859965,1304.591783,1779.755442,
edge_overload,ppo_without_projection,service_event_rate,semantic_success,s=1,1,1744,0.968889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_projection,service_event_rate,success,s=1,1,1744,0.968889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_projection,service_event_rate,quality_violation,s=1,1,1744,0.968889,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
edge_overload,ppo_without_projection,service_event_rate,deadline_violation,s=1,1,1744,0.968889,0.987385,0.111604,0.000000,1.000000,1.000000,1.000000,1.000000,
edge_overload,ppo_without_projection,service_event_rate,utm_conflict_violation,s=1,1,1744,0.968889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_projection,service_event_rate,resource_violation,s=1,1,1744,0.968889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
edge_overload,ppo_without_projection,service_semantic_utility,selected_service_level,s=2,2,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
utm_conflict,proposed_ppo,distribution,question_type,counting,,869,0.579333,,,,,,,,
utm_conflict,proposed_ppo,distribution,question_type,presence,,631,0.420667,,,,,,,,
utm_conflict,proposed_ppo,distribution,risk_level,critical,,1489,0.992667,,,,,,,,
utm_conflict,proposed_ppo,distribution,risk_level,normal,,11,0.007333,,,,,,,,
utm_conflict,proposed_ppo,distribution,snr_bin,-5dB,,630,0.420000,,,,,,,,
utm_conflict,proposed_ppo,distribution,snr_bin,20dB,,870,0.580000,,,,,,,,
utm_conflict,proposed_ppo,distribution,view_quality_bin,medium,,1489,0.992667,,,,,,,,
utm_conflict,proposed_ppo,distribution,view_quality_bin,poor,,11,0.007333,,,,,,,,
utm_conflict,proposed_ppo,distribution,freshness_bin,expired,,1359,0.906000,,,,,,,,
utm_conflict,proposed_ppo,distribution,freshness_bin,stale,,141,0.094000,,,,,,,,
utm_conflict,proposed_ppo,distribution,service_level,0,,630,0.420000,,,,,,,,
utm_conflict,proposed_ppo,distribution,service_level,1,,870,0.580000,,,,,,,,
utm_conflict,proposed_ppo,numeric_summary,epsilon_k_estimated,_epsilon_est,,1500,,0.820000,0.000000,0.820000,0.820000,0.820000,0.820000,0.820000,Failed rows use exact LCB+gap; successful rows use scenario risk floor because epsilon_k is not persisted in rollout CSV.
utm_conflict,proposed_ppo,numeric_summary,failed_quality_gap_only,semantic_quality_gap,,1500,,0.238949,0.164145,0.048102,0.048102,0.315574,0.315574,0.464775,Rows with semantic_quality_gap>0; exact shortfall against epsilon_k.
utm_conflict,always_cache,service_semantic_utility,semantic_accuracy_mean,s=0,0,1500,1.000000,0.404872,0.208999,0.230769,0.230769,0.230769,0.615385,0.846154,
utm_conflict,always_cache,service_semantic_utility,semantic_accuracy_lcb,s=0,0,1500,1.000000,0.312757,0.195099,0.151254,0.151254,0.151254,0.504426,0.750065,
utm_conflict,always_cache,service_semantic_utility,semantic_uncertainty,s=0,0,1500,1.000000,0.373931,0.006938,0.357190,0.369503,0.369503,0.382893,0.382893,
utm_conflict,always_cache,service_semantic_utility,semantic_sample_count,s=0,0,1500,1.000000,13.000000,0.000000,13.000000,13.000000,13.000000,13.000000,13.000000,
utm_conflict,always_cache,service_semantic_utility,semantic_payload_kb,s=0,0,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_cache,service_semantic_utility,semantic_quality_gap,s=0,0,1500,1.000000,0.507243,0.195099,0.069935,0.315574,0.668746,0.668746,0.668746,
utm_conflict,always_cache,service_semantic_utility,delay_s,s=0,0,1500,1.000000,0.177971,0.037579,0.147311,0.151788,0.161413,0.190549,0.344039,
utm_conflict,always_cache,service_semantic_utility,energy_j,s=0,0,1500,1.000000,7.850000,0.000000,7.850000,7.850000,7.850000,7.850000,7.850000,
utm_conflict,always_cache,service_event_rate,semantic_success,s=0,0,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_cache,service_event_rate,success,s=0,0,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_cache,service_event_rate,quality_violation,s=0,0,1500,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,always_cache,service_event_rate,deadline_violation,s=0,0,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_cache,service_event_rate,utm_conflict_violation,s=0,0,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_cache,service_event_rate,resource_violation,s=0,0,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_cache,service_semantic_utility,selected_service_level,s=1,1,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
utm_conflict,always_cache,service_semantic_utility,selected_service_level,s=2,2,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
utm_conflict,always_semantic_token,service_semantic_utility,selected_service_level,s=0,0,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
utm_conflict,always_semantic_token,service_semantic_utility,semantic_accuracy_mean,s=1,1,1500,1.000000,0.713770,0.167807,0.533605,0.615385,0.615385,1.000000,1.000000,
utm_conflict,always_semantic_token,service_semantic_utility,semantic_accuracy_lcb,s=1,1,1500,1.000000,0.462998,0.182073,0.355225,0.355225,0.355225,0.771898,0.791011,
utm_conflict,always_semantic_token,service_semantic_utility,semantic_uncertainty,s=1,1,1500,1.000000,0.436033,0.037343,0.049951,0.391401,0.454021,0.454021,0.454021,
utm_conflict,always_semantic_token,service_semantic_utility,semantic_sample_count,s=1,1,1500,1.000000,17.048000,70.113007,13.000000,13.000000,13.000000,13.000000,1508.000000,
utm_conflict,always_semantic_token,service_semantic_utility,semantic_payload_kb,s=1,1,1500,1.000000,1.185732,0.033408,0.740326,1.188101,1.188401,1.188401,1.188401,
utm_conflict,always_semantic_token,service_semantic_utility,semantic_quality_gap,s=1,1,1500,1.000000,0.357002,0.182073,0.028989,0.048102,0.464775,0.464775,0.464775,
utm_conflict,always_semantic_token,service_semantic_utility,delay_s,s=1,1,1500,1.000000,1.907624,1.417464,0.845014,0.862168,0.965148,2.934688,4.963666,
utm_conflict,always_semantic_token,service_semantic_utility,energy_j,s=1,1,1500,1.000000,196.280842,218.730247,34.896501,34.896546,52.323704,353.537740,663.580655,
utm_conflict,always_semantic_token,service_event_rate,semantic_success,s=1,1,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_semantic_token,service_event_rate,success,s=1,1,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_semantic_token,service_event_rate,quality_violation,s=1,1,1500,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,always_semantic_token,service_event_rate,deadline_violation,s=1,1,1500,1.000000,0.286667,0.452204,0.000000,0.000000,0.000000,1.000000,1.000000,
utm_conflict,always_semantic_token,service_event_rate,utm_conflict_violation,s=1,1,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_semantic_token,service_event_rate,resource_violation,s=1,1,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_semantic_token,service_semantic_utility,selected_service_level,s=2,2,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
utm_conflict,always_image,service_semantic_utility,selected_service_level,s=0,0,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
utm_conflict,always_image,service_semantic_utility,selected_service_level,s=1,1,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
utm_conflict,always_image,service_semantic_utility,semantic_accuracy_mean,s=2,2,1500,1.000000,0.465333,0.498797,0.000000,0.000000,0.000000,1.000000,1.000000,
utm_conflict,always_image,service_semantic_utility,semantic_accuracy_lcb,s=2,2,1500,1.000000,0.359190,0.385020,0.000000,0.000000,0.000000,0.771898,0.771898,
utm_conflict,always_image,service_semantic_utility,semantic_uncertainty,s=2,2,1500,1.000000,0.391401,0.000000,0.391401,0.391401,0.391401,0.391401,0.391401,
utm_conflict,always_image,service_semantic_utility,semantic_sample_count,s=2,2,1500,1.000000,13.000000,0.000000,13.000000,13.000000,13.000000,13.000000,13.000000,
utm_conflict,always_image,service_semantic_utility,semantic_payload_kb,s=2,2,1500,1.000000,198.387513,7.818842,191.093224,191.093224,191.093224,206.768630,206.768630,
utm_conflict,always_image,service_semantic_utility,semantic_quality_gap,s=2,2,1500,1.000000,0.460810,0.385020,0.048102,0.048102,0.820000,0.820000,0.820000,
utm_conflict,always_image,service_semantic_utility,delay_s,s=2,2,1500,1.000000,4.652527,1.372982,3.319323,3.664539,3.692520,5.669374,7.596819,
utm_conflict,always_image,service_semantic_utility,energy_j,s=2,2,1500,1.000000,368.753094,219.793322,209.059165,209.069772,222.015228,527.713801,837.773395,
utm_conflict,always_image,service_event_rate,semantic_success,s=2,2,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_image,service_event_rate,success,s=2,2,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_image,service_event_rate,quality_violation,s=2,2,1500,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,always_image,service_event_rate,deadline_violation,s=2,2,1500,1.000000,0.960000,0.195959,0.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,always_image,service_event_rate,utm_conflict_violation,s=2,2,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,always_image,service_event_rate,resource_violation,s=2,2,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,semantic_greedy,service_semantic_utility,selected_service_level,s=0,0,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
utm_conflict,semantic_greedy,service_semantic_utility,selected_service_level,s=1,1,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
utm_conflict,semantic_greedy,service_semantic_utility,semantic_accuracy_mean,s=2,2,1500,1.000000,0.465333,0.498797,0.000000,0.000000,0.000000,1.000000,1.000000,
utm_conflict,semantic_greedy,service_semantic_utility,semantic_accuracy_lcb,s=2,2,1500,1.000000,0.359190,0.385020,0.000000,0.000000,0.000000,0.771898,0.771898,
utm_conflict,semantic_greedy,service_semantic_utility,semantic_uncertainty,s=2,2,1500,1.000000,0.391401,0.000000,0.391401,0.391401,0.391401,0.391401,0.391401,
utm_conflict,semantic_greedy,service_semantic_utility,semantic_sample_count,s=2,2,1500,1.000000,13.000000,0.000000,13.000000,13.000000,13.000000,13.000000,13.000000,
utm_conflict,semantic_greedy,service_semantic_utility,semantic_payload_kb,s=2,2,1500,1.000000,198.387513,7.818842,191.093224,191.093224,191.093224,206.768630,206.768630,
utm_conflict,semantic_greedy,service_semantic_utility,semantic_quality_gap,s=2,2,1500,1.000000,0.460810,0.385020,0.048102,0.048102,0.820000,0.820000,0.820000,
utm_conflict,semantic_greedy,service_semantic_utility,delay_s,s=2,2,1500,1.000000,4.652527,1.372982,3.319323,3.664539,3.692520,5.669374,7.596819,
utm_conflict,semantic_greedy,service_semantic_utility,energy_j,s=2,2,1500,1.000000,368.753094,219.793322,209.059165,209.069772,222.015228,527.713801,837.773395,
utm_conflict,semantic_greedy,service_event_rate,semantic_success,s=2,2,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,semantic_greedy,service_event_rate,success,s=2,2,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,semantic_greedy,service_event_rate,quality_violation,s=2,2,1500,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,semantic_greedy,service_event_rate,deadline_violation,s=2,2,1500,1.000000,0.960000,0.195959,0.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,semantic_greedy,service_event_rate,utm_conflict_violation,s=2,2,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,semantic_greedy,service_event_rate,resource_violation,s=2,2,1500,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_accuracy_mean,s=0,0,630,0.420000,0.645300,0.065853,0.615385,0.615385,0.615385,0.615385,0.846154,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_accuracy_lcb,s=0,0,630,0.420000,0.535784,0.069760,0.504426,0.504426,0.504426,0.504426,0.750065,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_uncertainty,s=0,0,630,0.420000,0.380045,0.007082,0.357190,0.382893,0.382893,0.382893,0.382893,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_sample_count,s=0,0,630,0.420000,13.000000,0.000000,13.000000,13.000000,13.000000,13.000000,13.000000,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_payload_kb,s=0,0,630,0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_quality_gap,s=0,0,630,0.420000,0.284216,0.069760,0.069935,0.315574,0.315574,0.315574,0.315574,
utm_conflict,proposed_ppo,service_semantic_utility,delay_s,s=0,0,630,0.420000,0.189712,0.045088,0.147595,0.153225,0.172000,0.217527,0.344039,
utm_conflict,proposed_ppo,service_semantic_utility,energy_j,s=0,0,630,0.420000,7.850000,0.000000,7.850000,7.850000,7.850000,7.850000,7.850000,
utm_conflict,proposed_ppo,service_event_rate,semantic_success,s=0,0,630,0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_event_rate,success,s=0,0,630,0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_event_rate,quality_violation,s=0,0,630,0.420000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,proposed_ppo,service_event_rate,deadline_violation,s=0,0,630,0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_event_rate,utm_conflict_violation,s=0,0,630,0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_event_rate,resource_violation,s=0,0,630,0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_accuracy_mean,s=1,1,870,0.580000,0.851403,0.187408,0.533605,0.615385,1.000000,1.000000,1.000000,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_accuracy_lcb,s=1,1,870,0.580000,0.613831,0.200928,0.355225,0.355225,0.771898,0.771898,0.771898,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_uncertainty,s=1,1,870,0.580000,0.410611,0.049830,0.049951,0.391401,0.391401,0.454021,0.454021,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_sample_count,s=1,1,870,0.580000,28.395402,145.268068,13.000000,13.000000,13.000000,13.000000,1508.000000,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_payload_kb,s=1,1,870,0.580000,1.182718,0.048631,0.740488,1.188101,1.188101,1.188401,1.188401,
utm_conflict,proposed_ppo,service_semantic_utility,semantic_quality_gap,s=1,1,870,0.580000,0.206169,0.200928,0.048102,0.048102,0.048102,0.464775,0.464775,
utm_conflict,proposed_ppo,service_semantic_utility,delay_s,s=1,1,870,0.580000,2.048666,1.430951,0.844511,0.863123,1.056523,2.940437,4.936766,
utm_conflict,proposed_ppo,service_semantic_utility,energy_j,s=1,1,870,0.580000,220.030817,222.672256,32.962107,34.896566,66.872721,357.618440,662.381395,
utm_conflict,proposed_ppo,service_event_rate,semantic_success,s=1,1,870,0.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_event_rate,success,s=1,1,870,0.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_event_rate,quality_violation,s=1,1,870,0.580000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,proposed_ppo,service_event_rate,deadline_violation,s=1,1,870,0.580000,0.304598,0.460237,0.000000,0.000000,0.000000,1.000000,1.000000,
utm_conflict,proposed_ppo,service_event_rate,utm_conflict_violation,s=1,1,870,0.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_event_rate,resource_violation,s=1,1,870,0.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,proposed_ppo,service_semantic_utility,selected_service_level,s=2,2,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_accuracy_mean,s=0,0,541,0.360667,0.637566,0.068020,0.615385,0.615385,0.615385,0.615385,0.846154,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_accuracy_lcb,s=0,0,541,0.360667,0.528036,0.072403,0.504426,0.504426,0.504426,0.504426,0.750065,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_uncertainty,s=0,0,541,0.360667,0.380422,0.007576,0.357190,0.382893,0.382893,0.382893,0.382893,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_sample_count,s=0,0,541,0.360667,13.000000,0.000000,13.000000,13.000000,13.000000,13.000000,13.000000,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_payload_kb,s=0,0,541,0.360667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_quality_gap,s=0,0,541,0.360667,0.291964,0.072403,0.069935,0.315574,0.315574,0.315574,0.315574,
utm_conflict,ppo_without_lcb,service_semantic_utility,delay_s,s=0,0,541,0.360667,0.181613,0.041071,0.147595,0.152042,0.164948,0.196617,0.344039,
utm_conflict,ppo_without_lcb,service_semantic_utility,energy_j,s=0,0,541,0.360667,7.850000,0.000000,7.850000,7.850000,7.850000,7.850000,7.850000,
utm_conflict,ppo_without_lcb,service_event_rate,semantic_success,s=0,0,541,0.360667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_event_rate,success,s=0,0,541,0.360667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_event_rate,quality_violation,s=0,0,541,0.360667,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,ppo_without_lcb,service_event_rate,deadline_violation,s=0,0,541,0.360667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_event_rate,utm_conflict_violation,s=0,0,541,0.360667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_event_rate,resource_violation,s=0,0,541,0.360667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_accuracy_mean,s=1,1,956,0.637333,0.832687,0.190699,0.533605,0.615385,1.000000,1.000000,1.000000,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_accuracy_lcb,s=1,1,956,0.637333,0.594271,0.204526,0.355225,0.355225,0.771898,0.771898,0.771898,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_uncertainty,s=1,1,956,0.637333,0.412433,0.054339,0.049951,0.391401,0.391401,0.454021,0.454021,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_sample_count,s=1,1,956,0.637333,33.265690,168.407271,13.000000,13.000000,13.000000,13.000000,1508.000000,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_payload_kb,s=1,1,956,0.637333,1.181353,0.054511,0.740488,1.188101,1.188101,1.188401,1.188401,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_quality_gap,s=1,1,956,0.637333,0.225729,0.204526,0.048102,0.048102,0.048102,0.464775,0.464775,
utm_conflict,ppo_without_lcb,service_semantic_utility,delay_s,s=1,1,956,0.637333,1.957160,1.411690,0.845200,0.863190,1.012420,2.934688,4.952318,
utm_conflict,ppo_without_lcb,service_semantic_utility,energy_j,s=1,1,956,0.637333,203.984589,218.532590,34.896503,34.896555,58.940103,353.198189,662.381405,
utm_conflict,ppo_without_lcb,service_event_rate,semantic_success,s=1,1,956,0.637333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_event_rate,success,s=1,1,956,0.637333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_event_rate,quality_violation,s=1,1,956,0.637333,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,ppo_without_lcb,service_event_rate,deadline_violation,s=1,1,956,0.637333,0.277197,0.447614,0.000000,0.000000,0.000000,1.000000,1.000000,
utm_conflict,ppo_without_lcb,service_event_rate,utm_conflict_violation,s=1,1,956,0.637333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_event_rate,resource_violation,s=1,1,956,0.637333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_accuracy_mean,s=2,2,3,0.002000,0.937500,0.000000,0.937500,0.937500,0.937500,0.937500,0.937500,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_accuracy_lcb,s=2,2,3,0.002000,0.850023,0.000000,0.850023,0.850023,0.850023,0.850023,0.850023,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_uncertainty,s=2,2,3,0.002000,0.187703,0.000000,0.187703,0.187703,0.187703,0.187703,0.187703,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_sample_count,s=2,2,3,0.002000,64.000000,0.000000,64.000000,64.000000,64.000000,64.000000,64.000000,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_payload_kb,s=2,2,3,0.002000,154.495041,0.000000,154.495041,154.495041,154.495041,154.495041,154.495041,
utm_conflict,ppo_without_lcb,service_semantic_utility,semantic_quality_gap,s=2,2,3,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
utm_conflict,ppo_without_lcb,service_semantic_utility,delay_s,s=2,2,3,0.002000,4.164686,0.000707,4.163716,4.164338,4.164961,4.165171,4.165380,
utm_conflict,ppo_without_lcb,service_semantic_utility,energy_j,s=2,2,3,0.002000,268.832638,0.000707,268.831668,268.832290,268.832913,268.833123,268.833332,
utm_conflict,ppo_without_lcb,service_event_rate,semantic_success,s=2,2,3,0.002000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
utm_conflict,ppo_without_lcb,service_event_rate,success,s=2,2,3,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
