seed,task_id,service_level,risk_level,deadline_s,epsilon_k,sensed_snr_db,sinr_db,snr_bin,rate_mbps,distance_3d_m,path_loss_db,los_probability,payload_kb,tx_delay_s,arrival_delay_s,sense_delay_s,queue_delay_s,infer_delay_s,load_delay_s,utm_delay_s,delay_s,deadline_violation,semantic_accuracy_lcb,semantic_quality_gap,bandwidth_hz,power_w,cpu_share,gpu_share
45,0000249_00001_d_0000001_15,0,normal,3.3000000000000003,0.82,-17.518549,-21.5705,-5dB,0.000325,288.225933,159.399715,0.07419,0.0,0.0,0.0,0.0,0.089424,0.02,0.04,0.0,0.149424,0.0,0.566667,0.253333,32500.0,0.1,0.05,0.01
45,0000249_00001_d_0000001_15,1,normal,3.3000000000000003,0.82,-20.071274,-20.758126,-5dB,0.003529,288.225933,159.399715,0.07419,0.725847,1.684862,15.857602,0.16,0.089424,0.816,0.04,0.05,18.697888,1.0,0.666667,0.153333,292500.0,0.5,0.25,0.05
45,0000249_00001_d_0000001_15,2,normal,3.3000000000000003,0.82,-20.528849,-20.851432,-5dB,0.007677,288.225933,159.399715,0.07419,31.097949,33.186071,15.857602,0.36,0.089424,2.899429,0.38,0.05,52.822526,1.0,0.7,0.12,650000.0,1.0,0.55,0.35
45,0000276_02801_d_0000521_16,0,normal,5.5,0.65,-15.150867,-19.202818,-5dB,0.00056,278.471013,157.032034,0.077342,0.0,0.0,0.0,0.0,0.089424,0.02,0.04,0.0,0.149424,0.0,0.758621,0.0,32500.0,0.1,0.05,0.01
45,0000276_02801_d_0000521_16,1,normal,5.5,0.65,-17.703592,-18.390445,-5dB,0.006069,278.471013,157.032034,0.077342,0.709613,0.957817,15.310178,0.16,0.089424,0.816,0.04,0.05,17.423419,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
45,0000276_02801_d_0000521_16,2,normal,5.5,0.65,-18.161167,-18.483751,-5dB,0.013202,278.471013,157.032034,0.077342,33.289961,20.656234,15.310178,0.36,0.089424,2.899429,0.38,0.05,39.745265,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
45,0000333_02549_d_0000014_17,0,critical,5.5,0.78,-29.362723,-33.414674,-5dB,2.1e-05,524.116746,171.243889,0.043104,0.0,0.0,0.0,0.0,0.089424,0.02,0.04,0.0,0.149424,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
45,0000333_02549_d_0000014_17,1,critical,5.5,0.78,-32.373023,-32.695606,-5dB,0.000504,524.116746,171.243889,0.043104,1.027361,16.699467,29.032674,0.16,0.089424,0.272,0.04,0.05,46.343565,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
45,0000333_02549_d_0000014_17,2,critical,5.5,0.78,-32.373023,-32.695606,-5dB,0.000504,524.116746,171.243889,0.043104,37.48726,609.344777,29.032674,0.36,0.089424,2.255111,0.38,0.05,641.511986,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
45,0000162_00001_d_0000001_18,0,normal,5.5,0.65,-21.925545,-25.977497,-5dB,0.000118,472.70289,163.806712,0.046365,0.0,0.0,0.0,0.0,0.089424,0.02,0.04,0.0,0.149424,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
45,0000162_00001_d_0000001_18,1,normal,5.5,0.65,-24.478271,-25.165123,-5dB,0.001283,472.70289,163.806712,0.046365,0.709613,4.531936,26.167081,0.16,0.089424,0.816,0.04,0.05,31.854441,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
45,0000162_00001_d_0000001_18,2,normal,5.5,0.65,-24.935845,-25.258429,-5dB,0.00279,472.70289,163.806712,0.046365,33.289961,97.747221,26.167081,0.36,0.089424,2.899429,0.38,0.05,127.693154,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
45,0000330_00601_d_0000803_19,0,normal,3.3000000000000003,0.82,-17.112218,-21.164169,-5dB,0.000357,506.695581,158.993384,0.04411,0.0,0.0,0.0,0.0,0.089424,0.02,0.04,0.0,0.149424,0.0,0.671875,0.148125,32500.0,0.1,0.05,0.01
45,0000330_00601_d_0000803_19,1,normal,3.3000000000000003,0.82,-19.664943,-20.351795,-5dB,0.003874,506.695581,158.993384,0.04411,0.70485,1.490597,28.061903,0.16,0.089424,0.816,0.04,0.05,30.707924,1.0,0.78125,0.03875,292500.0,0.5,0.25,0.05
45,0000330_00601_d_0000803_19,2,normal,3.3000000000000003,0.82,-20.122518,-20.445101,-5dB,0.008426,506.695581,158.993384,0.04411,31.0457,30.183268,28.061903,0.36,0.089424,2.899429,0.38,0.05,62.024023,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
46,0000277_01601_d_0000547_0,0,normal,5.5,0.65,-9.649848,-13.701799,-5dB,0.001958,272.230473,151.531014,0.079547,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.567568,0.082432,32500.0,0.1,0.05,0.01
46,0000277_01601_d_0000547_0,1,normal,5.5,0.65,-12.202573,-12.889425,-5dB,0.021156,272.230473,151.531014,0.079547,0.727275,0.281619,14.959764,0.16,0.168376,0.816,0.04,0.05,16.475759,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
46,0000277_01601_d_0000547_0,2,normal,5.5,0.65,-12.660148,-12.982731,-5dB,0.046037,272.230473,151.531014,0.079547,33.008182,5.873553,14.959764,0.36,0.168376,2.899429,0.38,0.05,24.691121,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
46,0000360_07253_d_0000750_1,0,critical,5.5,0.78,-12.879973,-16.931924,-5dB,0.000941,294.040866,154.761139,0.072464,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.902494,0.0,32500.0,0.1,0.05,0.01
46,0000360_07253_d_0000750_1,1,critical,5.5,0.78,-15.890273,-16.212856,-5dB,0.022165,294.040866,154.761139,0.072464,1.029653,0.380558,16.183747,0.16,0.168376,0.272,0.04,0.05,17.254681,1.0,0.201814,0.578186,650000.0,1.0,0.4,0.15
46,0000360_07253_d_0000750_1,2,critical,5.5,0.78,-15.890273,-16.212856,-5dB,0.022165,294.040866,154.761139,0.072464,37.365825,13.810354,16.183747,0.36,0.168376,2.255111,0.38,0.05,33.207588,1.0,0.0,0.78,650000.0,1.0,0.7,0.45
46,0000244_05900_d_0000013_2,0,normal,3.3000000000000003,0.82,-23.785251,-27.837202,-5dB,7.7e-05,531.530647,165.666417,0.042702,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.432432,0.387568,32500.0,0.1,0.05,0.01
46,0000244_05900_d_0000013_2,1,normal,3.3000000000000003,0.82,-26.337976,-27.024828,-5dB,0.000836,531.530647,165.666417,0.042702,0.727275,7.123635,29.445746,0.16,0.168376,0.816,0.04,0.05,37.803757,1.0,0.432432,0.387568,292500.0,0.5,0.25,0.05
46,0000244_05900_d_0000013_2,2,normal,3.3000000000000003,0.82,-26.795551,-27.118134,-5dB,0.001819,531.530647,165.666417,0.042702,33.008182,148.647757,29.445746,0.36,0.168376,2.899429,0.38,0.05,181.951307,1.0,0.513514,0.306486,650000.0,1.0,0.55,0.35
46,0000072_02834_d_0000003_3,0,normal,5.5,0.65,-22.829588,-26.881539,-5dB,9.6e-05,453.812858,164.710754,0.047819,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.671875,0.0,32500.0,0.1,0.05,0.01
46,0000072_02834_d_0000003_3,1,normal,5.5,0.65,-25.382313,-26.069165,-5dB,0.001042,453.812858,164.710754,0.047819,0.70485,5.541646,25.113699,0.16,0.168376,0.816,0.04,0.05,31.889721,1.0,0.78125,0.0,292500.0,0.5,0.25,0.05
46,0000072_02834_d_0000003_3,2,normal,5.5,0.65,-25.839888,-26.162471,-5dB,0.002266,453.812858,164.710754,0.047819,31.0457,112.221359,25.113699,0.36,0.168376,2.899429,0.38,0.05,141.192862,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
46,0000069_02163_d_0000006_4,0,normal,5.5,0.65,-14.871439,-18.92339,-5dB,0.000597,477.413788,156.752606,0.046026,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.758621,0.0,32500.0,0.1,0.05,0.01
46,0000069_02163_d_0000006_4,1,normal,5.5,0.65,-17.424164,-18.111016,-5dB,0.006469,477.413788,156.752606,0.046026,0.709613,0.898558,26.42973,0.16,0.168376,0.816,0.04,0.05,28.562664,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
46,0000069_02163_d_0000006_4,2,normal,5.5,0.65,-17.881739,-18.204323,-5dB,0.014073,477.413788,156.752606,0.046026,33.289961,19.378068,26.42973,0.36,0.168376,2.899429,0.38,0.05,49.665602,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
46,0000155_00401_d_0000001_5,0,critical,5.5,0.78,-7.623229,-11.67518,-5dB,0.003084,256.713271,149.504395,0.085791,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.902494,0.0,32500.0,0.1,0.05,0.01
46,0000155_00401_d_0000001_5,1,critical,5.5,0.78,-10.633529,-10.956112,-5dB,0.072378,256.713271,149.504395,0.085791,1.029653,0.116539,14.087656,0.16,0.168376,0.272,0.04,0.05,14.894571,1.0,0.201814,0.578186,650000.0,1.0,0.4,0.15
46,0000155_00401_d_0000001_5,2,critical,5.5,0.78,-10.633529,-10.956112,-5dB,0.072378,256.713271,149.504395,0.085791,37.365825,4.229176,14.087656,0.36,0.168376,2.255111,0.38,0.05,21.530318,1.0,0.0,0.78,650000.0,1.0,0.7,0.45
46,0000291_00201_d_0000869_6,0,normal,5.5,0.65,-10.940731,-14.992682,-5dB,0.001462,263.11961,152.821897,0.08307,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
46,0000291_00201_d_0000869_6,1,normal,5.5,0.65,-13.493456,-14.180308,-5dB,0.015816,263.11961,152.821897,0.08307,0.709613,0.367541,14.447855,0.16,0.168376,0.816,0.04,0.05,16.049772,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
46,0000291_00201_d_0000869_6,2,normal,5.5,0.65,-13.951031,-14.273614,-5dB,0.034414,263.11961,152.821897,0.08307,33.289961,7.924467,14.447855,0.36,0.168376,2.899429,0.38,0.05,26.230126,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
46,0000129_02411_d_0000138_7,0,normal,3.3000000000000003,0.82,-18.416183,-22.468134,-5dB,0.000265,476.322202,160.297349,0.046104,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.671875,0.148125,32500.0,0.1,0.05,0.01
46,0000129_02411_d_0000138_7,1,normal,3.3000000000000003,0.82,-20.968908,-21.65576,-5dB,0.002872,476.322202,160.297349,0.046104,0.70485,2.010208,26.368872,0.16,0.168376,0.816,0.04,0.05,29.613455,1.0,0.78125,0.03875,292500.0,0.5,0.25,0.05
46,0000129_02411_d_0000138_7,2,normal,3.3000000000000003,0.82,-21.426483,-21.749066,-5dB,0.006248,476.322202,160.297349,0.046104,31.0457,40.705932,26.368872,0.36,0.168376,2.899429,0.38,0.05,70.932608,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
46,0000069_02163_d_0000006_8,0,normal,3.3000000000000003,0.82,-26.038904,-30.090856,-5dB,4.6e-05,483.978916,167.920071,0.04557,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.758621,0.061379,32500.0,0.1,0.05,0.01
46,0000069_02163_d_0000006_8,1,normal,3.3000000000000003,0.82,-28.591629,-29.278482,-5dB,0.000498,483.978916,167.920071,0.04557,0.709613,11.673893,26.795729,0.16,0.168376,0.816,0.04,0.05,39.703998,1.0,0.804598,0.015402,292500.0,0.5,0.25,0.05
46,0000069_02163_d_0000006_8,2,normal,3.3000000000000003,0.82,-29.049204,-29.371788,-5dB,0.001083,483.978916,167.920071,0.04557,33.289961,251.793741,26.795729,0.36,0.168376,2.899429,0.38,0.05,282.447274,1.0,0.804598,0.015402,650000.0,1.0,0.55,0.35
46,0000242_05059_d_0000015_9,0,critical,5.5,0.78,-20.537958,-24.589909,-5dB,0.000163,441.083981,162.419124,0.048897,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
46,0000242_05059_d_0000015_9,1,critical,5.5,0.78,-23.548258,-23.870841,-5dB,0.003838,441.083981,162.419124,0.048897,1.027361,2.192797,24.403696,0.16,0.168376,0.272,0.04,0.05,27.286869,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
46,0000242_05059_d_0000015_9,2,critical,5.5,0.78,-23.548258,-23.870841,-5dB,0.003838,441.083981,162.419124,0.048897,37.48726,80.012703,24.403696,0.36,0.168376,2.255111,0.38,0.05,107.629885,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
46,0000289_03001_d_0000826_10,0,normal,5.5,0.65,-12.7293,-16.781251,-5dB,0.000974,250.460188,154.610466,0.088666,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
46,0000289_03001_d_0000826_10,1,normal,5.5,0.65,-15.282025,-15.968877,-5dB,0.010543,250.460188,154.610466,0.088666,0.709613,0.55136,13.735858,0.16,0.168376,0.816,0.04,0.05,15.521594,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
46,0000289_03001_d_0000826_10,2,normal,5.5,0.65,-15.7396,-16.062183,-5dB,0.022938,250.460188,154.610466,0.088666,33.289961,11.88929,13.735858,0.36,0.168376,2.899429,0.38,0.05,29.482951,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
46,0000291_02201_d_0000879_11,0,normal,3.3000000000000003,0.82,-14.38766,-18.439611,-5dB,0.000667,305.785637,156.268826,0.069282,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.671875,0.148125,32500.0,0.1,0.05,0.01
46,0000291_02201_d_0000879_11,1,normal,3.3000000000000003,0.82,-16.940385,-17.627237,-5dB,0.007225,305.785637,156.268826,0.069282,0.70485,0.799159,16.842119,0.16,0.168376,0.816,0.04,0.05,18.875653,1.0,0.78125,0.03875,292500.0,0.5,0.25,0.05
46,0000291_02201_d_0000879_11,2,normal,3.3000000000000003,0.82,-17.39796,-17.720543,-5dB,0.015718,305.785637,156.268826,0.069282,31.0457,16.180895,16.842119,0.36,0.168376,2.899429,0.38,0.05,36.880818,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
46,0000194_00200_d_0000120_12,0,normal,3.3000000000000003,0.82,-24.967721,-29.019672,-5dB,5.9e-05,574.562426,166.848887,0.040634,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.758621,0.061379,32500.0,0.1,0.05,0.01
46,0000194_00200_d_0000120_12,1,normal,3.3000000000000003,0.82,-27.520446,-28.207298,-5dB,0.000637,574.562426,166.848887,0.040634,0.709613,9.123658,31.842687,0.16,0.168376,0.816,0.04,0.05,42.200721,1.0,0.804598,0.015402,292500.0,0.5,0.25,0.05
46,0000194_00200_d_0000120_12,2,normal,3.3000000000000003,0.82,-27.978021,-28.300604,-5dB,0.001386,574.562426,166.848887,0.040634,33.289961,196.78713,31.842687,0.36,0.168376,2.899429,0.38,0.05,232.487622,1.0,0.804598,0.015402,650000.0,1.0,0.55,0.35
46,0000327_03001_d_0000726_13,0,critical,5.5,0.78,-21.485995,-25.537946,-5dB,0.000131,495.868055,163.367161,0.044783,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.902494,0.0,32500.0,0.1,0.05,0.01
46,0000327_03001_d_0000726_13,1,critical,5.5,0.78,-24.496295,-24.818878,-5dB,0.003087,495.868055,163.367161,0.044783,1.029653,2.732725,27.458449,0.16,0.168376,0.272,0.04,0.05,30.88155,1.0,0.201814,0.578186,650000.0,1.0,0.4,0.15
46,0000327_03001_d_0000726_13,2,critical,5.5,0.78,-24.496295,-24.818878,-5dB,0.003087,495.868055,163.367161,0.044783,37.365825,99.169792,27.458449,0.36,0.168376,2.255111,0.38,0.05,129.841729,1.0,0.0,0.78,650000.0,1.0,0.7,0.45
46,0000356_03921_d_0000649_14,0,normal,3.3000000000000003,0.82,-15.373726,-19.425677,-5dB,0.000532,487.528715,157.254892,0.045329,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.432432,0.387568,32500.0,0.1,0.05,0.01
46,0000356_03921_d_0000649_14,1,normal,3.3000000000000003,0.82,-17.926451,-18.613303,-5dB,0.005768,487.528715,157.254892,0.045329,0.727275,1.032976,26.993612,0.16,0.168376,0.816,0.04,0.05,29.260963,1.0,0.432432,0.387568,292500.0,0.5,0.25,0.05
46,0000356_03921_d_0000649_14,2,normal,3.3000000000000003,0.82,-18.384026,-18.706609,-5dB,0.012546,487.528715,157.254892,0.045329,33.008182,21.552272,26.993612,0.36,0.168376,2.899429,0.38,0.05,52.403688,1.0,0.513514,0.306486,650000.0,1.0,0.55,0.35
46,0000301_01001_d_0000161_15,0,normal,5.5,0.65,-12.89695,-16.948901,-5dB,0.000937,257.340801,154.778116,0.085515,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.671875,0.0,32500.0,0.1,0.05,0.01
46,0000301_01001_d_0000161_15,1,normal,5.5,0.65,-15.449675,-16.136527,-5dB,0.010149,257.340801,154.778116,0.085515,0.70485,0.568947,14.122949,0.16,0.168376,0.816,0.04,0.05,15.926271,1.0,0.78125,0.0,292500.0,0.5,0.25,0.05
46,0000301_01001_d_0000161_15,2,normal,5.5,0.65,-15.90725,-16.229833,-5dB,0.022079,257.340801,154.778116,0.085515,31.0457,11.51886,14.122949,0.36,0.168376,2.899429,0.38,0.05,29.499613,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
46,0000249_00603_d_0000003_16,0,normal,5.5,0.65,-13.485336,-17.537287,-5dB,0.000819,247.453738,155.366502,0.090133,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.567568,0.082432,32500.0,0.1,0.05,0.01
46,0000249_00603_d_0000003_16,1,normal,5.5,0.65,-16.038061,-16.724913,-5dB,0.008876,247.453738,155.366502,0.090133,0.727275,0.671205,13.566634,0.16,0.168376,0.816,0.04,0.05,15.472215,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
46,0000249_00603_d_0000003_16,2,normal,5.5,0.65,-16.495636,-16.818219,-5dB,0.01931,247.453738,155.366502,0.090133,33.008182,14.003117,13.566634,0.36,0.168376,2.899429,0.38,0.05,31.427556,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
46,0000356_01961_d_0000639_17,0,critical,5.5,0.78,-22.593217,-26.645168,-5dB,0.000101,510.332211,164.474384,0.043892,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
46,0000356_01961_d_0000639_17,1,critical,5.5,0.78,-25.603517,-25.9261,-5dB,0.002393,510.332211,164.474384,0.043892,1.027361,3.517139,28.264566,0.16,0.168376,0.272,0.04,0.05,32.472081,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
46,0000356_01961_d_0000639_17,2,critical,5.5,0.78,-25.603517,-25.9261,-5dB,0.002393,510.332211,164.474384,0.043892,37.48726,128.336446,28.264566,0.36,0.168376,2.255111,0.38,0.05,159.814499,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
46,0000356_00589_d_0000632_18,0,normal,5.5,0.65,-21.465868,-25.517819,-5dB,0.000131,451.609728,163.347034,0.048,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.432432,0.217568,32500.0,0.1,0.05,0.01
46,0000356_00589_d_0000632_18,1,normal,5.5,0.65,-24.018593,-24.705445,-5dB,0.001426,451.609728,163.347034,0.048,0.727275,4.178946,24.990822,0.16,0.168376,0.816,0.04,0.05,30.404144,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
46,0000356_00589_d_0000632_18,2,normal,5.5,0.65,-24.476168,-24.798751,-5dB,0.003101,451.609728,163.347034,0.048,33.008182,87.200103,24.990822,0.36,0.168376,2.899429,0.38,0.05,116.048729,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
46,0000162_00001_d_0000001_19,0,normal,3.3000000000000003,0.82,-19.312277,-23.364228,-5dB,0.000216,460.907861,161.193443,0.047254,0.0,0.0,0.0,0.0,0.168376,0.02,0.04,0.0,0.228376,0.0,0.671875,0.148125,32500.0,0.1,0.05,0.01
46,0000162_00001_d_0000001_19,1,normal,3.3000000000000003,0.82,-21.865002,-22.551854,-5dB,0.002338,460.907861,161.193443,0.047254,0.70485,2.469308,25.509382,0.16,0.168376,0.816,0.04,0.05,29.213065,1.0,0.78125,0.03875,292500.0,0.5,0.25,0.05
46,0000162_00001_d_0000001_19,2,normal,3.3000000000000003,0.82,-22.322576,-22.64516,-5dB,0.005086,460.907861,161.193443,0.047254,31.0457,50.003199,25.509382,0.36,0.168376,2.899429,0.38,0.05,79.370386,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
47,0000335_05685_d_0000072_0,0,normal,5.5,0.65,-12.194261,-16.246213,-5dB,0.0011,294.90408,154.075428,0.072217,0.0,0.0,0.0,0.0,0.09742,0.02,0.04,0.0,0.15742,0.0,0.758621,0.0,32500.0,0.1,0.05,0.01
47,0000335_05685_d_0000072_0,1,normal,5.5,0.65,-14.746986,-15.433839,-5dB,0.011906,294.90408,154.075428,0.072217,0.709613,0.488243,16.232152,0.16,0.09742,0.816,0.04,0.05,17.883816,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
47,0000335_05685_d_0000072_0,2,normal,5.5,0.65,-15.204561,-15.527145,-5dB,0.025904,294.90408,154.075428,0.072217,33.289961,10.527904,16.232152,0.36,0.09742,2.899429,0.38,0.05,30.546905,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
47,0000295_00200_d_0000022_1,0,critical,5.5,0.78,-7.539744,-11.591695,-5dB,0.003142,275.146292,149.42091,0.078497,0.0,0.0,0.0,0.0,0.09742,0.02,0.04,0.0,0.15742,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
47,0000295_00200_d_0000022_1,1,critical,5.5,0.78,-10.550044,-10.872627,-5dB,0.073729,275.146292,149.42091,0.078497,1.027361,0.114149,15.123512,0.16,0.09742,0.272,0.04,0.05,15.857082,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
47,0000295_00200_d_0000022_1,2,critical,5.5,0.78,-10.550044,-10.872627,-5dB,0.073729,275.146292,149.42091,0.078497,37.48726,4.165174,15.123512,0.36,0.09742,2.255111,0.38,0.05,22.431218,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
47,0000280_02801_d_0000626_2,0,normal,5.5,0.65,-21.609784,-25.661735,-5dB,0.000127,548.310501,163.49095,0.041845,0.0,0.0,0.0,0.0,0.09742,0.02,0.04,0.0,0.15742,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
47,0000280_02801_d_0000626_2,1,normal,5.5,0.65,-24.162509,-24.849361,-5dB,0.001379,548.310501,163.49095,0.041845,0.709613,4.214609,30.380529,0.16,0.09742,0.816,0.04,0.05,35.758559,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
47,0000280_02801_d_0000626_2,2,normal,5.5,0.65,-24.620084,-24.942667,-5dB,0.003,548.310501,163.49095,0.041845,33.289961,90.902732,30.380529,0.36,0.09742,2.899429,0.38,0.05,125.07011,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
47,0000360_06665_d_0000747_3,0,normal,3.3000000000000003,0.82,-16.274643,-20.326595,-5dB,0.000433,471.861836,158.15581,0.046426,0.0,0.0,0.0,0.0,0.09742,0.02,0.04,0.0,0.15742,0.0,0.566667,0.253333,32500.0,0.1,0.05,0.01
47,0000360_06665_d_0000747_3,1,normal,3.3000000000000003,0.82,-18.827368,-19.514221,-5dB,0.004693,471.861836,158.15581,0.046426,0.725847,1.266992,26.120187,0.16,0.09742,0.816,0.04,0.05,28.550599,1.0,0.666667,0.153333,292500.0,0.5,0.25,0.05
47,0000360_06665_d_0000747_3,2,normal,3.3000000000000003,0.82,-19.284943,-19.607527,-5dB,0.010209,471.861836,158.15581,0.046426,31.097949,24.954711,26.120187,0.36,0.09742,2.899429,0.38,0.05,54.861747,1.0,0.7,0.12,650000.0,1.0,0.55,0.35
47,0000323_02601_d_0000645_4,0,normal,5.5,0.65,-21.604822,-25.656773,-5dB,0.000127,475.199666,163.485988,0.046184,0.0,0.0,0.0,0.0,0.09742,0.02,0.04,0.0,0.15742,0.0,0.758621,0.0,32500.0,0.1,0.05,0.01
47,0000323_02601_d_0000645_4,1,normal,5.5,0.65,-24.157547,-24.844399,-5dB,0.001381,475.199666,163.485988,0.046184,0.709613,4.209805,26.306287,0.16,0.09742,0.816,0.04,0.05,31.679512,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
47,0000323_02601_d_0000645_4,2,normal,5.5,0.65,-24.615122,-24.937705,-5dB,0.003003,475.199666,163.485988,0.046184,33.289961,90.7991,26.306287,0.36,0.09742,2.899429,0.38,0.05,120.892236,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
47,0000327_01001_d_0000716_5,0,critical,5.5,0.78,-8.806929,-12.858881,-5dB,0.002367,232.779159,150.688096,0.098211,0.0,0.0,0.0,0.0,0.09742,0.02,0.04,0.0,0.15742,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
47,0000327_01001_d_0000716_5,1,critical,5.5,0.78,-11.817229,-12.139813,-5dB,0.055612,232.779159,150.688096,0.098211,1.027361,0.151338,12.739815,0.16,0.09742,0.272,0.04,0.05,13.510573,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
47,0000327_01001_d_0000716_5,2,critical,5.5,0.78,-11.817229,-12.139813,-5dB,0.055612,232.779159,150.688096,0.098211,37.48726,5.52215,12.739815,0.36,0.09742,2.255111,0.38,0.05,21.404496,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
47,0000103_04122_d_0000033_6,0,normal,5.5,0.65,-3.229514,-7.281465,-5dB,0.008038,205.167819,145.11068,0.119035,0.0,0.0,0.0,0.0,0.09742,0.02,0.04,0.0,0.15742,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
47,0000103_04122_d_0000033_6,1,normal,5.5,0.65,-5.782239,-6.469091,-5dB,0.085801,205.167819,145.11068,0.119035,0.709613,0.067752,11.179489,0.16,0.09742,0.816,0.04,0.05,12.410661,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
47,0000103_04122_d_0000033_6,2,normal,5.5,0.65,-6.239814,-6.562397,-5dB,0.186994,205.167819,145.11068,0.119035,33.289961,1.458394,11.179489,0.36,0.09742,2.899429,0.38,0.05,16.424732,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
47,0000330_03001_d_0000815_7,0,normal,5.5,0.65,-20.355373,-24.407324,-5dB,0.00017,469.62778,162.23654,0.046591,0.0,0.0,0.0,0.0,0.09742,0.02,0.04,0.0,0.15742,0.0,0.671875,0.0,32500.0,0.1,0.05,0.01
47,0000330_03001_d_0000815_7,1,normal,5.5,0.65,-22.908098,-23.59495,-5dB,0.00184,469.62778,162.23654,0.046591,0.70485,3.137822,25.995622,0.16,0.09742,0.816,0.04,0.05,30.296865,1.0,0.78125,0.0,292500.0,0.5,0.25,0.05
47,0000330_03001_d_0000815_7,2,normal,5.5,0.65,-23.365673,-23.688256,-5dB,0.004003,469.62778,162.23654,0.046591,31.0457,63.541333,25.995622,0.36,0.09742,2.899429,0.38,0.05,93.323804,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
