policy,scenario,episodes,tasks,semantic_success_rate,task_success_rate,average_accuracy,average_accuracy_mean,average_uncertainty,average_delay,average_energy,average_payload_kb,average_semantic_payload_kb,average_semantic_quality_gap,average_epsilon_k,failed_epsilon_k_mean,failed_epsilon_k_min,failed_epsilon_k_max,average_q_quality,average_q_deadline,average_q_energy,average_q_risk,average_q_utm,average_mobility_energy_j,average_arrival_delay_s,average_coverage_gain,average_utm_conflict_risk,payload_reduction_vs_always_image,quality_violation_rate,deadline_violation_rate,battery_violation_rate,resource_violation_rate,airspace_conflict_rate,utm_constraint_violation_rate,utm_conflict_violation_rate,service_level_0_ratio,service_level_1_ratio,service_level_2_ratio,service_level_3_ratio,semantic_path_cache_ratio,semantic_path_token_ratio,semantic_path_image_ratio,semantic_path_defer_ratio,semantic_path_cache_update_ratio,semantic_path_reject_ratio,admission_success_rate,admitted_task_success_rate,reject_ratio,correct_reject_ratio,wrong_reject_ratio,reject_feasible_ratio,average_expected_saved_energy_j,average_expected_saved_delay_s,infeasibility_aware_utility,cache_eligible_ratio,joint_feasible_selection_ratio,deadline_infeasible_selection_ratio,utm_infeasible_selection_ratio,average_selected_path_deadline_slack_s,average_q_defer,average_q_cache_stale,expert_path_agreement_rate,expert_path_cache_ratio,expert_path_token_ratio,expert_path_image_ratio,expert_path_defer_ratio,expert_path_cache_update_ratio,expert_mobility_agreement_rate,mobility_stay_ratio,mobility_serve_task_ratio,mobility_reposition_ratio,mobility_avoid_conflict_ratio,mobility_return_base_ratio,utm_safe_service_ratio,oracle_path_feasible_ratio,oracle_mobility_feasible_ratio,infeasible_oracle_ratio,selected_mobility_deadline_infeasible_ratio,selected_mobility_utm_infeasible_ratio,bottleneck_none_ratio,bottleneck_semantic_quality_ratio,bottleneck_queue_delay_ratio,bottleneck_tx_delay_ratio,bottleneck_resource_ratio,bottleneck_mobility_ratio,bottleneck_utm_ratio,bottleneck_expired_ratio,average_defer_count,bc_loss,average_reward,seed,benchmark_policy,variant_kind
always_semantic_token,edge_overload_soft,50,499,0.799599,0.152305,0.668175,0.861804,0.359806,3.904626,664.760082,0.845168,0.845168,0.027706,0.537287,0.552,0.552,0.552,0.249187,0.0,1530.308237,0.0,0.0,595.93499,2.72864,0.082971,0.651983,0.994773,0.200401,0.647295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.152305,0.152305,0.0,0.0,0.0,0.0,0.0,0.0,-0.49499,0.180361,0.352705,0.647295,0.0,-0.690197,0.0,0.0,0.352705,0.118236,0.352705,0.0,0.0,0.0,0.340681,0.0,1.0,0.0,0.0,0.0,1.0,0.470942,0.697395,0.302605,0.647295,0.0,0.352705,0.0,0.0,0.0,0.142285,0.50501,0.0,0.0,0.0,0.0,-0.72306,0,always_semantic_token,heuristic
always_image,edge_overload_soft,50,500,0.056,0.0,0.287881,0.528053,0.759408,5.376932,603.797267,161.693462,161.693462,0.275561,0.550859,0.551883,0.5336,0.552,1.545443,0.730265,1259.757464,0.0,0.0,391.617646,1.793121,0.055501,0.673701,0.0,0.944,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,0.008,0.012,0.95,0.0,-2.243432,0.0,0.0,0.0,0.004,0.67,0.0,0.0,0.0,0.136,0.0,1.0,0.0,0.0,0.0,1.0,0.674,0.788,0.212,0.95,0.0,0.012,0.462,0.0,0.0,0.31,0.216,0.0,0.0,0.0,0.0,-3.004292,0,always_image,heuristic
semantic_greedy,edge_overload_soft,50,500,0.074,0.01,0.291741,0.527668,0.753113,5.209153,595.002406,149.968633,149.968633,0.274466,0.550638,0.552,0.552,0.552,1.542588,0.593597,1238.49593,0.0,0.0,395.826206,1.811677,0.055548,0.670261,0.072513,0.926,0.938,0.0,0.0,0.0,0.0,0.0,0.002,0.072,0.926,0.0,0.002,0.072,0.926,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.928,0.018,0.022,0.938,0.0,-2.077993,0.0,0.018,0.008,0.008,0.658,0.0,0.0,0.0,0.146,0.002,0.998,0.0,0.0,0.0,1.0,0.666,0.788,0.212,0.938,0.0,0.022,0.464,0.0,0.0,0.288,0.226,0.0,0.0,0.0,0.0,-2.911444,0,semantic_greedy,heuristic
lyapunov_greedy,edge_overload_soft,50,500,0.0,0.0,0.20325,0.343126,0.700361,0.259043,85.85,0.0,0.0,0.348271,0.551522,0.551522,0.5336,0.552,1.91066,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.940457,0.0,5.5,0.0,0.0,0.314,0.0,0.0,0.0,0.698,1.0,0.0,0.0,0.0,0.0,0.0,0.314,0.79,0.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.086149,0,lyapunov_greedy,heuristic
ppo,edge_overload_soft,50,590,0.227119,0.132203,0.242975,0.358228,0.797363,1.066713,158.857758,0.385285,0.385285,0.339863,0.537186,0.53824,0.5336,0.552,1.772617,0.769097,420.964295,0.0,0.0,135.084035,0.617306,-0.017308,0.142278,0.0,0.772881,0.120339,0.0,0.0,0.0,0.0,0.0,0.00339,0.408475,0.0,0.0,0.00339,0.408475,0.0,0.0,0.0,0.588136,0.720339,0.320988,0.588136,0.588136,0.0,0.588136,28.335763,0.106808,0.6,0.281356,0.833898,0.166102,0.0,0.697312,0.0,0.0,0.798305,0.205085,0.242373,0.0,0.0,0.0,0.618644,0.591525,0.027119,0.0,0.381356,0.0,1.0,0.411864,0.628814,0.371186,0.094915,0.0,0.245763,0.0,0.0,0.0,0.0,0.166102,0.0,0.232203,0.0,0.131933,0.241981,0,semantic_path_two_timescale_ppo,rl
always_cache,edge_overload_soft,50,500,0.0,0.0,0.20325,0.343126,0.700361,0.258712,85.85,0.0,0.0,0.348271,0.551522,0.551522,0.5336,0.552,1.91066,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934288,0.0,5.5,0.0,0.0,0.314,0.0,0.0,0.0,0.698,1.0,0.0,0.0,0.0,0.0,0.0,0.314,0.79,0.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.086082,1,always_cache,heuristic
always_semantic_token,edge_overload_soft,50,499,0.799599,0.150301,0.668755,0.861731,0.358713,3.910741,666.166605,0.844658,0.844658,0.027706,0.537287,0.552,0.552,0.552,0.249187,0.0,1530.318718,0.0,0.0,597.34151,2.73508,0.083502,0.648882,0.994776,0.200401,0.649299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.150301,0.150301,0.0,0.0,0.0,0.0,0.0,0.0,-0.498998,0.180361,0.350701,0.649299,0.0,-0.706332,0.0,0.0,0.350701,0.118236,0.350701,0.0,0.0,0.0,0.338677,0.0,1.0,0.0,0.0,0.0,1.0,0.468938,0.695391,0.304609,0.649299,0.0,0.350701,0.0,0.0,0.0,0.138277,0.511022,0.0,0.0,0.0,0.0,-0.729773,1,always_semantic_token,heuristic
always_image,edge_overload_soft,50,500,0.056,0.0,0.287881,0.528053,0.759408,5.372885,602.964308,161.693462,161.693462,0.275561,0.550859,0.551883,0.5336,0.552,1.545443,0.729901,1253.212019,0.0,0.0,390.784589,1.789307,0.055582,0.673575,0.0,0.944,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,0.008,0.012,0.95,0.0,-2.245885,0.0,0.0,0.0,0.004,0.668,0.0,0.0,0.0,0.136,0.0,1.0,0.0,0.0,0.0,1.0,0.672,0.788,0.212,0.95,0.0,0.012,0.462,0.0,0.0,0.314,0.212,0.0,0.0,0.0,0.0,-3.00315,1,always_image,heuristic
semantic_greedy,edge_overload_soft,50,500,0.074,0.01,0.291741,0.527668,0.753113,5.205005,594.169345,149.968633,149.968633,0.274466,0.550638,0.552,0.552,0.552,1.542588,0.592543,1231.949712,0.0,0.0,394.993148,1.807862,0.055629,0.670136,0.072513,0.926,0.938,0.0,0.0,0.0,0.0,0.0,0.002,0.072,0.926,0.0,0.002,0.072,0.926,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.928,0.018,0.022,0.938,0.0,-2.080345,0.0,0.018,0.008,0.008,0.656,0.0,0.0,0.0,0.146,0.002,0.998,0.0,0.0,0.0,1.0,0.664,0.788,0.212,0.938,0.0,0.022,0.464,0.0,0.0,0.292,0.222,0.0,0.0,0.0,0.0,-2.910281,1,semantic_greedy,heuristic
lyapunov_greedy,edge_overload_soft,50,500,0.0,0.0,0.20325,0.343126,0.700361,0.258712,85.85,0.0,0.0,0.348271,0.551522,0.551522,0.5336,0.552,1.91066,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934288,0.0,5.5,0.0,0.0,0.314,0.0,0.0,0.0,0.698,1.0,0.0,0.0,0.0,0.0,0.0,0.314,0.79,0.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.086082,1,lyapunov_greedy,heuristic
ppo,edge_overload_soft,50,587,0.284497,0.165247,0.287405,0.407343,0.753859,1.107858,161.572184,0.423889,0.423889,0.310843,0.536923,0.538244,0.5336,0.552,1.533281,0.303032,271.895908,0.0,0.0,136.105003,0.621974,-0.011024,0.167664,0.0,0.715503,0.129472,0.0,0.0,0.0,0.0,0.0,0.003407,0.46167,0.0,0.0,0.003407,0.46167,0.0,0.0,0.0,0.534923,0.70017,0.355311,0.534923,0.534923,0.0,0.534923,25.496899,0.088751,0.570698,0.303237,0.807496,0.192504,0.0,0.511501,0.0,0.0,0.785349,0.218058,0.269165,0.0,0.0,0.0,0.568995,0.53833,0.030664,0.0,0.431005,0.0,1.0,0.465077,0.650767,0.349233,0.112436,0.0,0.272572,0.0,0.0,0.0,0.0,0.192504,0.0,0.214651,0.0,0.133566,0.339996,1,semantic_path_two_timescale_ppo,rl
always_cache,edge_overload_soft,50,500,0.0,0.0,0.200368,0.339344,0.700898,0.258647,85.85,0.0,0.0,0.35119,0.551558,0.551558,0.5336,0.552,1.922528,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.937353,0.0,5.5,0.0,0.0,0.314,0.0,0.0,0.0,0.698,1.0,0.0,0.0,0.0,0.0,0.0,0.314,0.792,0.208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.086069,2,always_cache,heuristic
always_semantic_token,edge_overload_soft,50,499,0.799599,0.152305,0.669848,0.863093,0.358549,3.916605,667.462529,0.844767,0.844767,0.026867,0.537287,0.552,0.552,0.552,0.241631,0.0,1533.809258,0.0,0.0,598.637436,2.741014,0.084039,0.646265,0.994775,0.200401,0.647295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.152305,0.152305,0.0,0.0,0.0,0.0,0.0,0.0,-0.49499,0.176353,0.352705,0.647295,0.0,-0.692657,0.0,0.0,0.352705,0.114228,0.352705,0.0,0.0,0.0,0.340681,0.0,1.0,0.0,0.0,0.0,1.0,0.466934,0.699399,0.300601,0.647295,0.0,0.352705,0.0,0.0,0.0,0.134269,0.513026,0.0,0.0,0.0,0.0,-0.721808,2,always_semantic_token,heuristic
always_image,edge_overload_soft,50,500,0.054,0.0,0.296561,0.546352,0.760651,5.365521,601.790541,161.6854,161.6854,0.266463,0.550896,0.551883,0.5336,0.552,1.490436,0.714341,1250.0309,0.0,0.0,389.712437,1.784398,0.055923,0.675831,0.0,0.946,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,0.008,0.012,0.95,0.0,-2.235521,0.0,0.0,0.0,0.004,0.668,0.0,0.0,0.0,0.136,0.0,1.0,0.0,0.0,0.0,1.0,0.672,0.79,0.21,0.95,0.0,0.012,0.444,0.0,0.0,0.326,0.218,0.0,0.0,0.0,0.0,-2.983191,2,always_image,heuristic
semantic_greedy,edge_overload_soft,50,500,0.072,0.01,0.300421,0.545967,0.754338,5.203324,593.359791,150.29093,150.29093,0.265368,0.550675,0.552,0.552,0.552,1.487581,0.579534,1229.133557,0.0,0.0,393.920997,1.802953,0.05597,0.672392,0.070473,0.928,0.938,0.0,0.0,0.0,0.0,0.0,0.002,0.07,0.928,0.0,0.002,0.07,0.928,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.928,0.018,0.022,0.938,0.0,-2.075664,0.0,0.018,0.008,0.008,0.656,0.0,0.0,0.0,0.146,0.002,0.998,0.0,0.0,0.0,1.0,0.664,0.79,0.21,0.938,0.0,0.022,0.446,0.0,0.0,0.304,0.228,0.0,0.0,0.0,0.0,-2.892266,2,semantic_greedy,heuristic
lyapunov_greedy,edge_overload_soft,50,500,0.0,0.0,0.200368,0.339344,0.700898,0.258647,85.85,0.0,0.0,0.35119,0.551558,0.551558,0.5336,0.552,1.922528,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.937353,0.0,5.5,0.0,0.0,0.314,0.0,0.0,0.0,0.698,1.0,0.0,0.0,0.0,0.0,0.0,0.314,0.792,0.208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.086069,2,lyapunov_greedy,heuristic
ppo,edge_overload_soft,50,587,0.270869,0.158433,0.272792,0.386365,0.765273,0.933245,123.959474,0.401767,0.401767,0.321,0.536735,0.537899,0.5336,0.552,1.647331,0.0,0.0,0.0,0.0,97.637585,0.445842,-0.02094,0.143105,0.0,0.729131,0.112436,0.0,0.0,0.0,0.0,0.0,0.003407,0.437819,0.0,0.0,0.003407,0.437819,0.0,0.0,0.0,0.558773,0.717206,0.359073,0.558773,0.558773,0.0,0.558773,27.80247,0.101121,0.60477,0.30494,0.800681,0.199319,0.0,0.520053,0.0,0.0,0.770017,0.23339,0.238501,0.0,0.0,0.0,0.562181,0.562181,0.0,0.0,0.437819,0.0,1.0,0.441227,0.643952,0.356048,0.112436,0.0,0.241908,0.0,0.0,0.0,0.0,0.199319,0.0,0.20954,0.0,0.126079,0.388736,2,semantic_path_two_timescale_ppo,rl
always_cache,utm_conflict,50,250,0.0,0.0,0.388154,0.483692,0.373654,0.203222,85.85,0.0,0.0,0.431846,0.82,0.82,0.82,0.82,1.147853,0.0,0.0,1.176,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188378,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.074984,0,always_cache,heuristic
always_semantic_token,utm_conflict,50,250,0.0,0.0,0.581895,0.824616,0.419956,9.80864,1387.686929,1.188238,1.188238,0.238105,0.82,0.82,0.82,0.82,0.754315,20.915728,2743.997561,0.544,0.544,1352.790028,8.947024,0.128026,0.023028,0.994048,1.0,1.0,0.0,0.0,0.188,0.188,0.188,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.376,0.0,0.0,1.0,0.188,-8.49704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.812,0.0,0.26,0.74,1.0,0.188,0.0,0.456,0.0,0.0,0.0,0.44,0.104,0.0,0.0,0.0,-4.426379,0,always_semantic_token,heuristic
always_image,utm_conflict,50,250,0.0,0.0,0.419913,0.544,0.391401,12.581812,1561.920188,199.620645,199.620645,0.400087,0.82,0.82,0.82,0.82,1.274365,29.156304,3266.699532,0.544,0.544,1352.790028,8.947024,0.128026,0.023028,0.0,1.0,1.0,0.0,0.0,0.188,0.188,0.188,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.376,0.0,0.0,1.0,0.188,-11.270212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.812,0.0,0.26,0.74,1.0,0.188,0.0,0.456,0.0,0.0,0.0,0.44,0.104,0.0,0.0,0.0,-5.447572,0,always_image,heuristic
semantic_greedy,utm_conflict,50,250,0.0,0.0,0.419913,0.544,0.391401,12.581812,1561.920188,199.620645,199.620645,0.400087,0.82,0.82,0.82,0.82,1.274365,29.156304,3266.699532,0.544,0.544,1352.790028,8.947024,0.128026,0.023028,0.0,1.0,1.0,0.0,0.0,0.188,0.188,0.188,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.376,0.0,0.0,1.0,0.188,-11.270212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.812,0.0,0.26,0.74,1.0,0.188,0.0,0.456,0.0,0.0,0.0,0.44,0.104,0.0,0.0,0.0,-5.447572,0,semantic_greedy,heuristic
lyapunov_greedy,utm_conflict,50,250,0.0,0.0,0.388154,0.483692,0.373654,0.203222,85.85,0.0,0.0,0.431846,0.82,0.82,0.82,0.82,1.147853,0.0,0.0,1.176,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188378,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.074984,0,lyapunov_greedy,heuristic
ppo,utm_conflict,50,500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.786,0.786,0.786,0.65,0.82,4.4505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,39.48656,0.088698,1.0,0.0,1.0,0.0,0.0,0.8174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,0.130841,-0.4,0,semantic_path_two_timescale_ppo,rl
always_cache,utm_conflict,50,250,0.0,0.0,0.385329,0.480615,0.373547,0.202508,85.85,0.0,0.0,0.434671,0.82,0.82,0.82,0.82,1.152091,0.0,0.0,1.188,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168692,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.074842,1,always_cache,heuristic
always_semantic_token,utm_conflict,50,250,0.0,0.0,0.585228,0.827692,0.419455,9.829722,1391.979522,1.188235,1.188235,0.234772,0.82,0.82,0.82,0.82,0.749315,21.047777,2751.698839,0.548,0.548,1357.082614,8.975414,0.128989,0.019984,0.994051,1.0,1.0,0.0,0.0,0.176,0.176,0.176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.352,0.0,0.0,1.0,0.176,-8.538522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.824,0.0,0.268,0.732,1.0,0.176,0.0,0.448,0.0,0.0,0.0,0.452,0.1,0.0,0.0,0.0,-4.395513,1,always_semantic_token,heuristic
always_image,utm_conflict,50,250,0.0,0.0,0.426088,0.552,0.391401,12.603943,1566.213829,199.746048,199.746048,0.393912,0.82,0.82,0.82,0.82,1.265102,29.292613,3274.405071,0.548,0.548,1357.082614,8.975414,0.128989,0.019984,0.0,1.0,1.0,0.0,0.0,0.176,0.176,0.176,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.352,0.0,0.0,1.0,0.176,-11.312743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.824,0.0,0.268,0.732,1.0,0.176,0.0,0.448,0.0,0.0,0.0,0.452,0.1,0.0,0.0,0.0,-5.417166,1,always_image,heuristic
semantic_greedy,utm_conflict,50,250,0.0,0.0,0.426088,0.552,0.391401,12.603943,1566.213829,199.746048,199.746048,0.393912,0.82,0.82,0.82,0.82,1.265102,29.292613,3274.405071,0.548,0.548,1357.082614,8.975414,0.128989,0.019984,0.0,1.0,1.0,0.0,0.0,0.176,0.176,0.176,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.352,0.0,0.0,1.0,0.176,-11.312743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.824,0.0,0.268,0.732,1.0,0.176,0.0,0.448,0.0,0.0,0.0,0.452,0.1,0.0,0.0,0.0,-5.417166,1,semantic_greedy,heuristic
lyapunov_greedy,utm_conflict,50,250,0.0,0.0,0.385329,0.480615,0.373547,0.202508,85.85,0.0,0.0,0.434671,0.82,0.82,0.82,0.82,1.152091,0.0,0.0,1.188,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168692,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.074842,1,lyapunov_greedy,heuristic
ppo,utm_conflict,50,500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.786,0.786,0.786,0.65,0.82,4.4505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,39.48656,0.087992,1.0,0.0,1.0,0.0,0.0,0.814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,0.131364,-0.4,1,semantic_path_two_timescale_ppo,rl
always_cache,utm_conflict,50,250,0.0,0.0,0.388079,0.483385,0.373436,0.202488,85.85,0.0,0.0,0.431921,0.82,0.82,0.82,0.82,1.141834,0.0,0.0,1.188,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168712,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.074838,2,always_cache,heuristic
always_semantic_token,utm_conflict,50,250,0.0,0.0,0.580228,0.823077,0.420206,9.828927,1391.530178,1.188239,1.188239,0.239772,0.82,0.82,0.82,0.82,0.769316,21.038222,2749.604102,0.556,0.556,1356.633275,8.972442,0.129898,0.019359,0.994046,1.0,1.0,0.0,0.0,0.18,0.18,0.18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36,0.0,0.0,1.0,0.18,-8.537727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.82,0.0,0.268,0.732,1.0,0.18,0.0,0.46,0.0,0.0,0.0,0.448,0.092,0.0,0.0,0.0,-4.416774,2,always_semantic_token,heuristic
always_image,utm_conflict,50,250,0.0,0.0,0.416825,0.54,0.391401,12.602365,1565.763702,199.557943,199.557943,0.403175,0.82,0.82,0.82,0.82,1.302153,29.278341,3272.305617,0.556,0.556,1356.633275,8.972442,0.129898,0.019359,0.0,1.0,1.0,0.0,0.0,0.18,0.18,0.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36,0.0,0.0,1.0,0.18,-11.311165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.82,0.0,0.268,0.732,1.0,0.18,0.0,0.46,0.0,0.0,0.0,0.448,0.092,0.0,0.0,0.0,-5.437894,2,always_image,heuristic
